selection,seed,validation_split,origin,snr_db,gnn_epoch,relation_D_epoch,ade_targets,fde_targets,gnn_ADE,relation_D_ADE,delta_ADE_relation_minus_gnn,gnn_FDE,relation_D_FDE,delta_FDE_relation_minus_gnn,gnn_scene_J,relation_D_scene_J,delta_scene_J_relation_minus_gnn,gnn_source,relation_D_source
final,2026,V_select,15,5,100,100,8,8,0.8905807137489319,0.9627395272254944,0.0721588134765625,1.4274272918701172,1.9021689891815186,0.47474169731140137,1.6042943596839905,1.9138240218162537,0.3095296621322632,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,15,10,100,100,8,8,0.8918165564537048,0.9618792533874512,0.07006269693374634,1.4287939071655273,1.8997271060943604,0.470933198928833,1.6062135100364685,1.9117428064346313,0.30552929639816284,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,15,15,100,100,8,8,0.8903807997703552,0.9603261947631836,0.06994539499282837,1.4262440204620361,1.8945717811584473,0.46832776069641113,1.6035028100013733,1.9076120853424072,0.30410927534103394,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,15,20,100,100,8,8,0.890237033367157,0.9606285095214844,0.07039147615432739,1.4263112545013428,1.8951444625854492,0.46883320808410645,1.6033926606178284,1.908200740814209,0.3048080801963806,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,16,5,100,100,8,8,0.011610608547925949,0.013118033297359943,0.0015074247494339943,0.012173976749181747,0.017475467175245285,0.005301490426063538,0.017697596922516823,0.021855766884982586,0.004158169962465763,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,16,10,100,100,8,8,0.01130489818751812,0.013114833272993565,0.0018099350854754448,0.012227804400026798,0.017220670357346535,0.0049928659573197365,0.01741880038753152,0.021725168451666832,0.004306368064135313,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,16,15,100,100,8,8,0.011048058047890663,0.0139536764472723,0.0029056183993816376,0.011516787111759186,0.01804770529270172,0.006530918180942535,0.016806451603770256,0.02297752909362316,0.006171077489852905,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,16,20,100,100,8,8,0.01104801893234253,0.013953698799014091,0.002905679866671562,0.011516956612467766,0.018047744408249855,0.006530787795782089,0.016806497238576412,0.02297757100313902,0.006171073764562607,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,17,5,100,100,8,8,0.011591702699661255,0.015556154772639275,0.00396445207297802,0.012610032223165035,0.020476670935750008,0.007866638712584972,0.017896718811243773,0.02579449024051428,0.007897771429270506,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,17,10,100,100,8,8,0.011591935530304909,0.015557318925857544,0.003965383395552635,0.012609251774847507,0.020481932908296585,0.007872681133449078,0.017896561417728662,0.025798285380005836,0.007901723962277174,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,17,15,100,100,8,8,0.011592024005949497,0.015557494945824146,0.003965470939874649,0.012606481090188026,0.02048191800713539,0.007875436916947365,0.01789526455104351,0.025798453949391842,0.007903189398348331,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,17,20,100,100,8,8,0.01159150991588831,0.015559623017907143,0.003968113102018833,0.012605234049260616,0.020491408184170723,0.007886174134910107,0.017894126940518618,0.025805327109992504,0.007911200169473886,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,18,5,100,100,8,8,0.011412200517952442,0.012855236418545246,0.001443035900592804,0.011849700473248959,0.016982069239020348,0.005132368765771389,0.01733705075457692,0.02134627103805542,0.0040092202834784985,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,18,10,100,100,8,8,0.009627239778637886,0.012750200927257538,0.003122961148619652,0.009972082450985909,0.016693495213985443,0.006721412762999535,0.01461328100413084,0.02109694853425026,0.006483667530119419,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,18,15,100,100,8,8,0.009626973420381546,0.01275051012635231,0.003123536705970764,0.009970048442482948,0.016695188358426094,0.006725139915943146,0.01461199764162302,0.021098104305565357,0.006486106663942337,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,18,20,100,100,8,8,0.009627077728509903,0.012757308781147003,0.0031302310526371002,0.009973902255296707,0.016715511679649353,0.006741609424352646,0.014614028856158257,0.02111506462097168,0.006501035764813423,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,19,5,100,100,8,8,0.010653933510184288,0.014385995455086231,0.003732061944901943,0.011494789272546768,0.019614005461335182,0.008119216188788414,0.016401328146457672,0.024192998185753822,0.00779167003929615,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
