scene_type,scene,snr_ref_db,target,bs,range_bin,received_snr_db,peak_to_noise_db,g_emp_db,peak_power,noise_floor,cfar_score
synthetic,count8_r40_norm_b40,20.0,0,1,150-225,10.931334062689066,12.602724116203902,1.6713900535148358,459740.61348172097,25248.783556906248,1.3203296742634643
synthetic,count8_r40_norm_b40,20.0,1,0,10-75,28.813839781859752,25.640654279527144,-3.1731855023326077,12236243.976150723,33387.407649593115,26.575130169281447
synthetic,count8_r40_norm_b40,20.0,1,1,150-225,11.167641151251042,12.602724116203902,1.4350829649528603,459740.61348172097,25248.783556906248,1.3203296742634643
synthetic,count8_r40_norm_b40,20.0,2,0,10-75,32.65661022930639,22.437457221871586,-10.219153007434802,27932468.72331256,159354.23103073507,12.710296879989414
synthetic,count8_r40_norm_b40,20.0,2,1,150-225,11.203669679327335,12.602724116203902,1.3990544368765665,459740.61348172097,25248.783556906248,1.3203296742634643
synthetic,count8_r40_norm_b40,20.0,3,0,10-75,35.48864573121058,11.832091437111911,-23.65655429409867,54575377.78925237,3579213.518096085,1.105653681177838
synthetic,count8_r40_norm_b40,20.0,3,1,150-225,11.036940282820233,4.33653746011238,-6.7004028227078525,1.429450453520813,0.5266418416154516,0.19681750338052117
synthetic,count8_r40_norm_b40,20.0,4,0,10-75,35.48864573121058,12.580528831612295,-22.908116899598287,57687554.567100786,3184411.9573606467,1.3135991406240668
synthetic,count8_r40_norm_b40,20.0,4,1,150-225,10.67873344175556,5.781229867769335,-4.897503573986224,180630.16083909647,47716.357293431385,0.2744940653298437
synthetic,count8_r40_norm_b40,20.0,5,1,150-225,10.151677906624517,14.212334546967181,4.060656640342664,168918.84417038746,6403.901545604843,1.9126848908218366
synthetic,count8_r40_norm_b40,20.0,6,1,150-225,9.485392839131421,23.55300328115895,14.06761044202753,135588.49439872487,598.30483181968,16.43275198485956
synthetic,count8_r40_norm_b40,20.0,7,1,150-225,8.711770982015581,25.99640476524854,17.284633783232955,121575.80209790393,305.63751993617433,28.843665407843346
synthetic,count8_r40_norm_b65,-10.0,0,0,10-75,-4.915544357795182,24.346707968386973,29.262252326182153,4970.114651075294,18.26819380587368,19.727895979718607
synthetic,count8_r40_norm_b65,-10.0,0,1,75-150,-16.22847010101086,23.279007334158152,39.50747743516901,378.49144856610945,1.778915578222672,15.428038214022228
synthetic,count8_r40_norm_b65,-10.0,1,0,10-75,-1.1861602181402517,25.282430423299466,26.468590641439718,12072.193298171625,35.771993103482,24.471073126420727
synthetic,count8_r40_norm_b65,-10.0,1,1,150-225,-17.134577907776965,22.77341013876783,39.907988046544794,310.12031311579744,1.637529754081672,13.732543594141097
synthetic,count8_r40_norm_b65,-10.0,2,0,10-75,2.6566102293063842,24.55129445035718,21.894684221050795,30040.69866722777,105.33691231279428,20.679470648531655
synthetic,count8_r40_norm_b65,-10.0,2,1,150-225,-18.177391886468698,23.083684174636375,41.26107606110507,246.07919166401808,1.2097802049071964,14.7495370776363
synthetic,count8_r40_norm_b65,-10.0,3,0,10-75,5.48864573121058,25.18407010746752,19.695424376256938,57206.142000808686,173.39463228775276,23.923073977087327
synthetic,count8_r40_norm_b65,-10.0,3,1,150-225,-19.303344438380957,22.35453685963895,41.65788129801991,179.60601665552113,1.0444007983336279,12.469919746123757
synthetic,count8_r40_norm_b65,-10.0,4,1,150-225,-20.47021326803414,21.611461916001463,42.0816751840356,136.5575184725007,0.9422571129736702,10.508873495648963
synthetic,count8_r40_norm_b65,-10.0,5,1,150-225,-21.64723042663792,20.740401600074133,42.387632026712055,108.19903686239212,0.9123957106205833,8.599043234260288
synthetic,count8_r40_norm_b65,-10.0,6,1,150-225,-22.813324752744087,20.31820267318805,43.131527425932134,81.60494277224248,0.7583962855135522,7.802436445345608
synthetic,count8_r40_norm_b65,-10.0,7,1,150-225,-23.954864943629318,19.092288039888235,43.04715298351755,63.169976544555354,0.7785417584059865,5.883540895138231
synthetic,count8_r40_norm_b65,-5.0,0,0,10-75,0.08445564220481838,24.436577250848664,24.352121608643845,15666.990445481053,56.40633124852098,20.14038172521439
synthetic,count8_r40_norm_b65,-5.0,0,1,75-150,-11.22847010101086,24.522755823101093,35.75122592411195,1201.4994603247678,4.240802016825354,20.54402594234814
synthetic,count8_r40_norm_b65,-5.0,1,0,10-75,3.8138397818597483,25.31731352691771,21.503473745057963,38185.17731649724,112.24408369775281,24.66841949723258
synthetic,count8_r40_norm_b65,-5.0,1,1,150-225,-12.134577907776967,23.960303808869536,36.094881716646505,974.7518380591763,3.9161893489495014,18.048468398815114
synthetic,count8_r40_norm_b65,-5.0,2,0,10-75,7.656610229306384,24.573735947331738,16.917125718025353,94969.18591229233,331.2906053575126,20.786605183218988
synthetic,count8_r40_norm_b65,-5.0,2,1,150-225,-13.177391886468698,24.825102986806435,38.00249487327513,778.9537394125575,2.564492113493669,22.02522081627427
synthetic,count8_r40_norm_b65,-5.0,3,0,10-75,10.48864573121058,25.197268391547123,14.708622660336543,180908.0177264626,546.677218153835,23.995887195070676
synthetic,count8_r40_norm_b65,-5.0,3,1,150-225,-14.303344438380957,24.285538377863965,38.58888281624492,577.5082763964097,2.152803420510458,19.451979816910182
synthetic,count8_r40_norm_b65,-5.0,4,1,150-225,-15.47021326803414,23.704400853325044,39.174614121359184,437.54560639594695,1.8645895328228965,17.015709317482518
synthetic,count8_r40_norm_b65,-5.0,5,1,150-225,-16.64723042663792,22.915290964877947,39.562521391515865,337.4769781954875,1.72470592466814,14.188584435049577
synthetic,count8_r40_norm_b65,-5.0,6,1,150-225,-17.813324752744087,23.09451928492218,40.907844037666266,259.52409551296626,1.2726991604782698,14.786381290520593
synthetic,count8_r40_norm_b65,-5.0,7,1,150-225,-18.954864943629318,22.03942490188489,40.9942898455142,198.63203676649874,1.2419577036522342,11.597181729729323
synthetic,count8_r40_norm_b65,0.0,0,0,10-75,5.084455642204818,24.46672633957607,19.38227069737125,49455.530618769786,176.8244157945244,20.280684384494666
synthetic,count8_r40_norm_b65,0.0,0,1,75-150,-6.228470101010859,25.01903381242087,31.24750391343173,3808.4806399605764,11.990805846497754,23.031029612860145
synthetic,count8_r40_norm_b65,0.0,1,0,10-75,8.813839781859748,25.32470325175584,16.51086346989609,120770.110228556,354.3962660803049,24.710429704083815
synthetic,count8_r40_norm_b65,0.0,1,1,150-225,-7.134577907776967,24.434343272811144,31.568921180588113,3072.9447698367217,11.069306871687887,20.130024328971516
synthetic,count8_r40_norm_b65,0.0,2,0,10-75,12.656610229306384,24.58263176949433,11.926021540187946,300270.2310766771,1045.3196183799882,20.82922682898189
synthetic,count8_r40_norm_b65,0.0,2,1,150-225,-8.177391886468698,25.543577249467397,33.720969135936095,2465.5558343251123,6.879503832802685,25.98769119044662
synthetic,count8_r40_norm_b65,0.0,3,0,10-75,15.48864573121058,25.202332340068587,9.713686608858007,572093.6655419911,1726.7676551459979,24.023883131875046
synthetic,count8_r40_norm_b65,0.0,3,1,150-225,-9.303344438380957,25.06704564705082,34.37039008543178,1844.282800403475,5.742790210435412,23.28705329970091
synthetic,count8_r40_norm_b65,0.0,4,1,150-225,-10.47021326803414,24.607854254273942,35.07806752230808,1394.4230655884016,4.826242419961393,20.950548516188984
synthetic,count8_r40_norm_b65,0.0,5,1,150-225,-11.64723042663792,23.94934679054821,35.59657721718613,1059.8509709716614,4.268842414212435,18.00299046825815
synthetic,count8_r40_norm_b65,0.0,6,1,150-225,-12.813324752744087,24.511801715472327,37.32512646821641,824.3802676987258,2.9170737988415567,20.492273523028146
synthetic,count8_r40_norm_b65,0.0,7,1,150-225,-13.95486494362932,23.691281941411297,37.646146885040615,626.9493509465703,2.6798116016480993,16.964386820001113
synthetic,count8_r40_norm_b65,5.0,0,0,10-75,10.08445564220482,24.477017982855646,14.392562340650827,156236.78856766783,557.2903272810524,20.32880129159082
synthetic,count8_r40_norm_b65,5.0,0,1,75-150,-1.228470101010859,25.19828373808128,26.42675383909214,12060.305779161265,36.4359372377987,24.001497901678196
synthetic,count8_r40_norm_b65,5.0,1,0,10-75,13.813839781859748,25.324964221703997,11.511124439844249,381941.5840444274,1120.7287751679605,24.711914612039998
synthetic,count8_r40_norm_b65,5.0,1,1,150-225,-2.1345779077769667,24.605617439510958,26.740195347287923,9701.68896858984,33.59584766031943,20.939760805988776
synthetic,count8_r40_norm_b65,5.0,2,0,10-75,17.656610229306384,24.586447114895055,6.929836885588671,949452.0456845838,3302.3897152171703,20.847533672943428
synthetic,count8_r40_norm_b65,5.0,2,1,150-225,-3.1773918864686976,25.78746708470795,28.964858971176646,7801.73594556056,20.579960591405023,27.488856931601003
synthetic,count8_r40_norm_b65,5.0,3,0,10-75,20.488645731210582,25.204431176525517,4.7157854453149355,1809141.9163796646,5457.949567047439,24.035496078783744
synthetic,count8_r40_norm_b65,5.0,3,1,150-225,-4.303344438380957,25.315927676714484,29.61927211509544,5865.285790955813,17.246318833356277,24.66054896660889
synthetic,count8_r40_norm_b65,5.0,4,1,150-225,-5.47021326803414,24.91861247254092,30.38882574057506,4429.350359629885,14.27180117857299,22.504595938239277
synthetic,count8_r40_norm_b65,5.0,5,1,150-225,-6.64723042663792,24.348192410527464,30.995422837165385,3339.456294654188,12.27033791287047,19.734640234319716
synthetic,count8_r40_norm_b65,5.0,6,1,150-225,-7.813324752744087,25.062928508928266,32.87625326167235,2614.5715015516853,8.149062941908547,23.2649874923444
synthetic,count8_r40_norm_b65,5.0,7,1,150-225,-8.95486494362932,24.40972665071099,33.36459159434031,1981.3163412288998,7.177631475671863,20.016246354648384
synthetic,count8_r40_norm_b65,10.0,0,0,10-75,15.08445564220482,24.480672222464058,9.396216580259239,493788.76291978057,1759.8432238442085,20.345913545077927
synthetic,count8_r40_norm_b65,10.0,0,1,75-150,3.771529898989141,25.262266962375627,21.490737063386486,38168.78629972656,113.6270297271565,24.357721958708456
synthetic,count8_r40_norm_b65,10.0,1,0,10-75,18.81383978185975,25.323878697160627,6.510038915300878,1207864.9493966606,3545.116479683318,24.705738609649462
synthetic,count8_r40_norm_b65,10.0,1,1,150-225,2.8654220922230333,24.666643857731337,21.801221765508302,30652.372048727117,104.66457215111748,21.23608027043452
synthetic,count8_r40_norm_b65,10.0,2,0,10-75,22.656610229306384,24.58821593565146,1.9316057063450742,3002279.231688646,10438.293126025159,20.856026311529746
synthetic,count8_r40_norm_b65,10.0,2,1,150-225,1.8226081135313024,25.861636918475433,24.03902880494413,24680.97775080502,64.0027550107069,27.96234980292774
synthetic,count8_r40_norm_b65,10.0,3,0,10-75,25.488645731210582,25.205374233637798,-0.2832714975727839,5721050.842363011,17255.93054029568,24.040715879556
synthetic,count8_r40_norm_b65,10.0,3,1,150-225,0.6966555616190426,25.38166574486778,24.68501018324874,18607.683899778804,53.89217921503829,25.03666895640687
synthetic,count8_r40_norm_b65,10.0,4,1,150-225,-0.47021326803414,25.012073336519414,25.482286604553554,14042.664475301051,44.283525192414444,22.994147142734235
synthetic,count8_r40_norm_b65,10.0,5,1,150-225,-1.64723042663792,24.48852497108639,26.13575539772431,10539.769010048127,37.49545222103754,20.382735536739634
synthetic,count8_r40_norm_b65,10.0,6,1,150-225,-2.813324752744087,25.245787537985088,28.059112290729175,8282.693774898182,24.75100576146724,24.265471043182618
synthetic,count8_r40_norm_b65,10.0,7,1,150-225,-3.9548649436293193,24.68195149482178,28.6368164384511,6264.038490143723,21.313720590511366,21.311063442919046
synthetic,count8_r40_norm_b65,15.0,0,0,10-75,20.08445564220482,24.482049167829754,4.397593525624934,1561008.4153627865,5561.607390705936,20.35236530860764
synthetic,count8_r40_norm_b65,15.0,0,1,75-150,8.77152989898914,25.285967893088003,16.514437994098863,120755.80148780359,357.52895167211113,24.491013731319498
synthetic,count8_r40_norm_b65,15.0,1,0,10-75,23.81383978185975,25.322878890288457,1.5090391084287091,3819711.344661705,11213.53790718229,24.700051656386982
synthetic,count8_r40_norm_b65,15.0,1,1,150-225,7.865422092223033,24.689152502237736,16.823730410014704,96884.24949522514,329.10761341440957,21.34642848416831
synthetic,count8_r40_norm_b65,15.0,2,0,10-75,27.656610229306384,24.589091301232724,-3.0675189280736603,9493771.48025392,33001.19328158038,20.86023048367282
synthetic,count8_r40_norm_b65,15.0,2,1,150-225,6.822608113531302,25.88205256861391,19.05944445508261,78066.28923937886,201.49221889368994,28.094106818799983
synthetic,count8_r40_norm_b65,15.0,3,0,10-75,30.488645731210582,25.2058294868798,-5.282816244330782,18091626.61763248,54562.55104319813,24.043236102114676
synthetic,count8_r40_norm_b65,15.0,3,1,150-225,5.696655561619043,25.393898053975697,19.697242492356654,58950.46746470482,170.25404851580163,25.10728647318003
synthetic,count8_r40_norm_b65,15.0,4,1,150-225,4.52978673196586,25.036850436826896,20.507063704861036,44471.14113372742,139.44188016331788,23.125706855881816
synthetic,count8_r40_norm_b65,15.0,5,1,150-225,3.35276957336208,24.53715322224999,21.18438364888791,33294.16211748512,117.12585324086467,20.612244943676103
synthetic,count8_r40_norm_b65,15.0,6,1,150-225,2.186675247255913,25.301498350601165,23.114823103345252,26219.390239389504,77.352214656882,24.57875086751687
synthetic,count8_r40_norm_b65,15.0,7,1,150-225,1.0451350563706807,24.78189807653336,23.736763020162677,19806.90640160396,65.86077572765095,21.807193648720926
synthetic,count8_r40_norm_b65,20.0,0,0,10-75,25.08445564220482,24.482608606058804,-0.6018470361460153,4935473.768926401,17581.988329909844,20.354987175808418
synthetic,count8_r40_norm_b65,20.0,0,1,75-150,13.77152989898914,25.295338811595688,11.523808912606547,381962.8879361642,1128.4629041408448,24.543915871480753
synthetic,count8_r40_norm_b65,20.0,1,0,10-75,28.81383978185975,25.32219362583718,-3.4916461560225684,12079179.121305408,35466.477662819234,24.696154592814818
synthetic,count8_r40_norm_b65,20.0,1,1,150-225,12.865422092223033,24.69799606670709,11.832573974484058,306292.2710173504,1038.3324606891806,21.389940630949873
synthetic,count8_r40_norm_b65,20.0,2,0,10-75,32.65661022930638,24.589545794767275,-8.067064434539105,30021463.803455967,104346.35536484876,20.862413641964277
synthetic,count8_r40_norm_b65,20.0,2,1,150-225,11.822608113531302,25.886673389752175,14.064065276220873,246900.5153097765,636.5824441875965,28.124014389486543
synthetic,count8_r40_norm_b65,20.0,3,0,10-75,35.48864573121058,25.20606174808617,-10.282583983124411,57210881.73206091,172533.11618368782,24.04452197163002
synthetic,count8_r40_norm_b65,20.0,3,1,150-225,10.696655561619043,25.392896038341576,14.696240476722533,186610.52165205777,539.0716876944563,25.101494322323788
synthetic,count8_r40_norm_b65,20.0,4,1,150-225,9.52978673196586,25.04183079889667,15.512044066930809,140745.12863137753,440.8088370721606,23.15224195191167
synthetic,count8_r40_norm_b65,20.0,5,1,150-225,8.35276957336208,24.554464585380327,16.20169501201825,105223.20592111377,368.6931519214583,20.69457115044888
synthetic,count8_r40_norm_b65,20.0,6,1,150-225,7.186675247255913,25.317198988560357,18.130523741304444,82962.46886784837,243.87190390771866,24.667768914941785
synthetic,count8_r40_norm_b65,20.0,7,1,150-225,6.045135056370681,24.819757972297623,18.77462291592694,62632.70172602423,206.45497308391109,21.998130278582472
synthetic,count8_r140_norm_b0,-10.0,0,0,150-225,-17.44682312804691,11.92022491814869,29.3670480461956,672.7388351048477,43.23385951834103,1.1283204625159338
synthetic,count8_r140_norm_b0,-10.0,1,0,75-150,-16.699122322737036,11.92022491814869,28.619347240885727,672.7388351048477,43.23385951834103,1.1283204625159338
synthetic,count8_r140_norm_b0,-10.0,1,2,225-300,-28.748799607135652,15.653892457735141,44.40269206487079,22.629978330526,0.6155947286741947,2.6656260153091487
synthetic,count8_r140_norm_b0,-10.0,2,0,75-150,-16.162320317312293,11.92022491814869,28.082545235460984,672.7388351048477,43.23385951834103,1.1283204625159338
synthetic,count8_r140_norm_b0,-10.0,2,2,225-300,-27.79624678372512,15.936966290570677,43.7332130742958,26.889366106024177,0.6853050547752496,2.845159392117895
synthetic,count8_r140_norm_b0,-10.0,3,2,225-300,-26.807879811999467,17.377081209655454,44.18496102165492,34.85612930087572,0.6376333693997367,3.963858049237987
synthetic,count8_r140_norm_b0,-10.0,4,1,75-150,-10.904395843859374,25.23728681561787,36.14168265947725,1317.9644484823498,3.9461629429187166,24.218021145466178
synthetic,count8_r140_norm_b0,-10.0,4,2,225-300,-25.784363524767535,18.064597011903835,43.84896053667137,39.992512184709014,0.6244806480249786,4.643759009384274
synthetic,count8_r140_norm_b0,-10.0,5,0,75-150,-16.162320317312293,10.724194800193876,26.88651511750617,799.2429548997557,67.64868154926944,0.8567013524540563
synthetic,count8_r140_norm_b0,-10.0,5,1,75-150,-7.948933339113713,24.18440120182497,32.133334540938684,2464.6443537241794,9.40403289478733,19.004221896608584
synthetic,count8_r140_norm_b0,-10.0,5,2,225-300,-24.727820238011773,18.284960907620675,43.012781145632445,53.01102315342401,0.7868104072564771,4.885466765622969
synthetic,count8_r140_norm_b0,-10.0,6,0,75-150,-16.699122322737036,10.724194800193876,27.42331712293091,799.2429548997557,67.64868154926944,0.8567013524540563
synthetic,count8_r140_norm_b0,-10.0,6,1,10-75,-4.557449874141724,25.656645724313748,30.214095598455472,5665.891934518542,15.402943222180815,26.67316459512519
synthetic,count8_r140_norm_b0,-10.0,6,2,150-225,-23.642544403396208,19.607139620517643,43.24968402391385,68.74098958162183,0.752491879846376,6.624055072820652
synthetic,count8_r140_norm_b0,-10.0,7,0,150-225,-17.44682312804691,20.167347752906736,37.614170880953644,504.60529395101594,4.8553107089826675,7.5360669453676685
synthetic,count8_r140_norm_b0,-10.0,7,1,10-75,-0.7297296599054022,25.708859750170163,26.438589410075565,13653.125911379439,36.67297313884168,26.995784181792807
synthetic,count8_r140_norm_b0,-10.0,7,2,150-225,-22.535988133199144,20.06304598760942,42.59903412080857,84.02876510468234,0.8281774142208431,7.357234035031125
synthetic,count8_r140_norm_b0,-5.0,0,0,150-225,-12.446823128046908,11.975312925190362,24.42213605323727,2138.919147030125,135.72600797948166,1.1427237797361058
synthetic,count8_r140_norm_b0,-5.0,1,0,75-150,-11.699122322737036,11.975312925190362,23.6744352479274,2138.919147030125,135.72600797948166,1.1427237797361058
synthetic,count8_r140_norm_b0,-5.0,1,2,225-300,-23.748799607135652,19.312558634713753,43.061358241849405,67.44196963386231,0.7900860281970886,6.1896463495676075
synthetic,count8_r140_norm_b0,-5.0,2,0,75-150,-11.162320317312295,11.975312925190362,23.13763324250266,2138.919147030125,135.72600797948166,1.1427237797361058
synthetic,count8_r140_norm_b0,-5.0,2,2,225-300,-22.79624678372512,19.709999612342905,42.50624639606802,82.50563583988844,0.8820306043112396,6.782814403395196
synthetic,count8_r140_norm_b0,-5.0,3,2,225-300,-21.807879811999467,21.158412128706594,42.96629194070606,108.54729430702193,0.8313383011879725,9.46784600217736
synthetic,count8_r140_norm_b0,-5.0,4,1,75-150,-5.904395843859374,25.718114708644684,31.62251055250406,4173.217800176919,11.185607610236325,27.053374428740693
synthetic,count8_r140_norm_b0,-5.0,4,2,225-300,-20.784363524767535,21.615117409989573,42.39948093475711,128.0007249179424,0.8824714995437009,10.517722628482446
synthetic,count8_r140_norm_b0,-5.0,5,0,75-150,-11.162320317312295,10.754122992212805,21.9164433095251,2530.0157824257676,212.6723015847538,0.8626254594229897
synthetic,count8_r140_norm_b0,-5.0,5,1,75-150,-2.9489333391137134,24.38656342299708,27.335496762110793,7782.646591159385,28.344641427985152,19.909773289602064
synthetic,count8_r140_norm_b0,-5.0,5,2,225-300,-19.727820238011773,21.692708552885627,41.4205287908974,167.67689796188247,1.135539839255317,10.707321122885345
synthetic,count8_r140_norm_b0,-5.0,6,0,75-150,-11.699122322737036,10.754122992212805,22.45324531494984,2530.0157824257676,212.6723015847538,0.8626254594229897
synthetic,count8_r140_norm_b0,-5.0,6,1,10-75,0.4425501258582756,25.765449207522074,25.3228990816638,17917.555920286944,47.50440116705371,27.349846501887832
synthetic,count8_r140_norm_b0,-5.0,6,2,150-225,-18.642544403396208,22.356925479776336,40.999469883172544,214.2362015961303,1.2450887576086036,12.476780089804171
synthetic,count8_r140_norm_b0,-5.0,7,0,150-225,-12.446823128046908,20.474387853633456,32.92121098168036,1590.7678407879523,14.261592309150805,8.088141822815558
synthetic,count8_r140_norm_b0,-5.0,7,1,10-75,4.270270340094598,25.7573990797821,21.487128739687503,43191.13113785103,114.72410280805262,27.29919749787848
synthetic,count8_r140_norm_b0,-5.0,7,2,150-225,-17.535988133199144,22.50261721230748,40.038605345506625,266.5041245544455,1.4977599505079222,12.902435412008657
synthetic,count8_r140_norm_b0,0.0,0,0,150-225,-7.446823128046908,11.997689683975105,19.444512812022012,6784.902929584327,428.32622957669173,1.1486267888312642
synthetic,count8_r140_norm_b0,0.0,1,0,75-150,-6.699122322737035,11.997689683975105,18.69681200671214,6784.902929584327,428.32622957669173,1.1486267888312642
synthetic,count8_r140_norm_b0,0.0,1,2,225-300,-18.748799607135652,21.953246356620838,40.70204596375649,207.82668741245834,1.3254906839816714,11.369323085960772
synthetic,count8_r140_norm_b0,0.0,2,0,75-150,-6.162320317312295,11.997689683975105,18.1600100012874,6784.902929584327,428.32622957669173,1.1486267888312642
synthetic,count8_r140_norm_b0,0.0,2,2,225-300,-17.79624678372512,22.32499697614271,40.12124375986783,257.2549725913598,1.506135623078838,12.385389532151535
synthetic,count8_r140_norm_b0,0.0,3,2,225-300,-16.807879811999467,23.771371724019374,40.579251536018845,341.14449323653804,1.4315324362026633,17.2801355506417
synthetic,count8_r140_norm_b0,0.0,4,1,75-150,-0.9043958438593748,25.88318265157337,26.787578495432747,13207.801863805676,34.08099613972101,28.101418171750307
synthetic,count8_r140_norm_b0,0.0,4,2,225-300,-15.784363524767533,23.72766199378187,39.5120255185494,408.2802178177386,1.7305818253293586,17.10709124751801
synthetic,count8_r140_norm_b0,0.0,5,0,75-150,-6.162320317312295,10.765639381895117,16.927959699207413,8006.110884411932,671.2088322026169,0.8649159592267434
synthetic,count8_r140_norm_b0,0.0,5,1,75-150,2.0510666608862866,24.45449493345489,22.403428272568604,24591.705310043246,88.17371771325877,20.22364652031141
synthetic,count8_r140_norm_b0,0.0,5,2,225-300,-14.727820238011775,23.76645175211758,38.494271990129356,531.1082649793746,2.23119683214342,17.260570567378576
synthetic,count8_r140_norm_b0,0.0,6,0,75-150,-6.699122322737035,10.765639381895117,17.464761704632153,8006.110884411932,671.2088322026169,0.8649159592267434
synthetic,count8_r140_norm_b0,0.0,6,1,10-75,5.442550125858276,25.79830526501923,20.355755139160955,56661.93768252338,149.0942503191913,27.557543332969335
synthetic,count8_r140_norm_b0,0.0,6,2,150-225,-13.642544403396208,23.80434207522777,37.44688647862398,672.7707835181128,2.8017728048245973,17.411820447358892
synthetic,count8_r140_norm_b0,0.0,7,0,150-225,-7.446823128046908,20.567734918737102,28.01455804678401,5022.55736039853,44.07084863784571,8.263869766771304
synthetic,count8_r140_norm_b0,0.0,7,1,10-75,9.270270340094598,25.774478757807863,16.504208417713265,136611.9744565346,361.4438940132952,27.406769564549855
synthetic,count8_r140_norm_b0,0.0,7,2,150-225,-12.535988133199144,23.68879369366004,36.224781826859186,845.3370442452829,3.615351532986602,16.95467002435601
synthetic,count8_r140_norm_b0,5.0,0,0,150-225,-2.4468231280469084,12.007528489377254,14.454351617424162,21493.71315879036,1353.812749779607,1.151231916632854
synthetic,count8_r140_norm_b0,5.0,1,0,75-150,-1.6991223227370353,12.007528489377254,13.70665081211429,21493.71315879036,1353.812749779607,1.151231916632854
synthetic,count8_r140_norm_b0,5.0,1,2,225-300,-13.748799607135652,23.351126073361836,37.09992568049749,648.9702098591519,2.9999371364504746,15.686374521219483
synthetic,count8_r140_norm_b0,5.0,2,0,75-150,-1.162320317312295,12.007528489377254,13.169848806689549,21493.71315879036,1353.812749779607,1.151231916632854
synthetic,count8_r140_norm_b0,5.0,2,2,225-300,-12.79624678372512,23.65346512136172,36.44971190508684,807.8607755500269,3.483293023854811,16.817308251806796
synthetic,count8_r140_norm_b0,5.0,3,2,225-300,-11.807879811999467,25.122697898933104,36.93057771093257,1075.908355074404,3.307542933070282,23.587383186243386
synthetic,count8_r140_norm_b0,5.0,4,1,75-150,4.095604156140626,25.93750577291537,21.84190161677474,41787.41050028785,106.48658073560767,28.4551284090934
synthetic,count8_r140_norm_b0,5.0,4,2,225-300,-10.784363524767533,24.63010928694618,35.414472811713715,1298.110498337538,4.4699301184057525,21.0581832768967
synthetic,count8_r140_norm_b0,5.0,5,0,75-150,-1.162320317312295,10.770421028343584,11.932741345655879,25328.220403313004,2121.106983748468,0.8658687689166208
synthetic,count8_r140_norm_b0,5.0,5,1,75-150,7.051066660886287,24.4772821015709,17.426215440684615,77732.49495150906,277.2518145337356,20.330037637059807
synthetic,count8_r140_norm_b0,5.0,5,2,225-300,-9.727820238011775,24.711859498125367,34.439679736137144,1681.848074893759,5.683303025647547,21.458330120487894
synthetic,count8_r140_norm_b0,5.0,6,0,75-150,-1.6991223227370353,10.770421028343584,12.46954335108062,25328.220403313004,2121.106983748468,0.8658687689166208
synthetic,count8_r140_norm_b0,5.0,6,1,10-75,10.442550125858276,25.807549543296734,15.364999417438458,179184.5973133127,470.48493379645515,27.616264069466634
synthetic,count8_r140_norm_b0,5.0,6,2,150-225,-8.642544403396208,24.385747613086362,33.02829201648257,2120.0073508364185,7.722583370122316,19.90603364620805
synthetic,count8_r140_norm_b0,5.0,7,0,150-225,-2.4468231280469084,20.592728722488076,23.039551850534984,15869.568475369815,138.44977214867887,8.311565749129034
synthetic,count8_r140_norm_b0,5.0,7,1,10-75,14.270270340094598,25.780806561083512,11.510536220988914,432058.5723940502,1141.4633459045726,27.446731170636284
synthetic,count8_r140_norm_b0,5.0,7,2,150-225,-7.535988133199144,24.146193154275217,31.68218128747436,2678.9597636169347,10.312094289812698,18.837761231644087
synthetic,count8_r140_norm_b0,10.0,0,0,150-225,2.5531768719530916,12.012191246645125,9.459014374692034,68037.14276008774,4280.819756910024,1.1524685884867474
synthetic,count8_r140_norm_b0,10.0,1,0,75-150,3.3008776772629647,12.012191246645125,8.71131356938216,68037.14276008774,4280.819756910024,1.1524685884867474
synthetic,count8_r140_norm_b0,10.0,1,2,225-300,-8.748799607135652,23.92879563012375,32.6775952372594,2038.4617210123135,8.249412064875742,17.918000134085382
synthetic,count8_r140_norm_b0,10.0,2,0,75-150,3.837679682687705,12.012191246645125,8.17451156395742,68037.14276008774,4280.819756910024,1.1524685884867474
synthetic,count8_r140_norm_b0,10.0,2,2,225-300,-7.79624678372512,24.17122431869188,31.967471102417,2545.4724322050697,9.741951566054063,18.94664877228702
synthetic,count8_r140_norm_b0,10.0,3,2,225-300,-6.807879811999467,25.67398959534711,32.48186940734658,3398.0609767944215,9.200940204594948,26.779898832482246
synthetic,count8_r140_norm_b0,10.0,4,1,75-150,9.095604156140626,25.955292464302055,16.85968830816143,132181.3982641715,335.46027236907685,28.571906412675798
synthetic,count8_r140_norm_b0,10.0,4,2,225-300,-5.784363524767533,24.930021233675713,30.714384758443245,4118.240367434674,13.234561850425608,22.563792428563467
synthetic,count8_r140_norm_b0,10.0,5,0,75-150,3.837679682687705,10.77257252207109,6.9348928393833855,80114.74529263211,6705.871144690485,0.8662978263469796
synthetic,count8_r140_norm_b0,10.0,5,1,75-150,12.051066660886287,24.485115228124222,12.434048567237936,245753.31537925656,874.959322169698,20.36673887638074
synthetic,count8_r140_norm_b0,10.0,5,2,225-300,-4.727820238011775,25.066768902132917,29.794589140144694,5323.41901329171,16.57729863372343,23.285569429057123
synthetic,count8_r140_norm_b0,10.0,6,0,75-150,3.3008776772629647,10.77257252207109,7.471694844808126,80114.74529263211,6705.871144690485,0.8662978263469796
synthetic,count8_r140_norm_b0,10.0,6,1,10-75,15.442550125858276,25.809803276549932,10.367253150691656,566639.1197742433,1487.0522433678207,27.630599007492034
