condition,miss_probability,false_alarm_rate,snr_db,method,association_f1,track_decision_accuracy,identity_f1,id_switches,id_switches_per_1000_detections,position_rmse_m
miss_0.30__far_1.50,0.3,1.5,15,gated_hungarian_ekf,0.9550981456801093,0.9400664451827242,0.8801398691963996,598,74.29494347123867,1.9591376378210819
miss_0.30__far_1.50,0.3,1.5,15,edge_mlp,0.998006833712984,0.9972757475083056,0.9940953446454098,43,5.342278543918499,0.5393685678215205
miss_0.30__far_1.50,0.3,1.5,15,association_gnn,0.9990040313018734,0.9986489479512736,0.9977620290936218,12,1.4908684308609765,0.5092123260904058
miss_0.30__far_1.50,0.3,1.5,20,gated_hungarian_ekf_legacy,0.8878181845136613,0.8698117386489479,0.580971189591078,4179,520.0348432055749,5.486640779794186
miss_0.30__far_1.50,0.3,1.5,20,gated_hungarian_ekf,0.9554159038052353,0.9402879291251385,0.8751962323390894,562,69.93529118964659,2.1654105428070145
miss_0.30__far_1.50,0.3,1.5,20,edge_mlp,0.9990987714832325,0.9987596899224807,0.9979453334163501,11,1.368840219014435,0.420781678008488
miss_0.30__far_1.50,0.3,1.5,20,association_gnn,0.9995890757365028,0.9994462901439646,0.9995022399203584,4,0.49776007964161273,0.4051866021064575
miss_0.10__far_0.50,0.1,0.5,5,gated_hungarian_ekf_legacy,0.9690648796832165,0.9616832779623478,0.9456230886850153,672,64.85860438181642,1.2450981371160283
miss_0.10__far_0.50,0.1,0.5,5,gated_hungarian_ekf,0.9784986514833682,0.9646290143964562,0.9613096701243793,203,19.592703407007047,0.8906544734423923
miss_0.10__far_0.50,0.1,0.5,5,edge_mlp,0.9956372778585689,0.9928017718715393,0.9930767368675866,38,3.6675996525431906,0.7187963350979101
miss_0.10__far_0.50,0.1,0.5,5,association_gnn,0.9970947409887729,0.9953709856035438,0.9970547052291052,25,2.412894508252099,0.6137562744492562
miss_0.10__far_0.50,0.1,0.5,10,gated_hungarian_ekf_legacy,0.9756448213263156,0.9686821705426356,0.9233793632527809,900,87.15018882540912,1.556953590729087
miss_0.10__far_0.50,0.1,0.5,10,gated_hungarian_ekf,0.9799541163639099,0.9648062015503875,0.9684033280507132,88,8.521351796262225,0.9338425046241912
miss_0.10__far_0.50,0.1,0.5,10,edge_mlp,0.9985715693035169,0.9974307862679955,0.9993220995545226,6,0.5810012588360608,0.49831102253768667
