candidate,split,scope,subset,snr_db,a_range,a_bearing,a_radial_velocity,position_mae,position_rmse,position_median,position_p95,velocity_mae,velocity_rmse,velocity_median,velocity_p95,vx_mae,vx_rmse,vx_median,vx_p95,vy_mae,vy_rmse,vy_median,vy_p95,quality_mean,quality_median,quality_p05,quality_min,n
B_recommended,train,scene_1,eq3,-5.0,0.1,0.004,0.16,0.14785524910163564,0.16851637726952962,0.14195796830933516,0.27696426511678673,0.36114797936058635,0.42722445947264215,0.3244443659452552,0.7035299578885239,0.26756258536412714,0.35306815254418644,0.20021318082525763,0.6206107018816922,0.18506826519773795,0.24054857810996597,0.14975632690724394,0.4750660986549129,67.9128843276481,68.04057136210321,48.2346321517345,25.73645798989951,60
B_recommended,train,scene_1,eq3,0.0,0.1,0.004,0.16,0.08310524445024317,0.09474038677458935,0.0797997547745565,0.1561915967417825,0.20308475553688082,0.24010595342427538,0.182192964099736,0.39493184478907295,0.1504755108770303,0.19838609061635412,0.11259967052253082,0.3481995069687071,0.10405145694691283,0.1352546779957722,0.08455765836856477,0.2670051329070084,80.07224337683225,80.53062665184792,66.37860279715227,46.70030817500371,60
B_recommended,train,scene_1,eq3,5.0,0.1,0.004,0.16,0.04674330884262964,0.05329508606639347,0.04489990319088384,0.0880001133904651,0.1142231988156151,0.1350029160464634,0.10239285133428053,0.2219048690011978,0.08463934014878068,0.1115318515329363,0.06349864006566733,0.1956441781507281,0.05851657648946055,0.07606861004832081,0.04766732349349656,0.15013240851304446,88.11053313743182,88.53329788067312,79.4197254239275,65.20231027249427,60
B_recommended,train,scene_1,eq3,10.0,0.1,0.004,0.16,0.026328608315252775,0.030021702279712553,0.02531821085194844,0.04958502031289466,0.06427686081504025,0.07595731268762748,0.05759428255846433,0.1247946384222548,0.04763222900325965,0.06274782018356673,0.03578686270852947,0.11012218192639903,0.03292589178172977,0.042804490569761384,0.02685711097360466,0.08447460025471559,93.07518262641268,93.37501648894215,87.8407738938041,78.62522284954217,60
B_recommended,val,overall,all,-10.0,0.1,0.004,0.16,0.5065721826044001,0.6841686819758568,0.3880680133855526,1.3885259213251997,0.8996864937663062,1.1721522293596531,0.637492263321987,2.7663090219715585,0.6580949507010718,0.9331926501277121,0.4718741638937409,2.05681875267406,0.48810866839700107,0.709290015818933,0.3268172060072505,1.465906698508747,41.42849941880262,45.32598585483971,4.996844964674441,1.7014026464537744,111
B_recommended,val,overall,all,-5.0,0.1,0.004,0.16,0.2848740812905239,0.3847926140585787,0.22046062185329982,0.7806767413399291,0.5779122153025208,0.8475395347460241,0.35849961577571676,1.6542101494925845,0.40646122023369374,0.6058613874826652,0.2652505791637765,1.3516071318382035,0.33696986232126086,0.5926679020455613,0.18450487045398312,0.9821555344427466,57.587747473790124,64.06865891517384,16.092712928809412,2.496915526884341,111
B_recommended,val,overall,all,0.0,0.1,0.004,0.16,0.1602349529549646,0.21645998736163405,0.1248649229256179,0.4390748314207202,0.39914677568455564,0.7163292928309483,0.20149031030335224,1.2639430478734033,0.27056621062786274,0.45423185556850676,0.15026463972949777,0.9337871794179673,0.25200281697448323,0.5538962693090447,0.10398739344964092,1.0064547091529645,70.38202582102238,77.8434225288864,25.52678910922741,2.565959669216492,111
B_recommended,val,overall,all,5.0,0.1,0.004,0.16,0.09017555980965507,0.12184047995851159,0.07055046313515069,0.24713581972178741,0.299451595841562,0.6702982822896234,0.1133032143360589,1.241095923670207,0.19422132582103507,0.3930989701428139,0.08454305681765639,0.7756854342827353,0.2042353028220048,0.5429300018539028,0.05855872470005252,1.02070489235013,79.24028338719489,86.8540843009804,28.247614639831156,2.593513315048862,111
B_recommended,val,overall,all,10.0,0.1,0.004,0.16,0.05083033898007039,0.06871466756711767,0.03987161810699585,0.13940824869593965,0.24368673428124485,0.6555045757200733,0.06375067419295742,1.2462069842257837,0.151326767221,0.37090763398816173,0.04759294834557792,0.7405432285294893,0.17738686474471577,0.5404755090096656,0.032971799060446116,1.028911237994972,84.86941590774514,92.36839119302742,28.601751299078376,2.605244589756381,111
B_recommended,val,overall,ge2,-10.0,0.1,0.004,0.16,0.41730168155878533,0.504604090120425,0.3776386635237084,0.8589277505117802,0.7856184693002483,1.0008120769061601,0.6003003208932032,1.8707222850668879,0.6015351913321296,0.8686241143891635,0.38330398455167014,1.8565699673185332,0.3843094762277354,0.49710860099465465,0.2867710020990062,1.057346428919363,44.535428614561205,47.731776903591125,14.486886583881628,3.2183834187578344,101
B_recommended,val,overall,ge2,-5.0,0.1,0.004,0.16,0.2346704969269457,0.28378582647407835,0.21226657195536264,0.48292561228346964,0.441470067350472,0.5624175934931178,0.3372513570317356,1.0454155492249178,0.33793653714638716,0.4878430181406503,0.21681306204483475,1.037150592544684,0.2161383163857297,0.2798620001393741,0.1612153599276791,0.5941393424119497,61.7893123934716,66.07172939495946,33.9745914969758,14.4776941057668,101
B_recommended,val,overall,ge2,0.0,0.1,0.004,0.16,0.13199275452729997,0.1596276493592348,0.11936183951878974,0.27157670822254454,0.24817268919028038,0.3161711944216727,0.18955966752589007,0.5857208331339002,0.1899422614822547,0.27415530859828907,0.12232706544886174,0.5809719322980555,0.12155866710685023,0.15748997094864176,0.09064480225177629,0.33631812193674016,75.49208138594274,79.24434203662344,54.61588456729526,33.722580818575125,101
B_recommended,val,overall,ge2,5.0,0.1,0.004,0.16,0.07427237322600903,0.08982576858174404,0.06716347607750708,0.15283213741383678,0.1395571371542556,0.17779835443018113,0.10658838943842316,0.32872385812433774,0.10680239151899784,0.15414098861763612,0.06892948068035887,0.3260186735480417,0.06837542535146436,0.08861608469153945,0.05097706518739997,0.19001415805332122,85.05263808329933,87.74490272629436,71.21466441794907,54.25227294243867,101
B_recommended,val,overall,ge2,10.0,0.1,0.004,0.16,0.041848354522357155,0.050612412369653456,0.0378571193026104,0.0861837320857217,0.07852440726300984,0.1000433016401664,0.05997146096715414,0.18473589986787037,0.06009083386240894,0.08672175460952077,0.03882860086795681,0.18319975157831614,0.03847948542343744,0.04987985044596048,0.028682642435661876,0.10720940682439917,91.17215993264843,92.90693737288514,82.62928123208394,70.87399677773156,101
B_recommended,val,overall,eq3,-10.0,0.1,0.004,0.16,0.2672738005641984,0.3160829206950152,0.23549036668204662,0.5511773077722412,0.6853048019973424,0.8483191179983205,0.5423890925783809,1.552845653561904,0.4710301444062706,0.6999176100614636,0.31089261935738577,1.3514207917168903,0.37685288877122064,0.4793335634892442,0.3037809565951263,0.7469578264255476,50.255576840616094,53.321364413245774,20.923207682292684,6.803186565627578,41
B_recommended,val,overall,eq3,-5.0,0.1,0.004,0.16,0.15019400071496222,0.1776027264281684,0.13211587033861028,0.30864260672248317,0.3846146729933692,0.47608223945639,0.3044099373770383,0.8747222083736693,0.2643585786499115,0.39243380024830293,0.1749347807958994,0.7583661175855152,0.21167530264308757,0.26953666011970717,0.17050759890104317,0.42268349497345437,66.79235478658288,70.17587151012513,41.430533488746434,22.10780670305795,41
B_recommended,val,overall,eq3,0.0,0.1,0.004,0.16,0.08444518289874,0.09984841387589811,0.07424926504583501,0.1731785678730674,0.2160566365314651,0.267432087305325,0.17100844218351668,0.4923688713931637,0.14850362154095,0.22032775921126305,0.09841197911836908,0.4259569688786744,0.11896202780262156,0.15157704259361524,0.09589039008629996,0.23856393614862448,79.1867401520371,81.92549913479625,60.897329102590525,42.82449833089743,41
B_recommended,val,overall,eq3,5.0,0.1,0.004,0.16,0.0475113207567746,0.056173538835582786,0.041762414786371826,0.0973105258239396,0.12144835247510237,0.15032487719417903,0.09613230623871859,0.27707693479907186,0.08347604457501284,0.12381007315761262,0.055364713006362365,0.23941660500013384,0.0668875925888429,0.08525628708870461,0.0539348551543668,0.13445583156472019,87.49907695078554,89.38481041691946,75.64566474100577,62.077677966341184,41
B_recommended,val,overall,eq3,10.0,0.1,0.004,0.16,0.026776207093061558,0.03165339566568312,0.02351462779912613,0.05477922797357291,0.06832065557316222,0.08456363851554206,0.05408719093049622,0.1559646984968642,0.04695929283301032,0.06963546292818205,0.031161781565810287,0.13467999163629685,0.03763424549325153,0.04797823737659659,0.030350474970738617,0.07574387083195866,92.68708597605442,93.87298899461435,85.46064910713936,76.47261902126253,41
B_recommended,val,scene_0,all,-10.0,0.1,0.004,0.16,0.5151473658178362,0.756620897316433,0.3678703349672593,1.7569258239125873,0.8331698643987852,1.122337675199849,0.5645317243990683,2.2933053831871675,0.48325483746461634,0.694931424341771,0.36317416300240835,1.2606844609489039,0.607222257970996,0.8813127552891307,0.3785206381275934,1.903502473782928,43.706833544306605,50.469282344067736,5.1063728842405425,1.7014026464537744,60
B_recommended,val,scene_0,all,-5.0,0.1,0.004,0.16,0.2898048231607691,0.4256461297919273,0.2072963216529135,0.9875298931933991,0.6021641696770454,0.9613445479483421,0.3184226054312866,2.3029060814298368,0.33959297079078576,0.5685804841686468,0.197021405072908,1.2266172220989815,0.45702510317724493,0.7751771235611572,0.22418187819324498,1.9468440456652496,58.61715036771456,68.1324501743934,9.201274674691348,2.496915526884341,60
B_recommended,val,scene_0,all,0.0,0.1,0.004,0.16,0.16304605148856174,0.23947947185019328,0.11672325429596908,0.5553571236423825,0.4759561303905617,0.9063211838805484,0.17845933513795098,2.3097054838232878,0.26881169313140824,0.5189883601023241,0.11390851495104726,1.2370159596336294,0.37263051668120845,0.7430135735159481,0.12625566497480056,1.9405797552207766,69.57465680205334,80.6194755705286,9.905853438648837,2.565959669216492,60
B_recommended,val,scene_0,all,5.0,0.1,0.004,0.16,0.0917776920148938,0.13482470979817515,0.06570823423102648,0.3126203702641255,0.40640501681577673,0.8892548214955793,0.10039126598165635,2.3139892814765677,0.22901899159792607,0.5003591385072496,0.06396136668653707,1.2700855268469018,0.32519788193958316,0.735129151962713,0.07107387995474657,1.9339963864553484,76.69490225415092,88.61421279841545,9.896879242717798,2.593513315048862,60
B_recommended,val,scene_0,all,10.0,0.1,0.004,0.16,0.051754748702255875,0.07607385161022584,0.03693427834870691,0.1764525461263688,0.36778626225124794,0.8843755349585387,0.056497606607584086,2.316541618607129,0.20665241893722308,0.49322166671282053,0.035960285240104195,1.280576958668894,0.29854119279424823,0.7340657152586741,0.04001932372048733,1.9302931894528212,81.0137878080358,93.42742791574315,9.881597211682758,2.605244589756381,60
B_recommended,val,scene_0,ge2,-10.0,0.1,0.004,0.16,0.3365359903483819,0.40269173869667146,0.2837892906529434,0.6496919639013603,0.5894491291038442,0.6962066267392482,0.5239464140259994,1.3589577094832963,0.3340361008920621,0.4127199574573715,0.29736058103086904,0.7615899846533073,0.4213706077038784,0.5606834256797933,0.30696426911246094,1.2492090264182494,50.43849734483975,52.67624948031394,24.193439648863624,18.23726589979256,50
B_recommended,val,scene_0,ge2,-5.0,0.1,0.004,0.16,0.18937973112039008,0.22668026367101815,0.16053125533056506,0.3644806075706511,0.33140142168881215,0.3915299911998167,0.29440094192699945,0.7645706585958406,0.187799461065845,0.23192876278482571,0.16751229544642143,0.42910089797632844,0.2369564285586688,0.31544378738854334,0.1707538595434797,0.7031836904514989,67.310192084256,69.67781420054558,44.98474034561865,38.450656943527655,50
B_recommended,val,scene_0,ge2,0.0,0.1,0.004,0.16,0.1065590303713985,0.12757020627245388,0.09060010104211917,0.20472178523696746,0.18635034661332706,0.22019546558500577,0.16548921666525007,0.4300974776380049,0.10560041235798912,0.13038092695871883,0.09429781292973516,0.24158065204601042,0.1332588738899348,0.17744536328003244,0.09543017580514673,0.39567765962912205,79.73549523939865,81.61380615238753,63.79364668967004,58.44098155272025,50
B_recommended,val,scene_0,ge2,5.0,0.1,0.004,0.16,0.05997368155697655,0.071804080300128,0.051096266805211954,0.11508876612779044,0.10480889446226088,0.12385552939999178,0.09305916473968046,0.24195662709075663,0.05939227746318904,0.07331917818721458,0.053071195447640385,0.13596446246237653,0.07495344527260707,0.09982229346645824,0.053487813911943516,0.22263031332520927,87.92678251367305,89.20847183438595,77.65233399566924,73.93265994833972,50
B_recommended,val,scene_0,ge2,10.0,0.1,0.004,0.16,0.033796022042112225,0.04045930893847223,0.028858863754308385,0.06477812552402702,0.05897826726841383,0.06970028361734094,0.05236264658611745,0.13617718321080502,0.033420963896113765,0.04125510595042456,0.029880389411282238,0.07653824594881825,0.04217915217517259,0.05617958498740455,0.030043782305355538,0.1253148291442462,92.9742051183986,93.77556364819405,86.72949127717321,84.37312073898208,50
B_recommended,val,scene_0,eq3,-10.0,0.1,0.004,0.16,0.26758350217717514,0.3230479202563767,0.2153340818394557,0.5860476453554653,0.5383012520576484,0.6226046186056056,0.5087137107779472,1.2271355677262221,0.2671478852777074,0.33121136489251624,0.1712796270796898,0.5671356449266957,0.4028950610797793,0.5271959245622712,0.3268172060072505,1.1125825997459375,54.21385053908098,55.66160443000221,28.73976394327373,20.923207682292684,27
B_recommended,val,scene_0,eq3,-5.0,0.1,0.004,0.16,0.15034377890983866,0.18151837933124168,0.12075246502629644,0.3289495438604322,0.30249395030063053,0.35013018405558904,0.28631840567841993,0.6902289468179243,0.15037830028475643,0.18624241577085232,0.09682825426134656,0.31927757539674434,0.22632212800378848,0.29648761922656686,0.18450487045398312,0.626604285919582,70.36765411592742,71.9104664275464,49.44905277711313,41.430533488746434,27
B_recommended,val,scene_0,eq3,0.0,0.1,0.004,0.16,0.08452186745818722,0.10205063378274583,0.06785079860534805,0.18482685314489042,0.170046890496333,0.19690913055888412,0.16109571887545915,0.38821642551912505,0.08461681472341782,0.10473512526345759,0.05462794309528718,0.17966392662867411,0.1272000562532788,0.16674459281638943,0.10398739344964092,0.3526937888412264,81.858694379876,83.06623024143026,67.23442699995583,60.897329102590525,27
B_recommended,val,scene_0,eq3,5.0,0.1,0.004,0.16,0.047552221714649796,0.05741164966013873,0.03820143156104682,0.10395411415884724,0.0956241185646844,0.11075628238376084,0.09063773019395568,0.2183757244270816,0.04760952590677729,0.0589093868386356,0.030783026475701192,0.10108919923662973,0.07152058283679469,0.09379039518931223,0.05855872470005252,0.19847742042093863,89.27394416972174,90.08775794201667,79.96429893453958,75.64566474100577,27
B_recommended,val,scene_0,eq3,10.0,0.1,0.004,0.16,0.026798800265403665,0.03234865858197132,0.021549166303859252,0.05858282248250999,0.05380538751749344,0.06232819459917167,0.05101940703607441,0.12289918410048105,0.026797430531659124,0.03315132080441369,0.01734311661693333,0.056897938622649004,0.040239310636285136,0.05278061927369799,0.032971799060446116,0.1117255390954966,93.78597047521306,94.29362657258545,88.16793511072815,85.46064910713936,27
B_recommended,val,scene_1,all,-10.0,0.1,0.004,0.16,0.4964837317650632,0.5876026776134792,0.4679699778638761,0.9346998736212726,0.9779413518457425,1.2281735425820146,0.8250896391306938,2.8060027088747423,0.86378920156749,1.1520519195965724,0.6545800704157207,2.6818855691881924,0.34797503360406595,0.42566022277434884,0.2765717878266365,0.8525214317418133,38.7481063299744,38.75558399545761,5.777423242126421,3.2183834187578344,51
B_recommended,val,scene_1,all,-5.0,0.1,0.004,0.16,0.2790732085020002,0.3303229800666885,0.2631746399032027,0.5245771340865296,0.5493805042736681,0.6900253163312932,0.4640388976014716,1.576203595183896,0.48512974899005595,0.6469767443597813,0.36604767604124033,1.5054996113212318,0.19572840249069132,0.2399083771687003,0.1556711795752328,0.4813429373740217,56.37668524564373,58.67963284563078,20.078838895842388,14.4776941057668,51
B_recommended,val,scene_1,all,0.0,0.1,0.004,0.16,0.15692777820955625,0.18576137729469977,0.14801992425230773,0.29472138861414066,0.3087828289716072,0.387856970028266,0.2609814837765267,0.8858682061563279,0.2726303488589858,0.36356931940825843,0.20519464153200184,0.8458323479690057,0.11008787614304184,0.13509396427865678,0.08759235229575069,0.2713066235078827,71.33187172569184,74.09614860487201,40.51074863985394,33.722580818575125,51
B_recommended,val,scene_1,all,5.0,0.1,0.004,0.16,0.08829069839172714,0.10451983970069827,0.0832732079366321,0.16575305135865118,0.1736240417542505,0.21809460667507324,0.14679901681140953,0.49809272888363754,0.15328289549528096,0.20440822222976673,0.11520194884893353,0.4754961217522746,0.061926386213089143,0.07604298879989668,0.049286019959705385,0.15279857206648995,82.23484942607014,84.48090037039616,60.14113562769799,54.25227294243867,51
B_recommended,val,scene_1,all,10.0,0.1,0.004,0.16,0.0497427981304404,0.058890969527198404,0.04688561035766173,0.09340024566704705,0.09768728961065298,0.12271187405133363,0.08261287544320489,0.28023556767111746,0.08623776520191404,0.11500108666399718,0.0647585035285525,0.2675078610847321,0.03485236115703043,0.04281301320031307,0.027747648942703762,0.08605814370938436,89.4054489662267,90.9443312422589,75.10972742533596,70.87399677773156,51
B_recommended,val,scene_1,ge2,-10.0,0.1,0.004,0.16,0.4964837317650632,0.5876026776134792,0.4679699778638761,0.9346998736212726,0.9779413518457425,1.2281735425820146,0.8250896391306938,2.8060027088747423,0.86378920156749,1.1520519195965724,0.6545800704157207,2.6818855691881924,0.34797503360406595,0.42566022277434884,0.2765717878266365,0.8525214317418133,38.7481063299744,38.75558399545761,5.777423242126421,3.2183834187578344,51
B_recommended,val,scene_1,ge2,-5.0,0.1,0.004,0.16,0.2790732085020002,0.3303229800666885,0.2631746399032027,0.5245771340865296,0.5493805042736681,0.6900253163312932,0.4640388976014716,1.576203595183896,0.48512974899005595,0.6469767443597813,0.36604767604124033,1.5054996113212318,0.19572840249069132,0.2399083771687003,0.1556711795752328,0.4813429373740217,56.37668524564373,58.67963284563078,20.078838895842388,14.4776941057668,51
B_recommended,val,scene_1,ge2,0.0,0.1,0.004,0.16,0.15692777820955625,0.18576137729469977,0.14801992425230773,0.29472138861414066,0.3087828289716072,0.387856970028266,0.2609814837765267,0.8858682061563279,0.2726303488589858,0.36356931940825843,0.20519464153200184,0.8458323479690057,0.11008787614304184,0.13509396427865678,0.08759235229575069,0.2713066235078827,71.33187172569184,74.09614860487201,40.51074863985394,33.722580818575125,51
B_recommended,val,scene_1,ge2,5.0,0.1,0.004,0.16,0.08829069839172714,0.10451983970069827,0.0832732079366321,0.16575305135865118,0.1736240417542505,0.21809460667507324,0.14679901681140953,0.49809272888363754,0.15328289549528096,0.20440822222976673,0.11520194884893353,0.4754961217522746,0.061926386213089143,0.07604298879989668,0.049286019959705385,0.15279857206648995,82.23484942607014,84.48090037039616,60.14113562769799,54.25227294243867,51
B_recommended,val,scene_1,ge2,10.0,0.1,0.004,0.16,0.0497427981304404,0.058890969527198404,0.04688561035766173,0.09340024566704705,0.09768728961065298,0.12271187405133363,0.08261287544320489,0.28023556767111746,0.08623776520191404,0.11500108666399718,0.0647585035285525,0.2675078610847321,0.03485236115703043,0.04281301320031307,0.027747648942703762,0.08605814370938436,89.4054489662267,90.9443312422589,75.10972742533596,70.87399677773156,51
B_recommended,val,scene_1,eq3,-10.0,0.1,0.004,0.16,0.266676518882029,0.302197432607694,0.2465999643253607,0.5023192703386488,0.9688116483096095,1.166168101227126,0.7751726957327076,2.152358670902228,0.8642316441542136,1.1059367378420877,0.7330638404016875,2.1182837023667638,0.32662869931900035,0.3699350918889455,0.29498602722257106,0.6031214940494866,42.621763279290974,44.20987605058512,11.79759157749271,6.803186565627578,14
B_recommended,val,scene_1,eq3,-5.0,0.1,0.004,0.16,0.1499051427677005,0.16979630041346122,0.13874094978807355,0.2827387090059469,0.5429903524722225,0.6537182284830725,0.43562204623860984,1.205312431504733,0.4841776869255678,0.61977227269388,0.4103808393489776,1.1860228451880568,0.1834278537331644,0.20791789786093315,0.16586147941436113,0.3384512287898718,59.8971346514184,63.1768650315275,29.82121681910455,22.10780670305795,14
B_recommended,val,scene_1,eq3,0.0,0.1,0.004,0.16,0.08429729124837752,0.09545790987109583,0.07805543225350467,0.1590902881161122,0.30478971817064854,0.3669799741819805,0.24487719166298005,0.6761649236295605,0.271713891831905,0.34786513459288876,0.22981409130616393,0.6652740503792391,0.10307440150492551,0.11689375340572483,0.09326759616903812,0.19011490253726424,74.03368556977641,77.23269832226508,50.48889938455602,42.82449833089743,14
B_recommended,val,scene_1,eq3,5.0,0.1,0.004,0.16,0.04743244033801531,0.05370520866396619,0.04392616142273574,0.08954646074989372,0.17125223215947985,0.2062059574585423,0.13769413368256453,0.3797709849146231,0.1526471877208957,0.1954459689071967,0.12895117499308428,0.3736302694215017,0.057952539967793024,0.0657401713514748,0.05245596017088339,0.10686625652411852,84.07611874283707,86.47272113571043,68.0167191598863,62.077677966341184,14
B_recommended,val,scene_1,eq3,10.0,0.1,0.004,0.16,0.026732634546401783,0.03026746428388812,0.024748960811115647,0.050481771263515406,0.09631438682338057,0.11597464734793433,0.07746357384987623,0.21352542837823937,0.08584288441418762,0.1099154654616212,0.07246320741310397,0.2100630519713719,0.03261019128882957,0.03699607114049933,0.029516558703200246,0.06012266636704076,90.56780872767706,92.14607586782634,80.47444945829645,76.47261902126253,14
C_heavy,train,overall,all,-10.0,0.2,0.008,0.32,0.8415897414427311,1.0589672664351077,0.6786544380292874,2.1136249587712794,1.6130294205563742,1.9499069625072776,1.3797582654612999,3.759758563793191,1.081643234512042,1.498086633947349,0.7924179669167417,3.049924305144914,0.9538305305279372,1.248148067988193,0.7160513795241354,2.4696283131758534,22.292646297714057,20.093014981718127,1.583645782820508,0.17443365910027583,425
C_heavy,train,overall,all,-5.0,0.2,0.008,0.32,0.47311812412910315,0.5953415569301198,0.3832857775428882,1.193116468638227,0.972144411530916,1.2092462235409833,0.7807517846727258,2.652900206651928,0.6454869590026624,0.8902640633343913,0.46185040241758957,1.9906929544493661,0.593074229447131,0.818355867995989,0.41508852142951014,1.8167327278724261,39.093168872039534,40.41858303063845,6.274387256754895,1.7485241788317267,425
C_heavy,train,overall,all,0.0,0.2,0.008,0.32,0.2661411882478161,0.3347949248075876,0.21497412371533436,0.6691035410083845,0.6138776242691875,0.8506500018118447,0.4393137941562749,1.8730050866827792,0.4011294288057479,0.5769319847842351,0.26922602960651787,1.3625799015812647,0.3902286730421127,0.6251039197728763,0.2323974559848878,1.5300124096377248,55.80816166225529,60.05186936617453,13.486682294902039,2.726204334101143,425
C_heavy,train,overall,all,5.0,0.2,0.008,0.32,0.1497289239068227,0.18831296304484918,0.12095755017011688,0.3757420569108033,0.41319924217330106,0.7005406290070451,0.24714340325083314,1.6496622217443864,0.26371800360412767,0.43251144582523454,0.15187474371883614,1.0125075665913073,0.27618096931706926,0.5510816837091862,0.13037270455831695,1.4475960240255266,69.35922803909939,75.05439620296865,17.49934524623125,2.752083300008615,425
C_heavy,train,overall,all,10.0,0.2,0.008,0.32,0.08426101156362163,0.10596668530187317,0.06812713168059227,0.2112650957799732,0.3006284357956076,0.6461797952594165,0.13903661270752457,1.5990443237767684,0.1864571907752577,0.37513950110693467,0.08547233495468376,0.8800856354473161,0.21205824095714237,0.5261356122814171,0.07323292632603184,1.359148234482615,78.90866078816256,85.09110882623914,19.58671960333422,2.7364112737304898,425
C_heavy,train,overall,ge2,-10.0,0.2,0.008,0.32,0.7574299107481685,0.905324377682081,0.650538338607744,1.7841355387484468,1.5519656194815987,1.8982099692944245,1.3086095601580332,3.7425004539693494,1.0673662475311076,1.4907936937431128,0.7577200292156565,3.1020594033390068,0.8879333142194411,1.1750469140525863,0.6480065543772527,2.380503777827992,23.545752683094076,21.265811509899272,1.744311755052972,0.17443365910027583,395
C_heavy,train,overall,ge2,-5.0,0.2,0.008,0.32,0.42580873335989516,0.5089603206449717,0.3644096511825877,1.0047805799045986,0.8727828387981876,1.0675188650642895,0.7392422103428338,2.109446395749873,0.6002234548540346,0.8382688520128975,0.42764333621754247,1.7408820949950834,0.49932555416051044,0.6609855210313819,0.3634016133157225,1.3359327332022686,41.33297018881209,41.57830732433476,10.306189347360966,2.8089890290292225,395
C_heavy,train,overall,ge2,0.0,0.2,0.008,0.32,0.23954944475109818,0.28623110136391217,0.205702959630257,0.5654767425220687,0.49081291696191653,0.6003476056295481,0.4167312065797621,1.1878423839599197,0.33751828530260375,0.47138147066415004,0.24222668019112348,0.9778864605873412,0.280787224823126,0.3717751426596923,0.2040363296437174,0.7504021759723196,59.12210139629169,61.0266205285685,27.900916854858366,13.409171547968382,395
C_heavy,train,overall,ge2,5.0,0.2,0.008,0.32,0.1347761757478672,0.1609999787580288,0.11648731384895558,0.31818323490997824,0.27601526201626936,0.33762785892018254,0.23435433395336247,0.6685209497323427,0.18979855946951188,0.26508528554492095,0.13622352933900927,0.5495934203562938,0.15790623645927865,0.2090989299508594,0.11464114129125617,0.4217334384789869,73.6110748438652,75.74519616749117,48.800209213558084,32.301404822745404,395
C_heavy,train,overall,ge2,10.0,0.2,0.008,0.32,0.07584521621824998,0.09058905971548153,0.06562035765171295,0.179083349511279,0.15523931735027555,0.18989846118007603,0.1312260438830134,0.3761627277875236,0.10674473054046645,0.14909253570200898,0.07662164275827976,0.3090081101478674,0.08881384690784755,0.11761310027588771,0.0644459539171201,0.2371133512579442,83.85036449563782,85.53649810984139,66.80602336298001,52.95948309280223,395
C_heavy,train,overall,eq3,-10.0,0.2,0.008,0.32,0.5264502358225094,0.5977134869624182,0.5171984789140747,1.0261428332160178,1.198011392686115,1.409406753204648,1.0886469544893758,2.304177852128619,0.7897632347979417,1.0425103925493684,0.630862336314302,2.010506687800122,0.7176101418678749,0.9484721806175601,0.5497304780069108,1.9861259810950527,30.29860286414753,29.352088555787724,8.412802667462794,0.7483202696077064,179
C_heavy,train,overall,eq3,-5.0,0.2,0.008,0.32,0.2958567107802995,0.3360725928096823,0.289646790512447,0.578925942396434,0.6735218594593557,0.7918899652069032,0.6122314457773562,1.2912132026447787,0.44380305234542666,0.585167060488663,0.36701588617323844,1.1331734785222574,0.40360072042755357,0.5335440265942895,0.304675947650777,1.1194464593171822,49.166213238390895,50.203052323942586,24.631128299963397,6.524698794457265,179
C_heavy,train,overall,eq3,0.0,0.2,0.008,0.32,0.16654745424880307,0.18904009392120516,0.16274709361866405,0.3261585527133133,0.37866203727300846,0.4450881004234733,0.3449691127891602,0.7255319190927677,0.2494342198903739,0.3287175532453937,0.20865113841051586,0.6380396407451825,0.22695861433422293,0.30008030146435405,0.17063191844844705,0.630429004458269,66.14962309320201,67.85531636672675,45.355075310044185,21.706806469646015,179
C_heavy,train,overall,eq3,5.0,0.2,0.008,0.32,0.09375737050526377,0.10635838758822883,0.09148481088271283,0.1834012707290238,0.21290500961846534,0.2502270057739953,0.19482699700984502,0.40910610393705016,0.140215250176453,0.184745945361255,0.11795956784456774,0.359065150025809,0.12762832895532528,0.16876756231928944,0.09604503902250627,0.3548398044315432,78.87789543501204,80.40431399124947,64.0521179983321,42.457096005312664,179
C_heavy,train,overall,eq3,10.0,0.2,0.008,0.32,0.0527857575959542,0.059859020818730846,0.051449678804551084,0.10305483031034958,0.11972809012772789,0.14071194595383027,0.10961952919896316,0.2304720370736366,0.07883895718158149,0.10387088523414141,0.06633967742599367,0.20203037119396444,0.07178007434395794,0.09492465925558795,0.05418658500011375,0.19967538568322615,87.36361472189796,88.4550294679415,77.81558038685947,61.811907521800414,179
C_heavy,train,scene_0,all,-10.0,0.2,0.008,0.32,0.8254065134412314,1.0613741446201796,0.6609600388465499,2.0696665344243512,1.526029360345806,1.802742565983065,1.3071544542554179,3.4160333901094795,0.8822724691913343,1.1690581857800588,0.6711641712626848,2.500299284014338,1.058538891513224,1.372291411278174,0.8014758103369137,2.6987429721418543,23.050556006913364,20.77753987866533,2.233306280197233,0.29755837323061973,270
C_heavy,train,scene_0,all,-5.0,0.2,0.008,0.32,0.4641106703416607,0.5966855127808088,0.3719128917148924,1.1601993476361234,0.9604081271812595,1.1985444864476849,0.7473378007124787,2.605024643789781,0.5544427835239406,0.7497454958727655,0.41815800305166206,1.6212357432086502,0.6847270117616088,0.935088539878789,0.46750959010511206,2.0804152423583946,39.746648437251444,41.07837598318895,6.302647269855466,1.7485241788317267,270
