split,scene_id,frame,timestamp,vehicle_id,snr_db,n_bs,rank,condition_ratio,x_hat,y_hat,vx_hat,vy_hat,x_true,y_true,vx_true,vy_true,position_error,velocity_error,vx_error,vy_error,quality
train,1,153,15.315315315315315,301,0.0,2,2,0.07644606314824841,-10.058284208650011,-55.79221018720186,-14.04821651729645,-18.73979663629883,-10.151893,-55.774,-13.841851,-18.862058,0.09536360278393599,0.23986364414621264,-0.20636551729644914,0.12226136370117047,77.2498261375333
train,1,153,15.315315315315315,302,0.0,3,2,0.18610834340018345,22.40419585979744,-7.765141386157859,-11.027940748905461,-18.785278135278354,22.365421,-7.764639,-11.760206,-18.990323,0.03877811424196172,0.7604313213625977,0.7322652510945389,0.2050448647216463,46.70030817500371
train,1,153,15.315315315315315,303,0.0,2,2,0.5053439676968396,54.79818098190982,49.9323776559124,-10.668715060848175,-19.914770032254484,54.74845,50.05559,-10.527039,-20.284912,0.13287005794112433,0.39632963868978693,-0.14167606084817486,0.3701419677455142,65.83562160002964
train,1,153,15.315315315315315,300,5.0,2,2,0.049662957895798505,-26.20444077947223,-76.88817189969487,-14.21697277621058,-18.609571583431705,-26.158046,-76.951422,-14.38501,-18.515627,0.07844138417242119,0.19251517689525735,0.168037223789419,-0.09394458343170697,81.23024565618393
train,1,153,15.315315315315315,301,5.0,2,2,0.07644403011731654,-10.099149021276514,-55.78344834383725,-13.95786720816397,-18.793259277912096,-10.151893,-55.774,-13.841851,-18.862058,0.053583565510801984,0.1348815210385558,-0.11601620816396974,0.06879872208790516,86.4905359145359
train,1,153,15.315315315315315,302,5.0,3,2,0.18632944612560956,22.387253900947083,-7.764864653388714,-11.348955829919362,-18.874985583183804,22.365421,-7.764639,-11.760206,-18.990323,0.021834067033352667,0.4271175741048206,0.41125017008063836,0.11533741681619603,65.20231027249427
train,1,153,15.315315315315315,303,5.0,2,2,0.5050808421553976,54.77636853746675,49.98594451964523,-10.606993077651005,-20.076698208144986,54.74845,50.05559,-10.527039,-20.284912,0.07503291056682726,0.22303730103205902,-0.0799540776510046,0.20821379185501243,79.03177849799171
train,1,153,15.315315315315315,300,10.0,2,2,0.04964949871170038,-26.184089919414102,-76.91581259427714,-14.290417348989847,-18.56848458798937,-26.158046,-76.951422,-14.38501,-18.515627,0.04411706602192612,0.10835909852514836,0.0945926510101529,-0.052857587989372234,88.95889578287905
train,1,153,15.315315315315315,301,10.0,2,2,0.07644206253509919,-10.122172502826327,-55.77907870123107,-13.907118481113233,-18.823333842364775,-10.151893,-55.774,-13.841851,-18.862058,0.03015130442360224,0.07589074037999685,-0.06526748111323322,0.038724157635225964,92.15843978090037
train,1,153,15.315315315315315,302,10.0,3,2,0.18645408932982213,22.377726795860706,-7.764740538550425,-11.528981784859655,-18.925412190935134,22.365421,-7.764639,-11.760206,-18.990323,0.012306214765010582,0.24016255078742885,0.23122421514034563,0.06491080906486602,78.62522284954217
train,1,153,15.315315315315315,303,10.0,2,2,0.5049295187191566,54.764199019351075,50.0162154409832,-10.572137958892434,-20.16772440221811,54.74845,50.05559,-10.527039,-20.284912,0.042407399216269084,0.12556611472475862,-0.045098958892433316,0.11718759778188925,87.58732348049504
train,1,154,15.415415415415415,300,-10.0,2,2,0.04824352268229523,-26.64089816153363,-78.75017905994594,-16.586703610553418,-17.384413193956227,-27.603287,-78.801676,-14.418242,-18.476394,0.9637656412425079,2.427889585053639,-2.1684616105534182,1.0919808060437717,7.337430497513814
train,1,154,15.415415415415415,301,-10.0,2,2,0.07324436807219743,-10.868964491175534,-57.92431332268559,-13.02301904854475,-18.599207472994525,-11.541983,-57.661482,-13.902551,-18.816477,0.7225193543462803,0.9059704746821851,0.8795319514552506,0.21726952700547386,31.38626878231231
train,1,154,15.415415415415415,302,-10.0,3,2,0.2122663011324209,20.895295623592304,-9.464337059041803,-12.630149760934948,-18.864381484228268,21.187468,-9.668478,-11.820246,-18.962802,0.35642421538248226,0.8158619367891536,-0.8099037609349491,0.09842051577173194,41.05245440367295
train,1,154,15.415415415415415,303,-10.0,2,2,0.5402752505664264,53.59005353919095,48.340316911239775,-10.285758603524759,-20.891933957533713,53.691415,48.027708,-10.568754,-20.263549,0.3286312175126768,0.6891691006428129,0.28299539647524163,-0.6283849575337115,46.6026267474971
train,1,154,15.415415415415415,300,-5.0,2,2,0.04810841120082344,-27.062843486956034,-78.77032137165116,-15.637973128086873,-17.857958277078563,-27.603287,-78.801676,-14.418242,-18.476394,0.5413522914980589,1.3675550329728736,-1.219731128086874,0.6184357229214363,22.974033502898152
train,1,154,15.415415415415415,301,-5.0,2,2,0.07329572946009323,-11.16374899058115,-57.80973030117859,-13.407711375012365,-18.695534383280307,-11.541983,-57.661482,-13.902551,-18.816477,0.4062493380713341,0.5094049185048277,0.4948396249876357,0.12094261671969164,52.12314354310193
train,1,154,15.415415415415415,302,-5.0,3,2,0.20999490879462532,21.023961358183076,-9.552403414086623,-12.279114536576351,-18.907608008376787,21.187468,-9.668478,-11.820246,-18.962802,0.20051865602284907,0.46217606014486107,-0.45886853657635207,0.055193991623212924,60.42302156255369
train,1,154,15.415415415415415,303,-5.0,2,2,0.5411407285147074,53.63449673337436,48.203305553619074,-10.410382336235909,-20.617006202898963,53.691415,48.027708,-10.568754,-20.263549,0.18459195516780208,0.3873158635591429,0.1583716637640915,-0.3534572028989622,65.11244388155887
train,1,154,15.415415415415415,300,0.0,2,2,0.04803101384225544,-27.29952827248064,-78.78329838691124,-15.104282476141783,-18.127231148091738,-27.603287,-78.801676,-14.418242,-18.476394,0.3043141488774755,0.7697832370593399,-0.686040476141784,0.349162851908261,43.703063835432616
train,1,154,15.415415415415415,301,0.0,2,2,0.07332406202086833,-11.329312307691982,-57.74500419870538,-13.624185128772396,-18.748857529156474,-11.541983,-57.661482,-13.902551,-18.816477,0.22848365596548245,0.2864610813033102,0.2783658712276047,0.06761947084352471,69.32105357838452
train,1,154,15.415415415415415,302,0.0,3,2,0.20873645363205096,21.095746534087965,-9.602794881809643,-12.079371832863465,-18.93180908710626,21.187468,-9.668478,-11.820246,-18.962802,0.11281444643422589,0.26097271487039414,-0.25912583286346624,0.03099291289374051,75.25310983551108
train,1,154,15.415415415415415,303,0.0,2,2,0.5416238504388942,53.6594250332306,48.126404215964044,-10.479930510608693,-20.462353385009628,53.691415,48.027708,-10.568754,-20.263549,0.10375114948533933,0.2177447950392929,0.08882348939130758,-0.19880438500962683,78.56850327718494
train,1,154,15.415415415415415,300,5.0,2,2,0.047987048598806294,-27.43246909088091,-78.79110426787717,-14.804142471831286,-18.27957208389236,-27.603287,-78.801676,-14.418242,-18.476394,0.1711447328897233,0.43319515327377733,-0.3859004718312864,0.19682191610763766,62.76470001906765
train,1,154,15.415415415415415,301,5.0,2,2,0.07333981835640145,-11.422313077372209,-57.70852549218155,-13.745944643389198,-18.77857642618515,-11.541983,-57.661482,-13.902551,-18.816477,0.12858452682332022,0.1611272926179945,0.15660635661080313,0.03790057381484857,81.37146370644042
train,1,154,15.415415415415415,302,5.0,3,2,0.2080351551415419,21.13590986441636,-9.631398011189853,-11.96631109544465,-18.945391301827108,21.187468,-9.668478,-11.820246,-18.962802,0.06350721939292935,0.1470990976115172,-0.1460650954446514,0.01741069817289187,85.19540434224005
train,1,154,15.415415415415415,303,5.0,2,2,0.5418943913690041,53.67341727936362,48.083214226848966,-10.518867077169118,-20.375379945981848,53.691415,48.027708,-10.568754,-20.263549,0.05835117108605804,0.12245352403556713,0.049886922830882696,-0.11183094598184695,87.31520358812051
train,1,154,15.415415415415415,300,10.0,2,2,0.04796219709331375,-27.507156425065794,-78.7956483313262,-14.63540868372574,-18.365500816943744,-27.603287,-78.801676,-14.418242,-18.476394,0.09631936579329368,0.24384147835998787,-0.21716668372574155,0.1108931830562554,76.93758484542198
train,1,154,15.415415415415415,301,10.0,2,2,0.07334861933131405,-11.47451375451511,-57.68800678170681,-13.814392995578226,-18.795204826669654,-11.541983,-57.661482,-13.902551,-18.816477,0.07249595251387747,0.09068814201330812,0.0881580044217749,0.021272173330345368,89.03831424086887
train,1,154,15.415415415415415,302,10.0,3,2,0.20764354695869303,21.158390980246658,-9.647555049982033,-11.902503727805536,-18.953025061778646,21.187468,-9.668478,-11.820246,-18.962802,0.03582238008829875,0.08283672075060657,-0.08225772780553697,0.009776938221353504,91.37022110598348
train,1,154,15.415415415415415,303,10.0,2,2,0.5420461526317505,53.68126684135917,48.05896004791327,-10.540698657017643,-20.32648661916157,53.691415,48.027708,-10.568754,-20.263549,0.03285841783429028,0.06890751900616149,0.028055342982357345,-0.06293761916156981,92.65003768149465
train,1,242,24.224224224224226,304,-10.0,2,2,0.10554363305041667,0.4649556529615415,-41.82860840399288,-11.323233879832893,-16.84991222851658,0.640234,-41.872593,-12.350842,-17.733781,0.18071287620544343,1.3554344151735958,1.0276081201671072,0.8838687714834208,25.476133942371288
train,1,242,24.224224224224226,305,-10.0,3,2,0.1972406532249533,26.770190680913437,-1.171296370160819,-11.394430567377912,-19.57963643083165,26.556409,-1.021613,-11.724863,-19.473195,0.26097455507553985,0.3471532381039228,0.33043243262208755,-0.10644143083164792,64.77129900356545
train,1,242,24.224224224224226,306,-10.0,3,2,0.45297546774171504,41.31495811206754,25.35371669228123,-11.363461108452338,-20.070696263292145,41.478207,25.237163,-11.142932,-19.755753,0.20058654639723586,0.38447671810902856,-0.22052910845233775,-0.3149432632921467,64.81353377831806
train,1,242,24.224224224224226,307,-10.0,2,2,0.4147189108154354,57.80071185849209,55.78235548097254,-10.542190034938873,-20.27464568053289,57.701685,55.458396,-10.700748,-20.888548,0.3387566442371444,0.6340478579188055,0.15855796506112796,0.6139023194671118,48.730304657907666
train,1,242,24.224224224224226,304,-5.0,2,2,0.10551849118723303,0.5413419249253983,-41.8470952738469,-11.773375429341845,-17.236259779758647,0.640234,-41.872593,-12.350842,-17.733781,0.10212627747812703,0.7622302833252786,0.5774665706581548,0.49752122024135303,46.34570933637166
train,1,242,24.224224224224226,305,-5.0,3,2,0.19767827010818248,26.676185315721188,-1.105438668660601,-11.534195658293871,-19.532760970222892,26.556409,-1.021613,-11.724863,-19.473195,0.1461954463522682,0.19975520018731846,0.19066734170612776,-0.05956597022289145,78.07202578278071
train,1,242,24.224224224224226,306,-5.0,3,2,0.4525318043170535,41.38451084966308,25.300844599243053,-11.270650921276982,-19.93190219286757,41.478207,25.237163,-11.142932,-19.755753,0.11328863433774465,0.2175790913669172,-0.1277189212769816,-0.17614919286757313,78.24651597424094
train,1,242,24.224224224224226,307,-5.0,2,2,0.416367465885012,57.75747738260793,55.640517354261796,-10.610856118776926,-20.543633368060615,57.701685,55.458396,-10.700748,-20.888548,0.19047566152981435,0.3564360442431504,0.08989188122307468,0.34491463193938543,66.75519033530342
train,1,242,24.224224224224226,304,0.0,2,2,0.1055030482047839,0.5845167938803951,-41.8580112793275,-12.026217166951547,-17.45383404415575,0.640234,-41.872593,-12.350842,-17.733781,0.05759369440785532,0.4286625483036721,0.32462483304845335,0.2799469558442489,64.88755784611507
train,1,242,24.224224224224226,305,0.0,3,2,0.19793302238906568,26.6236459510183,-1.0686426854363855,-11.616122007926716,-19.506598514540666,26.556409,-1.021613,-11.724863,-19.473195,0.0820524155310669,0.11375587079685297,0.10874099207328314,-0.033403514540665924,86.9131830612264
train,1,242,24.224224224224226,306,0.0,3,2,0.45231125273901646,41.424916910070074,25.272399191338838,-11.215943188538501,-19.85451877876292,41.478207,25.237163,-11.142932,-19.755753,0.06388601462610288,0.12282228098537684,-0.07301118853850141,-0.09876577876292103,87.07120272755047
train,1,242,24.224224224224226,307,0.0,2,2,0.4172979349176347,57.73309513992507,55.560803056864756,-10.649963798798272,-20.694675173712927,57.701685,55.458396,-10.700748,-20.888548,0.10711583536440322,0.20041384149862354,0.05078420120172922,0.19387282628707325,79.67269279244134
train,1,242,24.224224224224226,304,5.0,2,2,0.10549395357644444,0.6088709310679341,-41.86431374254669,-12.168291417837999,-17.576273483038083,0.640234,-41.872593,-12.350842,-17.733781,0.03243745052891344,0.24110855013291072,0.18255058216200126,0.15750751696191756,78.40513639568579
train,1,242,24.224224224224226,305,5.0,3,2,0.19807894587366057,26.594218209622326,-1.0480256521039069,-11.663216889707261,-19.49194905493231,26.556409,-1.021613,-11.724863,-19.473195,0.04612119386385317,0.06443568491626743,0.06164611029273814,-0.01875405493230886,92.3817339654269
train,1,242,24.224224224224226,306,5.0,3,2,0.45219626304851546,41.44803339037526,25.25678970086273,-11.184380311674644,-19.811208020241125,41.478207,25.237163,-11.142932,-19.755753,0.035995195575816395,0.06923309765294476,-0.041448311674644245,-0.05545502024112636,92.49355222207416
train,1,242,24.224224224224226,307,5.0,2,2,0.41782217803742205,57.719363751173006,55.51599888535716,-10.672108615782863,-20.779533673379216,57.701685,55.458396,-10.700748,-20.888548,0.060254714707710544,0.11271352064823377,0.028639384217138186,0.10901432662078392,88.00220396826141
train,1,242,24.224224224224226,304,10.0,2,2,0.10548871445941757,0.6225933076400126,-41.8679079262115,-12.248123476047219,-17.645132800673167,0.640234,-41.872593,-12.350842,-17.733781,0.01825223118808804,0.13568197524700185,0.10271852395278103,0.08864819932683332,87.2053821022726
train,1,242,24.224224224224226,305,10.0,3,2,0.19816182657583775,26.577734633499045,-1.036455588698368,-11.690004984714223,-19.483730516196147,26.556409,-1.021613,-11.724863,-19.473195,0.02598239949282122,0.03641535845193145,0.034858015285776034,-0.010535516196146233,95.62514619275458
train,1,242,24.224224224224226,306,10.0,3,2,0.4521343411830573,41.461142369841745,25.24812362687715,-11.166387564488378,-19.786919971875964,41.478207,25.237163,-11.142932,-19.755753,0.02028144334060165,0.03900696913867665,-0.023455564488378045,-0.031166971875965288,95.69878937522073
train,1,242,24.224224224224226,307,10.0,2,2,0.41811714943562844,57.71163889480266,55.490824253932615,-10.684604280121727,-20.827213331383696,57.701685,55.458396,-10.700748,-20.888548,0.033921551775539974,0.06342366487187583,0.0161437198782739,0.0613346686163041,93.06005115342924
train,1,1756,175.77577577577577,366,-10.0,2,2,0.04628800243607939,-23.43183951512447,-82.93050360735432,14.710924365962622,18.628517646043214,-23.420328,-82.983068,15.744469,19.010423,0.05381013245356181,1.1018467270579495,-1.0335446340373782,-0.3819053539567854,33.1820908177735
train,1,1756,175.77577577577577,366,-5.0,2,2,0.04627879100792752,-23.428169332933567,-82.94595429300483,15.16339860945208,18.79541133666341,-23.420328,-82.983068,15.744469,19.010423,0.03793301660952457,0.6195747042466139,-0.5810703905479198,-0.21501166333658972,53.75492856421937
train,1,1756,175.77577577577577,366,0.0,2,2,0.04627045899614535,-23.425229097635643,-82.95979956751769,15.417737881184076,18.889416699085782,-23.420328,-82.983068,15.744469,19.010423,0.023778997207997827,0.34841892724656637,-0.32673111881592476,-0.12100630091421749,70.5231315744683
train,1,1756,175.77577577577577,366,5.0,2,2,0.046264790366926066,-23.423132256256675,-82.96925454327975,15.560693917953664,18.942345107379282,-23.420328,-82.983068,15.744469,19.010423,0.014095227551036864,0.19597928524416988,-0.18377508204633664,-0.0680778926207175,82.16132362916082
train,1,1756,175.77577577577577,366,10.0,2,2,0.04626130005688337,-23.421694977561117,-82.97512811306406,15.641019150298966,18.97213437998584,-23.420328,-82.983068,15.744469,19.010423,0.008056701074767716,0.11030815847323065,-0.10344984970103432,-0.03828862001416056,89.52950141272576
train,1,2205,220.72072072072072,381,-10.0,3,2,0.4746653687577874,5.472450723407417,25.135823097671363,-4.407850723887464,6.611305820847441,5.715236,24.89498,-3.827101,7.03915,0.34197966054441675,0.7213327134062979,-0.5807497238874637,-0.4278441791525589,45.009683290310996
train,1,2205,220.72072072072072,381,-5.0,3,2,0.476265763710597,5.579441229121684,25.030656921361455,-4.152858231594134,6.79901769089204,5.715236,24.89498,-3.827101,7.03915,0.19195949257074166,0.40469902373664757,-0.3257572315941344,-0.24013230910796057,63.895763849510104
train,1,2205,220.72072072072072,381,0.0,3,2,0.47715803698128245,5.63909074666231,24.971372876469403,-4.0100400553723485,6.90425145016114,5.715236,24.89498,-3.827101,7.03915,0.10786088809726307,0.2272978590509703,-0.18293905537234867,-0.1348985498388604,77.75622996183563
train,1,2205,220.72072072072072,381,5.0,3,2,0.47765700459522853,5.672463854174603,24.938012665145767,-3.9299101242541234,6.963324086813631,5.715236,24.89498,-3.827101,7.03915,0.06067344335091504,0.12774695746062456,-0.10280912425412359,-0.07582591318636922,86.81217515690307
train,1,2205,220.72072072072072,381,10.0,3,2,0.4779363025938354,5.691161484049782,24.91928061795446,-3.8849163517367398,6.99650260473913,5.715236,24.89498,-3.827101,7.03915,0.034206758852687376,0.07184299004760189,-0.057815351736739906,-0.042647395260869914,92.35126018692203
train,1,2206,220.82082082082084,381,-10.0,3,2,0.4675998838297766,5.448084483309246,25.89442202044295,-3.313852469803351,7.509822273808676,5.343742,25.614969,-3.72046,7.243126,0.298297409405158,0.4862680187674807,0.40660753019664897,0.2666962738086758,56.5258758101755
train,1,2206,220.82082082082084,381,-5.0,3,2,0.468453889311206,5.402458559159569,25.772058381318256,-3.492195985898791,7.392541812339191,5.343742,25.614969,-3.72046,7.243126,0.16770422786111322,0.2728177873793738,0.2282640141012089,0.14941581233919088,72.59741071667479
train,1,2206,220.82082082082084,381,0.0,3,2,0.46892836836918733,5.376781852490241,25.703300207289065,-3.5922135214516264,7.326978177815521,5.343742,25.614969,-3.72046,7.243126,0.0943081864618384,0.1532264565421526,0.12824647854837368,0.08385217781552079,83.53343089570942
train,1,2206,220.82082082082084,381,5.0,3,2,0.4691933408248543,5.362342704168926,25.664659835490742,-3.6483641848974,7.290235375016975,5.343742,25.614969,-3.72046,7.243126,0.053058131585535614,0.08612258571244977,0.0720958151026001,0.04710937501697465,90.37932420502631
train,1,2206,220.82082082082084,381,10.0,3,2,0.46934169108560236,5.354233912827332,25.64295453058111,-3.6798992269844697,7.269620679530956,5.343742,25.614969,-3.72046,7.243126,0.02988762547749014,0.0484473358510601,0.040560773015530405,0.026494679530955523,94.4665257748033
train,1,2207,220.92092092092093,381,-10.0,3,2,0.46198378319093686,4.70817902845168,25.98262396087976,-3.4858829641509854,7.703632579932718,4.9806,26.356355,-3.6185,7.441512,0.4624803513028695,0.2937592153816504,0.13261703584901463,0.2621205799327173,57.81689346448927
train,1,2207,220.92092092092093,381,-5.0,3,2,0.4610237811117955,4.827836561713253,26.147160070012553,-3.5404299252235893,7.591608841475297,4.9806,26.356355,-3.6185,7.441512,0.25903510729173673,0.16918628312145992,0.0780700747764107,0.150096841475297,73.3893293778413
train,1,2207,220.92092092092093,381,0.0,3,2,0.4604919021650239,4.8947928378280485,26.238990331351694,-3.5735019221066127,7.526775138921609,4.9806,26.356355,-3.6185,7.441512,0.14538684440804953,0.09640866077726062,0.04499807789338739,0.08526313892160875,83.99208667252576
train,1,2207,220.92092092092093,381,5.0,3,2,0.46019518343153365,4.932313139945558,26.290402158835615,-3.592847196002068,7.489737271970019,4.9806,26.356355,-3.6185,7.441512,0.08173981962037793,0.05462365064272597,0.02565280399793224,0.04822527197001847,90.63665713680564
train,1,2207,220.92092092092093,381,10.0,3,2,0.46002904503636116,4.95332123287542,26.3192128396135,-3.6039574396729983,7.468731542416254,4.9806,26.356355,-3.6185,7.441512,0.046083307325035454,0.0308608092929321,0.014542560327001741,0.027219542416253795,94.60477398023028
train,1,2208,221.02102102102103,381,-10.0,3,2,0.45060068126459574,4.451519088657822,26.90535899210436,-2.7429661046415794,7.939488571329158,4.629981,27.118159,-3.521901,7.633113,0.27772737920537627,0.8370218407630126,0.7789348953584208,0.30637557132915827,41.39978141454686
train,1,2208,221.02102102102103,381,-5.0,3,2,0.45001011667001006,4.5298703177433275,26.997908574582098,-3.0834562120434366,7.8061172739549685,4.629981,27.118159,-3.521901,7.633113,0.15646825082131666,0.4713430925482645,0.4384447879565636,0.17300427395496865,60.85748886447858
train,1,2208,221.02102102102103,381,0.0,3,2,0.4496748006873048,4.573750478385005,27.05033885211078,-3.2752031486484565,7.730631354678791,4.629981,27.118159,-3.521901,7.633113,0.08809905800183039,0.26527280177343254,0.24669785135154365,0.09751835467879122,75.61470470512334
train,1,2208,221.02102102102103,381,5.0,3,2,0.4494852307063667,4.59835899188609,27.079934096048834,-3.383104494533146,7.688032946613901,4.629981,27.118159,-3.521901,7.633113,0.04960942127491429,0.14926711113264116,0.1387965054668543,0.05491994661390098,85.44518276089221
train,1,2208,221.02102102102103,381,10.0,3,2,0.44937840847401317,4.612158999041642,27.096593399749523,-3.4437864239621607,7.664037442439474,4.629981,27.118159,-3.521901,7.633113,0.027976755214338615,0.08401314260140344,0.07811457603783944,0.03092444243947412,91.52583572763844
train,1,2209,221.12112112112112,381,-10.0,3,2,0.4429758960962137,4.099800619638752,27.392313092851634,-3.5926498437148244,7.051734355750695,4.289664,27.897897,-3.432654,7.818094,0.5400585064320423,0.7828829889197618,-0.15999584371482456,-0.766359644249305,38.63203600486101
train,1,2209,221.12112112112112,381,-5.0,3,2,0.44075876973814965,4.183297009613908,27.614248784728375,-3.5232255773706367,7.386111307146709,4.289664,27.897897,-3.432654,7.818094,0.3029360438616928,0.4413754156635671,-0.09057157737063681,-0.4319826928532917,58.54737023391423
train,1,2209,221.12112112112112,381,0.0,3,2,0.43950376919316936,4.229958464528458,27.738571121436244,-3.483775612917654,7.574832245693636,4.289664,27.897897,-3.432654,7.818094,0.17014548641106012,0.2485753415274984,-0.05112161291765416,-0.24326175430636443,73.99079747322965
train,1,2209,221.12112112112112,381,5.0,3,2,0.4387956887988674,4.256088755685027,27.808304917918214,-3.4614705577693927,7.681161411718701,4.289664,27.897897,-3.432654,7.818094,0.09567673804305678,0.1399318681898177,-0.028816557769392848,-0.13693258828129906,84.40750126824771
train,1,2209,221.12112112112112,381,10.0,3,2,0.4383971370056228,4.270720968848697,27.847420740901857,-3.4488977745705593,7.740996228548867,4.289664,27.897897,-3.432654,7.818094,0.05391373815403787,0.0787903964644826,-0.016243774570559477,-0.07709777145113339,90.89451686357177
train,1,2210,221.22122122122124,381,-10.0,3,2,0.4210101048563523,3.9602366445839334,29.056499112793354,-3.0578832515269996,8.071876226016377,3.958635,28.696635,-3.351037,7.996455,0.35986767698964095,0.30270031644777723,0.29315374847300024,0.07542122601637669,62.484792141281666
train,1,2210,221.22122122122124,381,-5.0,3,2,0.42313038509181844,3.95966789847839,28.898101758288526,-3.186360524405406,8.038498738069467,3.958635,28.696635,-3.351037,7.996455,0.20146940605102728,0.16995887009835906,0.16467647559459397,0.04204373806946737,76.82939370829376
train,1,2210,221.22122122122124,381,0.0,3,2,0.4243051436041138,3.959251628886564,28.809662087654868,-3.258480728368114,8.019985622892001,3.958635,28.696635,-3.351037,7.996455,0.11302876967801058,0.09550054257479915,0.09255627163188596,0.02353062289200114,86.24548447985593
train,1,2210,221.22122122122124,381,5.0,3,2,0.4249600338115639,3.9589808977964287,28.760139067370766,-3.2989909083679296,8.0096565648787,3.958635,28.696635,-3.351037,7.996455,0.06350500939230094,0.053694291776876686,0.05204609163207019,0.013201564878699834,92.02018137579716
train,1,2210,221.22122122122124,381,10.0,3,2,0.42532616616688357,3.9588073887752278,28.732377613877723,-3.321746855757366,8.003877144958892,3.958635,28.696635,-3.351037,7.996455,0.035743029596017856,0.030215902858347705,0.029290144242633875,0.007422144958892041,95.42749213226864
train,1,2534,253.65365365365366,384,-10.0,3,2,0.60111770792469,11.428398848053607,-14.323910894914217,-0.18292104808573154,-1.2048467858556895,11.530053,-14.399089,0.22205,-1.393515,0.12643304193219987,0.4467630745888242,-0.40497104808573153,0.18866821414431056,62.85694918743272
train,1,2534,253.65365365365366,385,-10.0,3,2,0.5013284905540999,7.09102653702236,22.4347195853363,-3.703589785354624,6.364641658099787,6.987952,22.72865,-4.098062,6.702551,0.3114794517247449,0.5194141425400951,0.39447221464537563,-0.3379093419002128,54.57202343238626
train,1,2534,253.65365365365366,386,-10.0,2,2,0.1134627163315065,7.170113424940548,-38.955788224412544,6.869426764887898,10.524228780533232,7.156488,-39.150865,7.351183,10.932597,0.19555204058871514,0.6315486305422926,-0.4817562351121021,-0.4083682194667677,51.62670771217027
train,1,2534,253.65365365365366,387,-10.0,2,2,0.06931723611281865,-5.439686477343621,-62.047171199210894,16.127653070264056,23.21614868976689,-5.776963,-61.884346,17.336505,22.605239,0.37452302764081985,1.3544495697800594,-1.2088519297359426,0.6109096897668884,24.529930092656237
train,1,2534,253.65365365365366,388,-10.0,2,2,0.04640292317243119,-23.774054984455287,-82.63273227218528,17.59790894711587,22.287684774558844,-23.363066,-82.962621,17.798084,22.193825,0.5270090303617214,0.221087559752695,-0.20017505288413062,0.09385977455884387,56.467483355656746
train,1,2534,253.65365365365366,384,-5.0,3,2,0.6009346765786906,11.472831477096587,-14.356803857542133,-0.005774769648889537,-1.2875249834961875,11.530053,-14.399089,0.22205,-1.393515,0.07115009456120197,0.2512727785973802,-0.22782476964888954,0.10599001650381257,77.01638780820367
train,1,2534,253.65365365365366,385,-5.0,3,2,0.5006470709775772,7.045663222942433,22.56308848725791,-3.876847876706926,6.512294046618633,6.987952,22.72865,-4.098062,6.702551,0.1753316849715405,0.29177627842969467,0.22121412329307377,-0.1902569533813665,71.14831253600596
train,1,2534,253.65365365365366,386,-5.0,2,2,0.1132364817341936,7.164737539368889,-39.04022433764625,7.079996772485111,10.703044537155732,7.156488,-39.150865,7.351183,10.932597,0.11094778531307362,0.35529748548452467,-0.27118622751488886,-0.22955246284426778,68.92044659745741
train,1,2534,253.65365365365366,387,-5.0,2,2,0.06938693766470744,-5.58532211213369,-61.970322211491975,16.656789692809017,22.949966904331404,-5.776963,-61.884346,17.336505,22.605239,0.21004318328548688,0.7621353074451097,-0.6797153071909818,0.3447279043314033,45.35955180314994
train,1,2534,253.65365365365366,388,-5.0,2,2,0.04635050455217923,-23.594313852867966,-82.77717388432438,17.685472622691744,22.246413596125567,-23.363066,-82.962621,17.798084,22.193825,0.29642233749913216,0.1242854888622166,-0.1126113773082551,0.05258859612556677,72.51160783544208
train,1,2534,253.65365365365366,384,0.0,3,2,0.6008319642115562,11.497852681703323,-14.375302658136368,0.0938977178401004,-1.333942413728484,11.530053,-14.399089,0.22205,-1.393515,0.04003311826052163,0.1413219744338004,-0.1281522821598996,0.05957258627151596,86.33951787998987
train,1,2534,253.65365365365366,385,0.0,3,2,0.5002477547339719,7.020331940050886,22.635450547417552,-3.9738508658601726,6.59548115859255,6.987952,22.72865,-4.098062,6.702551,0.09866406883646466,0.1639888922559041,0.1242111341398271,-0.10706984140744957,82.58173131542681
train,1,2534,253.65365365365366,386,0.0,2,2,0.11310788758695076,7.161296427320162,-39.088341184774514,7.1985890938963335,10.803530578007503,7.156488,-39.150865,7.351183,10.932597,0.06270843997138198,0.19985755293688445,-0.1525939061036663,-0.12906642199249596,81.10184046201358
train,1,2534,253.65365365365366,387,0.0,2,2,0.06942090341482772,-5.668582263626094,-61.93093242134855,16.954268940414398,22.79948140051235,-5.776963,-61.884346,17.336505,22.605239,0.11796897334051365,0.428759274423687,-0.38223605958560114,0.19424240051234776,64.10215223119765
train,1,2534,253.65365365365366,388,0.0,2,2,0.04632092184949075,-23.4931763155666,-82.85834171548142,17.734744807955515,22.223335437543714,-23.363066,-82.962621,17.798084,22.193825,0.16674190653986165,0.06987645649909188,-0.06333919204448435,0.029510437543713408,83.46093194510983
train,1,2534,253.65365365365366,384,5.0,3,2,0.6007742387768908,11.511930896399402,-14.385702105916334,0.14995945835836064,-1.3600182100387144,11.530053,-14.399089,0.22205,-1.393515,0.022530414379636217,0.07949264828835072,-0.07209054164163936,0.03349678996128569,92.06974017802153
