model,samples,snr_ref_db,scene,range_class,count,bs,target_index,visible,matched,false_alarms_bs,r_gt_m,u_gt,r_hat_m,u_hat,vr_hat_mps,range_abs_m,u_abs,xy_abs_m,peak_to_noise_db,gt_rd_snr_db
B16,16,15.0,count8_r40_norm_b0,near,8,0,0,True,False,0,74.62573282722256,-0.8461141122266493,,,,,,,,
B16,16,15.0,count8_r40_norm_b0,near,8,0,1,True,False,0,60.20797289396149,-0.7500000000000003,,,,,,,,
B16,16,15.0,count8_r40_norm_b0,near,8,0,2,True,False,0,48.259714048054626,-0.5625000000000002,,,,,,,,
B16,16,15.0,count8_r40_norm_b0,near,8,0,3,True,True,0,41.0,-0.2211629342323456,40.999217495675985,-0.2232470019383006,-9.044327013402658,0.0007825043240146101,0.0020840677059550117,0.08698633429039598,24.132243288734976,
B16,16,15.0,count8_r40_norm_b0,near,8,0,4,True,False,0,41.0,0.2211629342323456,,,,,,,,
B16,16,15.0,count8_r40_norm_b0,near,8,0,5,True,True,0,48.25971404805462,0.5624999999999999,48.259338500721405,0.5554062853127729,-7.574720110372756,0.0003755473332134329,0.007093714687226971,0.4106353546729014,23.27702054326521,
B16,16,15.0,count8_r40_norm_b0,near,8,0,6,True,True,0,60.207972893961475,0.75,60.20589118557018,0.7403932529168963,-5.865440237977733,0.0020817083912945122,0.009606747083103717,0.8643917600650234,24.565052515614806,
B16,16,15.0,count8_r40_norm_b0,near,8,0,7,True,True,0,74.62573282722254,0.8461141122266491,74.62291707518675,0.8466809694233797,-4.4583099992859045,0.002815752035786545,0.0005668571967305525,0.07930319289076322,24.585530217459223,
B16,16,15.0,count8_r40_norm_b0,near,8,1,0,True,True,1,219.4391315596582,0.7744785895604225,219.4415468231341,0.77480236204389,2.7740313290683316,0.0024152634759104785,0.0003237724834674882,0.1123442758201589,24.255719643666836,
B16,16,15.0,count8_r40_norm_b0,near,8,1,1,True,True,1,205.81760893523415,0.7382829499668752,205.81422270795508,0.7377429514649319,3.3348189641892256,0.003386227279065679,0.0005399985019433062,0.16469060253206314,24.507807553751523,
B16,16,15.0,count8_r40_norm_b0,near,8,1,2,True,True,1,192.91512080699368,0.6943560695110057,192.9059741969406,0.6944802743638414,4.1295074129877465,0.009146610053079485,0.0001242048528357076,0.03452159549919286,24.158249396711703,
B16,16,15.0,count8_r40_norm_b0,near,8,1,3,True,True,1,180.88559789031564,0.6410189286404397,180.88543331776015,0.6410068231510079,4.775656818966236,0.00016457255549084948,1.21054894318684e-05,0.0028565854587787897,24.52250767787206,
B16,16,15.0,count8_r40_norm_b0,near,8,1,4,True,True,1,169.91455267956587,0.5764615347720414,169.90885144539942,0.5763626599012311,5.640182069316226,0.005701234166451741,9.887487081028379e-05,0.02132697438982532,24.919805269559955,
B16,16,15.0,count8_r40_norm_b0,near,8,1,5,True,True,1,160.21957090336048,0.4989760274045182,160.21809305578824,0.4991187006347849,6.642716580662186,0.0014778475722323492,0.00014267323026673218,0.02640707482913049,24.608190582211108,
B16,16,15.0,count8_r40_norm_b0,near,8,1,6,True,True,1,152.04494923744411,0.40738142021578927,152.041451810072,0.4073751706820565,7.810100440793751,0.003497427372110451,6.2495337327939104e-06,0.0036505619232346537,19.790001240342814,
B16,16,15.0,count8_r40_norm_b0,near,8,1,7,True,True,1,145.64690960256232,0.3016382702101196,145.64445112496992,0.3017054440382568,8.958366299153624,0.002458477592398367,6.717382813720141e-05,0.010546496691524524,20.006071318108823,
B12,12,15.0,count8_r40_norm_b0,near,8,0,0,True,False,0,74.62573282722256,-0.8461141122266493,,,,,,,,
B12,12,15.0,count8_r40_norm_b0,near,8,0,1,True,False,0,60.20797289396149,-0.7500000000000003,,,,,,,,
B12,12,15.0,count8_r40_norm_b0,near,8,0,2,True,False,0,48.259714048054626,-0.5625000000000002,,,,,,,,
B12,12,15.0,count8_r40_norm_b0,near,8,0,3,True,False,0,41.0,-0.2211629342323456,,,,,,,,
B12,12,15.0,count8_r40_norm_b0,near,8,0,4,True,True,0,41.0,0.2211629342323456,40.99917857766437,0.2232734721969318,-9.115000530085823,0.000821422335633315,0.002110537964586212,0.08809166880786354,24.098820541498227,
B12,12,15.0,count8_r40_norm_b0,near,8,0,5,True,True,0,48.25971404805462,0.5624999999999999,48.25935252699953,0.5553088126163176,-7.629129219347146,0.0003615210550904635,0.007191187383682296,0.4162613772441564,23.908754477781187,
B12,12,15.0,count8_r40_norm_b0,near,8,0,6,True,True,0,60.207972893961475,0.75,60.20589961663973,0.7402676649683848,-5.88666898102861,0.0020732773217417844,0.009732335031615191,0.8756004340805091,25.066363198899793,
B12,12,15.0,count8_r40_norm_b0,near,8,0,7,True,True,0,74.62573282722254,0.8461141122266491,74.62296182087832,0.8466762808182505,-4.473604434442073,0.002771006344218563,0.0005621685916014085,0.07864596943620314,24.916697295938405,
B12,12,15.0,count8_r40_norm_b0,near,8,1,0,True,True,1,219.4391315596582,0.7744785895604225,219.4440999099147,0.774727221976535,2.7360755950101905,0.004968350256518761,0.0002486324161125042,0.08638911616953739,24.304883076880582,
B12,12,15.0,count8_r40_norm_b0,near,8,1,1,True,True,1,205.81760893523415,0.7382829499668752,205.81460859688457,0.7376927028154623,3.3704706439387304,0.003000338349579579,0.0005902471514128704,0.17999539695450142,24.5697343050808,
B12,12,15.0,count8_r40_norm_b0,near,8,1,2,True,True,1,192.91512080699368,0.6943560695110057,192.90470131088824,0.6944106342868773,4.171554323865952,0.010419496105441794,5.4564775871623894e-05,0.01795720829178363,24.289718761691876,
B12,12,15.0,count8_r40_norm_b0,near,8,1,3,True,True,1,180.88559789031564,0.6410189286404397,180.8859158875292,0.641026419562882,4.769189011513324,0.0003179972135569642,7.490922442232595e-06,0.0017931920857543085,24.7030754456172,
B12,12,15.0,count8_r40_norm_b0,near,8,1,4,True,True,1,169.91455267956587,0.5764615347720414,169.90835213158726,0.5763861434358962,5.6511674882057665,0.006200547978608029,7.539133614520299e-05,0.016852647961209843,25.292985110738428,
B12,12,15.0,count8_r40_norm_b0,near,8,1,5,True,True,1,160.21957090336048,0.4989760274045182,160.21899402505056,0.49913210684393433,6.652685164767283,0.0005768783099142638,0.00015607943941614577,0.02884906569419333,25.132420683308926,
B12,12,15.0,count8_r40_norm_b0,near,8,1,6,True,True,1,152.04494923744411,0.40738142021578927,152.04116511772958,0.4073367331068999,7.8619110064421305,0.003784119714538292,4.468710888938521e-05,0.00834404629892046,20.144589206142193,
B12,12,15.0,count8_r40_norm_b0,near,8,1,7,True,True,1,145.64690960256232,0.3016382702101196,145.64385769380343,0.30173867266547955,9.02625843746166,0.0030519087588913862,0.00010040245535997139,0.01562996593354582,20.007900921730037,
B8,8,15.0,count8_r40_norm_b0,near,8,0,0,True,False,0,74.62573282722256,-0.8461141122266493,,,,,,,,
B8,8,15.0,count8_r40_norm_b0,near,8,0,1,True,False,0,60.20797289396149,-0.7500000000000003,,,,,,,,
B8,8,15.0,count8_r40_norm_b0,near,8,0,2,True,False,0,48.259714048054626,-0.5625000000000002,,,,,,,,
B8,8,15.0,count8_r40_norm_b0,near,8,0,3,True,False,0,41.0,-0.2211629342323456,,,,,,,,
B8,8,15.0,count8_r40_norm_b0,near,8,0,4,True,True,0,41.0,0.2211629342323456,40.99925075172342,0.22327642072049814,-9.180706081205932,0.0007492482765769637,0.002113486488152544,0.08821418325562322,24.833878339039515,
B8,8,15.0,count8_r40_norm_b0,near,8,0,5,True,True,0,48.25971404805462,0.5624999999999999,48.25945456116781,0.5552378243640239,-7.672272425025518,0.0002594868868115441,0.007262175635975976,0.42035880566083034,24.404796534849122,
B8,8,15.0,count8_r40_norm_b0,near,8,0,6,True,True,0,60.207972893961475,0.75,60.20588238910659,0.7401773333278308,-5.889413334585427,0.0020905048548840455,0.009822666672169245,0.8836609515358517,25.46157429748324,
B8,8,15.0,count8_r40_norm_b0,near,8,0,7,True,True,0,74.62573282722254,0.8461141122266491,74.62277920082369,0.8466723724184609,-4.497467206098705,0.0029536263988489964,0.0005582601918118213,0.07810605009664415,25.178259544177884,
B8,8,15.0,count8_r40_norm_b0,near,8,1,0,True,True,1,219.4391315596582,0.7744785895604225,219.44674912927275,0.7745585518724218,2.788821164583935,0.007617569614552622,7.996231199935977e-05,0.028760784875659397,24.08095732935542,
B8,8,15.0,count8_r40_norm_b0,near,8,1,1,True,True,1,205.81760893523415,0.7382829499668752,205.81606496954356,0.7374907515541285,3.5157869370299064,0.0015439656905869015,0.0007921984127466919,0.24151298858796041,24.447423753446728,
B8,8,15.0,count8_r40_norm_b0,near,8,1,2,True,True,1,192.91512080699368,0.6943560695110057,192.90252999182076,0.6942405239643337,4.13643890479725,0.012590815172927705,0.00011554554667203565,0.03342485731158219,24.363239832958715,
B8,8,15.0,count8_r40_norm_b0,near,8,1,3,True,True,1,180.88559789031564,0.6410189286404397,180.88557135536738,0.6410222701456392,4.899790851805392,2.6534948261769387e-05,3.3415051994278855e-06,0.0007876533308384284,24.687841964908493,
B8,8,15.0,count8_r40_norm_b0,near,8,1,4,True,True,1,169.91455267956587,0.5764615347720414,169.9073974328991,0.5764477823400894,5.636670769019535,0.007155246666769699,1.3752431952007704e-05,0.007707940419228066,25.470569419483837,
B8,8,15.0,count8_r40_norm_b0,near,8,1,5,True,True,1,160.21957090336048,0.4989760274045182,160.21977410899444,0.49911040436157134,6.650572837241039,0.00020320563396580837,0.00013437695705315056,0.024833412876915918,25.484843756938503,
B8,8,15.0,count8_r40_norm_b0,near,8,1,6,True,True,1,152.04494923744411,0.40738142021578927,152.0411557642588,0.4072624201873975,7.874370234787145,0.0037934731853113135,0.00011900002839176915,0.02016083484076608,20.35686348463136,
B8,8,15.0,count8_r40_norm_b0,near,8,1,7,True,True,1,145.64690960256232,0.3016382702101196,145.64415107168458,0.30175901584535236,9.133578857400666,0.002758530877741805,0.00012074563523278847,0.01864017990283461,20.33902092018319,
E0,256,20.0,count8_r40_norm_b0,near,8,0,0,True,True,0,74.62573282722256,-0.8461141122266493,74.62309799210678,-0.8461562800914796,-6.78913622174235,0.0026348351157849947,4.216786483024482e-05,0.006455754130552004,12.181648142081418,
E0,256,20.0,count8_r40_norm_b0,near,8,0,1,True,True,0,60.20797289396149,-0.7500000000000003,60.20563601612353,-0.750156056241121,-7.91700644983578,0.0023368778379619926,0.0001560562411206945,0.014350597524359235,12.143577385291389,
E0,256,20.0,count8_r40_norm_b0,near,8,0,2,True,True,0,48.259714048054626,-0.5625000000000002,48.2588980809384,-0.5610830317565497,-8.834247771538779,0.0008159671162246696,0.0014169682434505004,0.08221809633949617,13.506632639320252,
E0,256,20.0,count8_r40_norm_b0,near,8,0,3,True,False,0,41.0,-0.2211629342323456,,,,,,,,
E0,256,20.0,count8_r40_norm_b0,near,8,0,4,True,True,0,41.0,0.2211629342323456,40.99911886566867,0.22306506957014852,-9.07887345017788,0.0008811343313297471,0.0019021353378029238,0.07939262642274743,22.398909561835055,
E0,256,20.0,count8_r40_norm_b0,near,8,0,5,True,True,0,48.25971404805462,0.5624999999999999,48.25905420950849,0.5617011329142652,-6.208130588041861,0.0006598385461273892,0.0007988670857347335,0.046367700326839935,12.94435928039431,
E0,256,20.0,count8_r40_norm_b0,near,8,0,6,True,True,0,60.207972893961475,0.75,60.20557253298992,0.7500450927188634,-3.729121510846323,0.002400360971556381,4.5092718863437575e-05,0.004746994949115797,12.129168468757921,
E0,256,20.0,count8_r40_norm_b0,near,8,0,7,True,True,0,74.62573282722254,0.8461141122266491,74.62298657591424,0.8461584702396765,-2.025776311409216,0.0027462513082952,4.435801302737907e-05,0.006780684998393419,12.171678242721853,
E0,256,20.0,count8_r40_norm_b0,near,8,1,0,True,True,2,219.4391315596582,0.7744785895604225,219.43727571696678,0.7744155778159292,2.7339252325287764,0.0018558426914125903,6.301174449330205e-05,0.02192940379457267,24.37967088986667,
E0,256,20.0,count8_r40_norm_b0,near,8,1,1,True,True,2,205.81760893523415,0.7382829499668752,205.81340862045982,0.7381087082376871,3.3050650003629882,0.004200314774323033,0.00017424172918800718,0.053311073658619576,24.308744746636023,
E0,256,20.0,count8_r40_norm_b0,near,8,1,2,True,True,2,192.91512080699368,0.6943560695110057,192.9137022209525,0.6944594110893572,3.971439661638087,0.0014185860411828344,0.00010334157835145685,0.027732117548626523,25.05315546311678,
E0,256,20.0,count8_r40_norm_b0,near,8,1,3,True,True,2,180.88559789031564,0.6410189286404397,180.88516928869328,0.6410140148188552,4.749312016963244,0.00042860162236024735,4.913821584517919e-06,0.0012344659387020349,25.096017933000073,
E0,256,20.0,count8_r40_norm_b0,near,8,1,4,True,True,2,169.91455267956587,0.5764615347720414,169.9121339270621,0.5765053735256767,5.648544487527737,0.0024187525037859814,4.3838753635228045e-05,0.009427910210181351,25.491711520968792,
E0,256,20.0,count8_r40_norm_b0,near,8,1,5,True,True,2,160.21957090336048,0.4989760274045182,160.2191865495741,0.49899431971107133,6.663980803930476,0.00038435378638723705,1.8292306553147064e-05,0.00340204606418031,25.67791538223694,
E0,256,20.0,count8_r40_norm_b0,near,8,1,6,True,True,2,152.04494923744411,0.40738142021578927,152.04580752890377,0.40741801906859865,7.781862974484482,0.0008582914596502178,3.659885280937747e-05,0.0061502321622595975,20.61034258258711,
E0,256,20.0,count8_r40_norm_b0,near,8,1,7,True,True,2,145.64690960256232,0.3016382702101196,145.64474814149773,0.3015047809777292,8.966284954150499,0.002161461064588366,0.00013348923239037136,0.020493923169958423,20.653819191965262,
B64,64,20.0,count8_r40_norm_b0,near,8,0,0,True,False,0,74.62573282722256,-0.8461141122266493,,,,,,,,
B64,64,20.0,count8_r40_norm_b0,near,8,0,1,True,False,0,60.20797289396149,-0.7500000000000003,,,,,,,,
B64,64,20.0,count8_r40_norm_b0,near,8,0,2,True,True,0,48.259714048054626,-0.5625000000000002,48.25899722312459,-0.5553778218992403,-7.558800761485517,0.0007168249300377738,0.0071221781007598794,0.4122772481931032,23.715584645570736,
B64,64,20.0,count8_r40_norm_b0,near,8,0,3,True,False,0,41.0,-0.2211629342323456,,,,,,,,
B64,64,20.0,count8_r40_norm_b0,near,8,0,4,True,True,0,41.0,0.2211629342323456,40.99913408333749,0.2232195717527305,-9.08866450904415,0.0008659166625122339,0.002056637520384902,0.0858419770371297,24.564711978640155,
B64,64,20.0,count8_r40_norm_b0,near,8,0,5,True,False,0,48.25971404805462,0.5624999999999999,,,,,,,,
B64,64,20.0,count8_r40_norm_b0,near,8,0,6,True,True,0,60.207972893961475,0.75,60.205626331862995,0.741545946264414,-5.824784944409758,0.002346562098480831,0.008454053735586053,0.761405524076277,22.3454962106469,
B64,64,20.0,count8_r40_norm_b0,near,8,0,7,True,True,0,74.62573282722254,0.8461141122266491,74.62291681271816,0.846698261309242,-4.4145288221027466,0.00281601450437563,0.0005841490825928553,0.08172142245643854,22.525830510858555,
B64,64,20.0,count8_r40_norm_b0,near,8,1,0,True,True,1,219.4391315596582,0.7744785895604225,219.43765968730537,0.7745794986333809,2.7178562349607454,0.0014718723528233113,0.00010090907295845497,0.03502895164176595,24.06678728701438,
B64,64,20.0,count8_r40_norm_b0,near,8,1,1,True,True,1,205.81760893523415,0.7382829499668752,205.81311814555636,0.7380520181541251,3.28571974548797,0.004490789677788598,0.00023093181275002372,0.07057603728522055,24.941421358714333,
B64,64,20.0,count8_r40_norm_b0,near,8,1,2,True,True,1,192.91512080699368,0.6943560695110057,192.91207700389032,0.6944692825246466,3.97781750082515,0.0030438031033668267,0.00011321301364086711,0.030493822295135725,25.034987225784935,
B64,64,20.0,count8_r40_norm_b0,near,8,1,3,True,True,1,180.88559789031564,0.6410189286404397,180.88387950779955,0.6409605115322389,4.760108959408361,0.001718382516088468,5.841710820086998e-05,0.01386857383329661,24.99337214166299,
B64,64,20.0,count8_r40_norm_b0,near,8,1,4,True,True,1,169.91455267956587,0.5764615347720414,169.9119075912269,0.5764949566103927,5.662531768615914,0.0026450883389657065,3.342183835131074e-05,0.007433787789142157,24.573143859416437,
B64,64,20.0,count8_r40_norm_b0,near,8,1,5,True,True,1,160.21957090336048,0.4989760274045182,160.2185478403219,0.4990395381366437,6.651016908279843,0.0010230630385876793,6.351073212551572e-05,0.01178087861346332,25.3461374438734,
B64,64,20.0,count8_r40_norm_b0,near,8,1,6,True,True,1,152.04494923744411,0.40738142021578927,152.04567423842482,0.40743751513919346,7.77903723628611,0.000725000980708046,5.6094923404192976e-05,0.009362278599085326,20.64054239868235,
B64,64,20.0,count8_r40_norm_b0,near,8,1,7,True,True,1,145.64690960256232,0.3016382702101196,145.64464206561,0.30154105338529386,8.974166799278303,0.002267536952331284,9.72168248257188e-05,0.015014366073831234,20.415449419728702,
B32,32,20.0,count8_r40_norm_b0,near,8,0,0,True,True,0,74.62573282722256,-0.8461141122266493,74.62308595349418,-0.846658314817496,-4.397927584368224,0.002646873728380683,0.000544202590846643,0.07612934389508336,23.298389856022027,
B32,32,20.0,count8_r40_norm_b0,near,8,0,1,True,True,0,60.20797289396149,-0.7500000000000003,60.20570450001226,-0.7405091945885574,-5.799101692301617,0.002268393949229619,0.009490805411442982,0.8540411423453559,24.6657188170962,
B32,32,20.0,count8_r40_norm_b0,near,8,0,2,True,True,0,48.259714048054626,-0.5625000000000002,48.259076135125945,-0.5552648210418591,-7.5580081071246,0.0006379129286813168,0.007235178958141075,0.4187994800723422,24.51590591687946,
B32,32,20.0,count8_r40_norm_b0,near,8,0,3,True,False,0,41.0,-0.2211629342323456,,,,,,,,
B32,32,20.0,count8_r40_norm_b0,near,8,0,4,True,True,0,41.0,0.2211629342323456,40.999149423868175,0.22327866666128696,-9.094175545612567,0.0008505761318247096,0.0021157324289413637,0.08830876317263682,25.215335339758752,
B32,32,20.0,count8_r40_norm_b0,near,8,0,5,True,False,0,48.25971404805462,0.5624999999999999,,,,,,,,
B32,32,20.0,count8_r40_norm_b0,near,8,0,6,True,False,0,60.207972893961475,0.75,,,,,,,,
B32,32,20.0,count8_r40_norm_b0,near,8,0,7,True,False,0,74.62573282722254,0.8461141122266491,,,,,,,,
B32,32,20.0,count8_r40_norm_b0,near,8,1,0,True,True,0,219.4391315596582,0.7744785895604225,219.43865340116815,0.7746783070772327,2.7585343081754385,0.00047815849003995936,0.0001997175168102494,0.06927587721590771,23.864939170018175,
B32,32,20.0,count8_r40_norm_b0,near,8,1,1,True,True,0,205.81760893523415,0.7382829499668752,205.8139194684846,0.7379953941636815,3.313348307049264,0.003689466749534631,0.0002875558031936176,0.08777670104649518,23.881665301643178,
B32,32,20.0,count8_r40_norm_b0,near,8,1,2,True,True,0,192.91512080699368,0.6943560695110057,192.91028663665978,0.6945067240148253,3.98081795813598,0.00483417033390765,0.00015065450381956946,0.04066523909745178,23.360769242081897,
B32,32,20.0,count8_r40_norm_b0,near,8,1,3,True,True,0,180.88559789031564,0.6410189286404397,180.8841663074541,0.6409839661528572,4.731242618487105,0.0014315828615281134,3.4962487582501645e-05,0.008359987598262059,24.167299062438094,
B32,32,20.0,count8_r40_norm_b0,near,8,1,4,True,True,0,169.91455267956587,0.5764615347720414,169.9107384081415,0.5764586888612714,5.621204534281212,0.0038142714243747378,2.8459107700440356e-06,0.003861498786273128,25.368912081887732,
B32,32,20.0,count8_r40_norm_b0,near,8,1,5,True,True,0,160.21957090336048,0.4989760274045182,160.2181702203414,0.4990349076087731,6.63731477635316,0.001400683019085136,5.888020425492968e-05,0.010970484254683567,25.95251348157059,
B32,32,20.0,count8_r40_norm_b0,near,8,1,6,True,True,0,152.04494923744411,0.40738142021578927,152.0448773739399,0.40743819143583154,7.779910768255678,7.186350421761745e-05,5.6771220042273196e-05,0.0094469198473778,20.643165648295,
B32,32,20.0,count8_r40_norm_b0,near,8,1,7,True,True,0,145.64690960256232,0.3016382702101196,145.64504718035855,0.3015798310233476,8.980657251558561,0.00186242220377153,5.843918677195248e-05,0.009114432775594214,20.61217159568467,
B24,24,20.0,count8_r40_norm_b0,near,8,0,0,True,False,0,74.62573282722256,-0.8461141122266493,,,,,,,,
B24,24,20.0,count8_r40_norm_b0,near,8,0,1,True,True,0,60.20797289396149,-0.7500000000000003,60.20573416708879,-0.7406218381744528,-5.806588579732669,0.0022387268726973275,0.009378161825547515,0.8439840505311536,23.975905925821472,
B24,24,20.0,count8_r40_norm_b0,near,8,0,2,True,True,0,48.259714048054626,-0.5625000000000002,48.25910518097396,-0.5554166032716426,-7.530302082999331,0.0006088670806647656,0.0070833967283576715,0.41003907326319794,24.12365160965216,
B24,24,20.0,count8_r40_norm_b0,near,8,0,3,True,True,0,41.0,-0.2211629342323456,40.99915257967758,-0.22326314569699293,-9.053708238490463,0.0008474203224224652,0.002100211464647339,0.08766080670640292,25.26921314760511,
B24,24,20.0,count8_r40_norm_b0,near,8,0,4,True,False,0,41.0,0.2211629342323456,,,,,,,,
B24,24,20.0,count8_r40_norm_b0,near,8,0,5,True,False,0,48.25971404805462,0.5624999999999999,,,,,,,,
B24,24,20.0,count8_r40_norm_b0,near,8,0,6,True,False,0,60.207972893961475,0.75,,,,,,,,
B24,24,20.0,count8_r40_norm_b0,near,8,0,7,True,True,0,74.62573282722254,0.8461141122266491,74.62295117321618,0.8466775441054992,-4.428367955199497,0.0027816540063554385,0.0005634318788501069,0.07882299960648126,23.707436606170607,
B24,24,20.0,count8_r40_norm_b0,near,8,1,0,True,True,0,219.4391315596582,0.7744785895604225,219.4387487535711,0.7746519377290938,2.779354139232849,0.0003828060870887384,0.00017334816867131675,0.06012742361820606,24.196633847804772,
B24,24,20.0,count8_r40_norm_b0,near,8,1,1,True,True,0,205.81760893523415,0.7382829499668752,205.8139205213804,0.7379663658061093,3.332653787034757,0.0036884138537516264,0.0003165841607658537,0.09662037925871712,24.38361863063356,
B24,24,20.0,count8_r40_norm_b0,near,8,1,2,True,True,0,192.91512080699368,0.6943560695110057,192.91046163615658,0.6944767149922583,4.0262329391448075,0.004659170837101101,0.00012064548125256813,0.032667563940722136,23.93882032585879,
B24,24,20.0,count8_r40_norm_b0,near,8,1,3,True,True,0,180.88559789031564,0.6410189286404397,180.88472063412388,0.6409924910748599,4.761715495093351,0.0008772561917567145,2.6437565579850997e-05,0.006289683264676059,23.86758207696735,
B24,24,20.0,count8_r40_norm_b0,near,8,1,4,True,True,0,169.91455267956587,0.5764615347720414,169.91017522341804,0.5764492893914644,5.62492546040196,0.004377456147835801,1.2245380576980658e-05,0.0050652421722697325,24.364040026137495,
B24,24,20.0,count8_r40_norm_b0,near,8,1,5,True,True,0,160.21957090336048,0.4989760274045182,160.21760675194585,0.49904149436624495,6.619572948623574,0.0019641514146258032,6.54669617267678e-05,0.012256361022268715,25.026587595760628,
B24,24,20.0,count8_r40_norm_b0,near,8,1,6,True,True,0,152.04494923744411,0.40738142021578927,152.044563802971,0.40743331764414686,7.749266749695845,0.0003854344731166748,5.189742835759459e-05,0.008644241936405419,20.40756316495792,
B24,24,20.0,count8_r40_norm_b0,near,8,1,7,True,True,0,145.64690960256232,0.3016382702101196,145.64495201623632,0.3015931735148775,8.943509640197334,0.0019575863260001825,4.509669524205284e-05,0.007158119683360431,20.603538276838,
B16,16,20.0,count8_r40_norm_b0,near,8,0,0,True,False,0,74.62573282722256,-0.8461141122266493,,,,,,,,
B16,16,20.0,count8_r40_norm_b0,near,8,0,1,True,False,0,60.20797289396149,-0.7500000000000003,,,,,,,,
B16,16,20.0,count8_r40_norm_b0,near,8,0,2,True,False,0,48.259714048054626,-0.5625000000000002,,,,,,,,
B16,16,20.0,count8_r40_norm_b0,near,8,0,3,True,True,0,41.0,-0.2211629342323456,40.999164942671136,-0.2232476561741068,-9.044475970898961,0.0008350573288637975,0.0020847219417612084,0.0870140849145026,24.13420069634794,
B16,16,20.0,count8_r40_norm_b0,near,8,0,4,True,False,0,41.0,0.2211629342323456,,,,,,,,
B16,16,20.0,count8_r40_norm_b0,near,8,0,5,True,True,0,48.25971404805462,0.5624999999999999,48.2591740760412,0.5554107696919173,-7.574227517926238,0.0005399720134207087,0.007089230308082617,0.4103759912994479,23.279367617567075,
B16,16,20.0,count8_r40_norm_b0,near,8,0,6,True,True,0,60.207972893961475,0.75,60.205791578499735,0.740394483142085,-5.866002339946535,0.002181315461740496,0.009605516857914997,0.8642814793740815,24.566046272859133,
B16,16,20.0,count8_r40_norm_b0,near,8,0,7,True,True,0,74.62573282722254,0.8461141122266491,74.62298128989961,0.8466930507914401,-4.4578708410203385,0.002751537322922104,0.0005789385647909651,0.08099053301806959,24.589594573528508,
B16,16,20.0,count8_r40_norm_b0,near,8,1,0,True,True,1,219.4391315596582,0.7744785895604225,219.4396302088026,0.7746163883967212,2.776079203976548,0.0004986491444185503,0.00013779883629871925,0.047796891599800786,24.487997159231224,
B16,16,20.0,count8_r40_norm_b0,near,8,1,1,True,True,1,205.81760893523415,0.7382829499668752,205.81398854991355,0.7379288462480678,3.341584810383401,0.0036203853206018266,0.000354103718807397,0.10804983714330645,24.761724430757383,
B16,16,20.0,count8_r40_norm_b0,near,8,1,2,True,True,1,192.91512080699368,0.6943560695110057,192.90944801397004,0.6944763024683213,4.082151785644479,0.005672793023649092,0.00012023295731555805,0.0327185919711436,24.42704992918188,
B16,16,20.0,count8_r40_norm_b0,near,8,1,3,True,True,1,180.88559789031564,0.6410189286404397,180.8851988935894,0.6410123127129876,4.787452990860428,0.00039899672623278093,6.61592745210271e-06,0.0016088965310477952,24.634752191315204,
B16,16,20.0,count8_r40_norm_b0,near,8,1,4,True,True,1,169.91455267956587,0.5764615347720414,169.91016786209087,0.5764224711474567,5.66567304846028,0.004384817474999636,3.906362458472312e-05,0.009228483739175865,25.02330938025269,
B16,16,20.0,count8_r40_norm_b0,near,8,1,5,True,True,1,160.21957090336048,0.4989760274045182,160.21851014631616,0.4990555950661325,6.667583062040876,0.0010607570443141867,7.95676616143215e-05,0.014741862089887795,24.693028024061686,
B16,16,20.0,count8_r40_norm_b0,near,8,1,6,True,True,1,152.04494923744411,0.40738142021578927,152.04367980995158,0.4073813985446404,7.799655203509268,0.0012694274925308946,2.1671148875412882e-08,0.0012701195690523492,19.804456814776685,
B16,16,20.0,count8_r40_norm_b0,near,8,1,7,True,True,1,145.64690960256232,0.3016382702101196,145.64468930520138,0.30161437295820465,8.948145650709105,0.0022202973609353194,2.3897251914928308e-05,0.004271578066625004,20.02834541946127,
B12,12,20.0,count8_r40_norm_b0,near,8,0,0,True,False,0,74.62573282722256,-0.8461141122266493,,,,,,,,
B12,12,20.0,count8_r40_norm_b0,near,8,0,1,True,False,0,60.20797289396149,-0.7500000000000003,,,,,,,,
B12,12,20.0,count8_r40_norm_b0,near,8,0,2,True,False,0,48.259714048054626,-0.5625000000000002,,,,,,,,
B12,12,20.0,count8_r40_norm_b0,near,8,0,3,True,False,0,41.0,-0.2211629342323456,,,,,,,,
B12,12,20.0,count8_r40_norm_b0,near,8,0,4,True,True,0,41.0,0.2211629342323456,40.999143201462665,0.2232717444795407,-9.115278291829728,0.0008567985373346687,0.0021088102471951142,0.08801984806012063,24.100943384561766,
B12,12,20.0,count8_r40_norm_b0,near,8,0,5,True,True,0,48.25971404805462,0.5624999999999999,48.259181345960926,0.5553144258492733,-7.627353057643073,0.0005327020936931604,0.007185574150726626,0.4159368423243772,23.912254807026173,
B12,12,20.0,count8_r40_norm_b0,near,8,0,6,True,True,0,60.207972893961475,0.75,60.20579677164712,0.7402684273531477,-5.88844154878395,0.002176122314352824,0.009731572646852316,0.8755318970907631,25.068073046132366,
B12,12,20.0,count8_r40_norm_b0,near,8,0,7,True,True,0,74.62573282722254,0.8461141122266491,74.62300836747387,0.8466947440057322,-4.471357134849118,0.0027244597486628663,0.000580631779083074,0.08122643388976225,24.924338244060596,
