model,snr_ref_db,scene,count,range_class,bs,target_index,visible,matched,false_alarms_bs,r_gt_m,u_gt,r_hat_m,u_hat,vr_hat_mps,range_abs_m,u_abs,xy_abs_m,peak_to_noise_db,gt_rd_snr_db
TF22_comb2_stride2,0.0,count5_r140_norm_b40,5,medium,2,0,True,True,1,199.86856702188834,-0.7580268125560223,199.8575161472472,-0.7571307257022878,-7.501738748700495,0.011050874641142627,0.0008960868537345457,0.2745089344948406,22.248965056007567,
TF22_comb2_stride2,0.0,count5_r140_norm_b40,5,medium,2,1,True,True,1,181.8762736206405,-0.7572266979425486,181.88089110840076,-0.7571554789563413,-7.912618220962038,0.004617487760270933,7.121898620732203e-05,0.020354170304924184,24.31880064944589,
TF22_comb2_stride2,0.0,count5_r140_norm_b40,5,medium,2,2,True,True,1,163.88567273827536,-0.7562492199741753,163.8801361045655,-0.7564092731611497,-8.338125720408502,0.0055366337098519125,0.00016005318697442927,0.04045761204981803,22.522956192562734,
TF22_comb2_stride2,0.0,count5_r140_norm_b40,5,medium,2,3,True,True,1,145.89739048942616,-0.7550280681778919,145.89659784211335,-0.7546732935597759,-8.74335958001761,0.0007926473128065936,0.0003547746181160605,0.0788733429885858,24.90213117937816,
TF22_comb2_stride2,0.0,count5_r140_norm_b40,5,medium,2,4,True,True,1,127.91240508399142,-0.7534591825219946,127.909722472891,-0.7536338214208671,-9.180369922637173,0.0026826111004112363,0.00017463889887248119,0.03405996680965053,24.590000963493427,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,medium,0,0,True,True,5,144.5544879967412,0.4316198733122431,144.5720104156567,0.43153151600566236,-5.779940806681087,0.017522418915518756,8.835730658074414e-05,0.022531373092620027,5.748760444974968,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,medium,0,1,True,False,5,141.15239990875108,0.5397844594637198,,,,,,,,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,medium,0,2,True,False,5,139.99999999999997,0.6427876096865394,,,,,,,,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,medium,0,3,True,False,5,141.15239990875108,0.7352817943728926,,,,,,,,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,medium,0,4,True,True,5,144.55448799674122,0.8134013328762008,144.59456487115776,0.813296871444871,-2.616388947439552,0.04007687441654184,0.00010446143132980534,0.04776144305726275,5.716775385781134,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,near,1,0,True,True,1,65.78900694253474,0.6791523373280667,65.92274404915206,0.6785424168975116,4.097761651594481,0.13373710661731764,0.0006099204305550776,0.14479092265290497,15.152369266445607,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,near,1,1,True,False,1,67.36290401792611,0.4579348868951531,,,,,,,,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,near,1,2,True,True,1,73.45289811145487,0.23162318042272895,73.45317850545474,0.2318151147514502,7.751029200587739,0.00028039399987278557,0.00019193432872124938,0.01446172441346383,16.028493782578924,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,near,1,3,True,True,1,83.07162959889021,0.038411625317968864,83.07830385765594,0.038509479872344946,9.041682969340513,0.006674258765727359,9.785455437608115e-05,0.01051906683618886,25.430838393798545,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,medium,1,4,True,True,1,95.15494231756254,-0.1115899780122974,95.15782727065391,-0.11153150703348609,9.947817622704145,0.0028849530913674926,5.847097881131469e-05,0.006293363586241259,25.284252440516962,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,medium,2,0,True,True,1,199.86856702188834,-0.7580268125560223,199.85865296234147,-0.7582565645646757,-7.492667435120055,0.009914059546872522,0.0002297520086533833,0.0710913871430009,20.9926078448952,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,medium,2,1,True,True,1,181.8762736206405,-0.7572266979425486,181.87288022371814,-0.7582738252336669,-7.92996626068162,0.003393396922348302,0.0010471272911183327,0.29176059777612623,22.659847393960185,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,medium,2,2,True,True,1,163.88567273827536,-0.7562492199741753,163.88745498928887,-0.7566176456905377,-8.329985406998015,0.0017822510135090397,0.0003684257163624194,0.0922884782661725,21.754646272250557,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,medium,2,3,True,True,1,145.89739048942616,-0.7550280681778919,145.89692854083202,-0.755384778464696,-8.732194060864234,0.0004619485941361745,0.0003567102868040628,0.07935066408946287,24.013776483432068,
TS8_diagnostic,0.0,count5_r140_norm_b40,5,medium,2,4,True,True,1,127.91240508399142,-0.7534591825219946,127.9100203527578,-0.7538455977317051,-9.178726493956562,0.0023847312336187088,0.00038641520971050003,0.07518025572717808,24.08104455509022,
E0_full_grid,5.0,count5_r140_norm_b40,5,medium,0,0,True,True,1,144.5544879967412,0.4316198733122431,144.5648981513109,0.4314623535429945,-5.766377347584533,0.010410154569711949,0.0001575197692486041,0.02729318943017729,5.790703529339152,
E0_full_grid,5.0,count5_r140_norm_b40,5,medium,0,1,True,False,1,141.15239990875108,0.5397844594637198,,,,,,,,
E0_full_grid,5.0,count5_r140_norm_b40,5,medium,0,2,True,False,1,139.99999999999997,0.6427876096865394,,,,,,,,
E0_full_grid,5.0,count5_r140_norm_b40,5,medium,0,3,True,False,1,141.15239990875108,0.7352817943728926,,,,,,,,
E0_full_grid,5.0,count5_r140_norm_b40,5,medium,0,4,True,True,1,144.55448799674122,0.8134013328762008,144.59973512514003,0.8135556955216837,-2.642616449115665,0.045247128398813174,0.00015436264548296386,0.059333369967998664,5.792152545307388,
E0_full_grid,5.0,count5_r140_norm_b40,5,near,1,0,True,True,0,65.78900694253474,0.6791523373280667,65.92309110738633,0.6785423083798615,4.0954811126804636,0.13408416485158625,0.0006100289482051657,0.14511710210167353,15.179927957437652,
E0_full_grid,5.0,count5_r140_norm_b40,5,near,1,1,True,False,0,67.36290401792611,0.4579348868951531,,,,,,,,
E0_full_grid,5.0,count5_r140_norm_b40,5,near,1,2,True,True,0,73.45289811145487,0.23162318042272895,73.45493908681557,0.231749020454355,7.751801503468861,0.002040975360699804,0.00012584003162605106,0.009698163514093066,16.061833821626685,
E0_full_grid,5.0,count5_r140_norm_b40,5,near,1,3,True,True,0,83.07162959889021,0.038411625317968864,83.07391296678871,0.03855678248162183,9.040662982844166,0.0022833678984994776,0.0001451571636529661,0.012260949342035395,25.576769632830842,
E0_full_grid,5.0,count5_r140_norm_b40,5,medium,1,4,True,True,0,95.15494231756254,-0.1115899780122974,95.15725961298806,-0.11149784520750362,9.951814630827666,0.0023172954255130662,9.213280479378194e-05,0.009110348490975044,25.693819293097498,
E0_full_grid,5.0,count5_r140_norm_b40,5,medium,2,0,True,True,2,199.86856702188834,-0.7580268125560223,199.86473725032835,-0.7581371596623551,-7.487558844653478,0.003829771559992423,0.00011034710633273104,0.034023758698888594,24.12590691756893,
E0_full_grid,5.0,count5_r140_norm_b40,5,medium,2,1,True,True,2,181.8762736206405,-0.7572266979425486,181.8708008545725,-0.7575016271451425,-7.910251655735859,0.005472766067981638,0.00027492920259386544,0.07674072442455271,25.918647328551092,
E0_full_grid,5.0,count5_r140_norm_b40,5,medium,2,2,True,True,2,163.88567273827536,-0.7562492199741753,163.88412995700537,-0.7565546539159643,-8.327720982572673,0.0015427812699897459,0.00030543394178905725,0.07650566134382024,23.336456950375357,
E0_full_grid,5.0,count5_r140_norm_b40,5,medium,2,3,True,True,2,145.89739048942616,-0.7550280681778919,145.90176346505663,-0.7549892114355071,-8.744402807262636,0.0043729756304742295,3.8856742384796306e-05,0.009685429552464219,25.469882214949003,
E0_full_grid,5.0,count5_r140_norm_b40,5,medium,2,4,True,True,2,127.91240508399142,-0.7534591825219946,127.91072512647645,-0.7535202944338282,-9.171949652906411,0.0016799575149661905,6.111191183355569e-05,0.011998863476638874,25.228390928500836,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,medium,0,0,True,True,2,144.5544879967412,0.4316198733122431,144.566253095115,0.43143014563442145,-5.7695352454534925,0.011765098373814453,0.00018972767782166056,0.032586123699921206,5.783284170391518,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,medium,0,1,True,False,2,141.15239990875108,0.5397844594637198,,,,,,,,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,medium,0,2,True,False,2,139.99999999999997,0.6427876096865394,,,,,,,,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,medium,0,3,True,False,2,141.15239990875108,0.7352817943728926,,,,,,,,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,medium,0,4,True,True,2,144.55448799674122,0.8134013328762008,144.59986953747892,0.8135892676490629,-2.640970305831721,0.04538154073770784,0.00018793477286216387,0.06513146493219035,5.776487544692712,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,near,1,0,True,True,0,65.78900694253474,0.6791523373280667,65.92245432023219,0.6785506561026202,4.096098978265452,0.13344737769745052,0.0006016812254464599,0.14424539079681134,15.179564401383656,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,near,1,1,True,False,0,67.36290401792611,0.4579348868951531,,,,,,,,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,near,1,2,True,True,0,73.45289811145487,0.23162318042272895,73.45450392127157,0.23175431481462758,7.75195369932435,0.001605809816695114,0.00013113439189862963,0.010009028467006513,16.065402030206748,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,near,1,3,True,True,0,83.07162959889021,0.038411625317968864,83.07434579133002,0.03855520781818854,9.040910347286728,0.002716192439805809,0.00014358250021967445,0.01222180186310393,25.586081786872548,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,medium,1,4,True,True,0,95.15494231756254,-0.1115899780122974,95.15902941662993,-0.11153156982625238,9.951738719343133,0.004087099067390909,5.8408186045022514e-05,0.0069241854108285286,25.672412889322462,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,medium,2,0,True,True,0,199.86856702188834,-0.7580268125560223,199.86252542562266,-0.7579642659628901,-7.49072564117964,0.006041596265674798,6.254659313220667e-05,0.02009009018789175,23.91554120441585,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,medium,2,1,True,True,0,181.8762736206405,-0.7572266979425486,181.8752943646213,-0.7574328257547,-7.911466414869131,0.000979256019178365,0.00020612781215134657,0.05739521430823929,25.81281514974374,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,medium,2,2,True,True,0,163.88567273827536,-0.7562492199741753,163.8854067245382,-0.7564986986944704,-8.325485246846874,0.0002660137371606197,0.0002494787202951265,0.06247489434044634,23.28089892892647,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,medium,2,3,True,True,0,145.89739048942616,-0.7550280681778919,145.9003486597319,-0.7549662999791954,-8.74518117659821,0.0029581703057317554,6.176819869652128e-05,0.014050599293856426,25.448747515272796,
TS2_time_sparse,5.0,count5_r140_norm_b40,5,medium,2,4,True,True,0,127.91240508399142,-0.7534591825219946,127.91223227277389,-0.7535903251213611,-9.174981503674559,0.00017281121752432682,0.0001311425993665294,0.02549714177487492,25.130988331612087,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,medium,0,0,True,True,2,144.5544879967412,0.4316198733122431,144.56542518650335,0.4315182179973123,-5.769514047593192,0.01093718976215996,0.00010165531493078195,0.019617000090935997,5.778974750878657,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,medium,0,1,True,False,2,141.15239990875108,0.5397844594637198,,,,,,,,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,medium,0,2,True,False,2,139.99999999999997,0.6427876096865394,,,,,,,,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,medium,0,3,True,False,2,141.15239990875108,0.7352817943728926,,,,,,,,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,medium,0,4,True,True,2,144.55448799674122,0.8134013328762008,144.6006166809027,0.8135850022087944,-2.6410959012303246,0.046128684161487854,0.00018366933259361673,0.06490539205632702,5.77426633961368,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,near,1,0,True,True,0,65.78900694253474,0.6791523373280667,65.92277137211747,0.6785655516399618,4.096388603545197,0.13376442958272605,0.000586785688104885,0.1440500907847564,15.176699622365724,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,near,1,1,True,False,0,67.36290401792611,0.4579348868951531,,,,,,,,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,near,1,2,True,True,0,73.45289811145487,0.23162318042272895,73.45425312280953,0.2317581468280418,7.751964712957153,0.0013550113546614284,0.00013496640531285298,0.01025774143817745,16.062291691148666,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,near,1,3,True,True,0,83.07162959889021,0.038411625317968864,83.07547926213061,0.038479399963810314,9.041555072391699,0.0038496632404019238,6.777464584144938e-05,0.006819513766585151,25.56365620183506,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,medium,1,4,True,True,0,95.15494231756254,-0.1115899780122974,95.15885240693581,-0.11155869335307142,9.95066090866573,0.003910089373263759,3.128465922598578e-05,0.0049275048363735426,25.64367254854769,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,medium,2,0,True,True,1,199.86856702188834,-0.7580268125560223,199.86080823158002,-0.7580253586071009,-7.4867230865678005,0.007758790308315611,1.4539489214815404e-06,0.007773989257611817,23.652804602696555,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,medium,2,1,True,True,1,181.8762736206405,-0.7572266979425486,181.8744700169405,-0.7573147556343756,-7.911345486807368,0.001803603699983114,8.805769182695933e-05,0.0245793204384458,25.45055145854921,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,medium,2,2,True,True,1,163.88567273827536,-0.7562492199741753,163.88902298127186,-0.756279981444561,-8.32584347557355,0.0033502429965039937,3.0761470385720635e-05,0.008399603804919874,23.13818077125728,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,medium,2,3,True,True,1,145.89739048942616,-0.7550280681778919,145.90082951169143,-0.7550456129567212,-8.741974881561703,0.0034390222652689317,1.7544778829314822e-05,0.005202297760623842,25.276926650626415,
TS4_time_sparse,5.0,count5_r140_norm_b40,5,medium,2,4,True,True,1,127.91240508399142,-0.7534591825219946,127.90969018405592,-0.7536102554271339,-9.175109106502813,0.002714899935497783,0.00015107290513927119,0.02949699193274709,25.0007117783466,
COMB4_destagger,5.0,count5_r140_norm_b40,5,medium,0,0,True,True,1,144.5544879967412,0.4316198733122431,144.56577100005697,0.43170327654981117,-5.771156147691086,0.011283003315782025,8.340323756805823e-05,0.017489998441618367,5.78385651932232,
COMB4_destagger,5.0,count5_r140_norm_b40,5,medium,0,1,True,False,1,141.15239990875108,0.5397844594637198,,,,,,,,
COMB4_destagger,5.0,count5_r140_norm_b40,5,medium,0,2,True,False,1,139.99999999999997,0.6427876096865394,,,,,,,,
COMB4_destagger,5.0,count5_r140_norm_b40,5,medium,0,3,True,False,1,141.15239990875108,0.7352817943728926,,,,,,,,
COMB4_destagger,5.0,count5_r140_norm_b40,5,medium,0,4,True,True,1,144.55448799674122,0.8134013328762008,144.59681946179947,0.8133652439917872,-2.637904088185856,0.042331465058254025,3.6088884413532085e-05,0.04329488639850337,5.768090737426025,
COMB4_destagger,5.0,count5_r140_norm_b40,5,near,1,0,True,True,14,65.78900694253474,0.6791523373280667,65.92503189673798,0.6783396520064888,4.099250729337274,0.13602495420323635,0.0008126853215778551,0.15456687104033412,15.178958146101767,
COMB4_destagger,5.0,count5_r140_norm_b40,5,near,1,1,True,False,14,67.36290401792611,0.4579348868951531,,,,,,,,
COMB4_destagger,5.0,count5_r140_norm_b40,5,near,1,2,True,True,14,73.45289811145487,0.23162318042272895,73.45490397937681,0.23178104915137426,7.752960137191971,0.0020058679219374653,0.0001578687286453162,0.012061566565127921,16.051085122661405,
COMB4_destagger,5.0,count5_r140_norm_b40,5,near,1,3,True,True,14,83.07162959889021,0.038411625317968864,83.07275697172929,0.0385241633487987,9.040080930263885,0.0011273728390790438,0.00011253803082983405,0.009406791808933139,25.592485301800846,
COMB4_destagger,5.0,count5_r140_norm_b40,5,medium,1,4,True,True,14,95.15494231756254,-0.1115899780122974,95.15930462846774,-0.1113792461927141,9.953498715017215,0.004362310905193567,0.00021073181958330967,0.020618608588321003,25.68095434940082,
COMB4_destagger,5.0,count5_r140_norm_b40,5,medium,2,0,True,True,1,199.86856702188834,-0.7580268125560223,199.85947001145692,-0.7586926249095239,-7.484708426248469,0.009097010431418084,0.0006658123535016047,0.20428823468837212,23.538583173434358,
COMB4_destagger,5.0,count5_r140_norm_b40,5,medium,2,1,True,True,1,181.8762736206405,-0.7572266979425486,181.87251620449806,-0.7577760925000726,-7.902004938247378,0.003757416142434522,0.0005493945575240078,0.15304542466163762,25.26174995255701,
COMB4_destagger,5.0,count5_r140_norm_b40,5,medium,2,2,True,True,1,163.88567273827536,-0.7562492199741753,163.88381539916898,-0.7565328153097288,-8.328537972985707,0.0018573391063796407,0.00028359533555355476,0.07104389438937976,23.130151340565412,
COMB4_destagger,5.0,count5_r140_norm_b40,5,medium,2,3,True,True,1,145.89739048942616,-0.7550280681778919,145.90435398649106,-0.75502673569093,-8.740235331483582,0.006963497064901958,1.3324869618802637e-06,0.006973887980890237,25.196017215352597,
COMB4_destagger,5.0,count5_r140_norm_b40,5,medium,2,4,True,True,1,127.91240508399142,-0.7534591825219946,127.91531084030419,-0.7536006670439005,-9.17334520864753,0.002905756312770791,0.0001414845219058769,0.027661077478625097,25.14808823582871,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,medium,0,0,True,True,1,144.5544879967412,0.4316198733122431,144.569514300885,0.43156586686700804,-5.770664861238589,0.01502630414381656,5.400644523506637e-05,0.017345815043719154,5.821598332081766,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,medium,0,1,True,False,1,141.15239990875108,0.5397844594637198,,,,,,,,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,medium,0,2,True,False,1,139.99999999999997,0.6427876096865394,,,,,,,,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,medium,0,3,True,False,1,141.15239990875108,0.7352817943728926,,,,,,,,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,medium,0,4,True,True,1,144.55448799674122,0.8134013328762008,144.60062833519825,0.8136870103257506,-2.64564315343399,0.04614033845703602,0.0002856774495498815,0.0846776966081377,5.771994609716207,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,near,1,0,True,True,7,65.78900694253474,0.6791523373280667,65.92436802274126,0.6783980793722851,4.098611119795015,0.13536108020652193,0.0007542579557815454,0.15158484658954044,15.184311813302052,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,near,1,1,True,False,7,67.36290401792611,0.4579348868951531,,,,,,,,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,near,1,2,True,True,7,73.45289811145487,0.23162318042272895,73.45307689561506,0.23174734139844907,7.752147225050542,0.00017878416018390908,0.00012416097572012785,0.009355054054427122,16.071135771029283,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,near,1,3,True,True,7,83.07162959889021,0.038411625317968864,83.07536723895359,0.03859981427329645,9.041639764373551,0.003737640063377512,0.00018818895532758673,0.01605938222901706,25.564319314942296,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,medium,1,4,True,True,7,95.15494231756254,-0.1115899780122974,95.15922302997305,-0.11148887878219922,9.952977531667452,0.004280712410505316,0.00010109923009818389,0.010575099828557252,25.641384524767727,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,medium,2,0,True,True,1,199.86856702188834,-0.7580268125560223,199.86341753135576,-0.7575794726690489,-7.495169877675427,0.005149490532573964,0.0004473398869734302,0.13708125938400614,23.545900138120416,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,medium,2,1,True,True,1,181.8762736206405,-0.7572266979425486,181.87838241826566,-0.7572408858370089,-7.910146321617286,0.0021087976251692453,1.4187894460282457e-05,0.004477454659087284,25.48290327765492,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,medium,2,2,True,True,1,163.88567273827536,-0.7562492199741753,163.88211166375032,-0.7563895135015981,-8.333090790594223,0.003561074525038066,0.00014029352742284118,0.03530869032824365,23.111368084602894,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,medium,2,3,True,True,1,145.89739048942616,-0.7550280681778919,145.89820878876338,-0.7548713146187654,-8.743343271394856,0.0008182993372258807,0.00015675355912647682,0.03486348630451571,25.372848342511798,
TF22_comb2_stride2,5.0,count5_r140_norm_b40,5,medium,2,4,True,True,1,127.91240508399142,-0.7534591825219946,127.9101013893692,-0.753589189281214,-9.176361424981717,0.00230369462221347,0.00013000675921936988,0.025380417122117107,24.992068171030198,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,medium,0,0,True,True,5,144.5544879967412,0.4316198733122431,144.56916588518482,0.43152010508066774,-5.775569328304495,0.014677888443628717,9.976823157537007e-05,0.02170292597306249,5.772237191984014,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,medium,0,1,True,False,5,141.15239990875108,0.5397844594637198,,,,,,,,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,medium,0,2,True,False,5,139.99999999999997,0.6427876096865394,,,,,,,,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,medium,0,3,True,False,5,141.15239990875108,0.7352817943728926,,,,,,,,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,medium,0,4,True,True,5,144.55448799674122,0.8134013328762008,144.597039718779,0.8134388859521892,-2.6287180313732685,0.042551722037785566,3.755307598840574e-05,0.04358707657942106,5.7429027161867205,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,near,1,0,True,True,1,65.78900694253474,0.6791523373280667,65.92276837068668,0.6785464351801718,4.09655690529165,0.13376142815194214,0.00060590214789491,0.14467860535065838,15.163500423782079,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,near,1,1,True,False,1,67.36290401792611,0.4579348868951531,,,,,,,,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,near,1,2,True,True,1,73.45289811145487,0.23162318042272895,73.45387518950777,0.23179119443639482,7.751615796161269,0.0009770780528981504,0.0001680140136658681,0.01269485936634608,16.046067736854976,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,near,1,3,True,True,1,83.07162959889021,0.038411625317968864,83.07636211088565,0.03851908177445384,9.041379043655342,0.0047325119954422235,0.00010745645648497365,0.01009928215454456,25.54927304216209,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,medium,1,4,True,True,1,95.15494231756254,-0.1115899780122974,95.1575752826336,-0.11151920599648797,9.949619079559499,0.0026329650710579244,7.077201580943382e-05,0.007262819283624946,25.56875478748838,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,medium,2,0,True,True,1,199.86856702188834,-0.7580268125560223,199.86382067286277,-0.7582137994138873,-7.490190577772898,0.0047463490255665874,0.00018698685786500135,0.057487932653449106,22.984717934354766,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,medium,2,1,True,True,1,181.8762736206405,-0.7572266979425486,181.87418668494365,-0.7578674064856217,-7.919836074631358,0.0020869356968375996,0.0006407085430730763,0.1784565410628319,24.72762578161384,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,medium,2,2,True,True,1,163.88567273827536,-0.7562492199741753,163.88622542520434,-0.7565070989361292,-8.328671859549305,0.0005526869289838032,0.0002578789619539501,0.06458091971606363,22.84735824361489,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,medium,2,3,True,True,1,145.89739048942616,-0.7550280681778919,145.8983209163068,-0.7552726411531071,-8.73706111570684,0.0009304268806431537,0.00024457297521518484,0.054407514701425345,24.987908282810555,
TS8_diagnostic,5.0,count5_r140_norm_b40,5,medium,2,4,True,True,1,127.91240508399142,-0.7534591825219946,127.91021978958656,-0.7537090355785627,-9.175564191510263,0.0021852944048532663,0.00024985305656810564,0.04862991777890491,24.791365230233836,
E0_full_grid,10.0,count5_r140_norm_b40,5,medium,0,0,True,True,1,144.5544879967412,0.4316198733122431,144.5651493757523,0.4314799474286054,-5.767983268622712,0.010661379011111194,0.00013992588363770375,0.024819274857068616,5.791675733917244,
E0_full_grid,10.0,count5_r140_norm_b40,5,medium,0,1,True,False,1,141.15239990875108,0.5397844594637198,,,,,,,,
E0_full_grid,10.0,count5_r140_norm_b40,5,medium,0,2,True,False,1,139.99999999999997,0.6427876096865394,,,,,,,,
E0_full_grid,10.0,count5_r140_norm_b40,5,medium,0,3,True,False,1,141.15239990875108,0.7352817943728926,,,,,,,,
E0_full_grid,10.0,count5_r140_norm_b40,5,medium,0,4,True,True,1,144.55448799674122,0.8134013328762008,144.6000393249248,0.8135839513245486,-2.643369663514167,0.04555132818359198,0.0001826184483478821,0.06431128195457349,5.781658997478645,
E0_full_grid,10.0,count5_r140_norm_b40,5,near,1,0,True,True,0,65.78900694253474,0.6791523373280667,65.92296651021041,0.6785462682014538,4.09526297508372,0.1339595676756744,0.0006060691266128737,0.14486848846248032,15.177443217220581,
E0_full_grid,10.0,count5_r140_norm_b40,5,near,1,1,True,False,0,67.36290401792611,0.4579348868951531,,,,,,,,
E0_full_grid,10.0,count5_r140_norm_b40,5,near,1,2,True,True,0,73.45289811145487,0.23162318042272895,73.4548634983461,0.23175411967462145,7.752059067708689,0.0019653868912286043,0.00013093925189250344,0.010058876334566537,16.061816112047325,
E0_full_grid,10.0,count5_r140_norm_b40,5,near,1,3,True,True,0,83.07162959889021,0.038411625317968864,83.0738813734788,0.03854569864959487,9.040809891637046,0.002251774588586386,0.00013407333162600288,0.011352282342837274,25.580536828589388,
E0_full_grid,10.0,count5_r140_norm_b40,5,medium,1,4,True,True,0,95.15494231756254,-0.1115899780122974,95.1572524914382,-0.11150014938197583,9.951839433519103,0.0023101738756565737,8.982863032157284e-05,0.008895607692712857,25.70883650698915,
E0_full_grid,10.0,count5_r140_norm_b40,5,medium,2,0,True,True,2,199.86856702188834,-0.7580268125560223,199.86739517135166,-0.7581457928823637,-7.487386278897302,0.0011718505366786758,0.00011898032634138911,0.03647174567231567,24.244852613659447,
E0_full_grid,10.0,count5_r140_norm_b40,5,medium,2,1,True,True,2,181.8762736206405,-0.7572266979425486,181.87280640680223,-0.7574358485940826,-7.908816871132165,0.0034672138382632056,0.00020915065153404022,0.058331397249884585,26.047632710572408,
E0_full_grid,10.0,count5_r140_norm_b40,5,medium,2,2,True,True,2,163.88567273827536,-0.7562492199741753,163.88433299063033,-0.756471263266652,-8.327255065382424,0.0013397476450336399,0.00022204329247677013,0.05561858490027871,23.38537076640656,
E0_full_grid,10.0,count5_r140_norm_b40,5,medium,2,3,True,True,2,145.89739048942616,-0.7550280681778919,145.90110942667098,-0.7550494414042507,-8.743925880610291,0.0037189372448267477,2.137322635875627e-05,0.006036440083440169,25.52040717691074,
E0_full_grid,10.0,count5_r140_norm_b40,5,medium,2,4,True,True,2,127.91240508399142,-0.7534591825219946,127.91066674590687,-0.7535251267206178,-9.171647833547455,0.0017383380845501506,6.594419862315792e-05,0.01293746672835103,25.265967467052008,
TS2_time_sparse,10.0,count5_r140_norm_b40,5,medium,0,0,True,True,2,144.5544879967412,0.4316198733122431,144.56591106681293,0.43146195038324636,-5.769765579278219,0.011423070071742814,0.00015792292899674543,0.02775474966705912,5.787636444197652,
TS2_time_sparse,10.0,count5_r140_norm_b40,5,medium,0,1,True,False,2,141.15239990875108,0.5397844594637198,,,,,,,,
TS2_time_sparse,10.0,count5_r140_norm_b40,5,medium,0,2,True,False,2,139.99999999999997,0.6427876096865394,,,,,,,,
TS2_time_sparse,10.0,count5_r140_norm_b40,5,medium,0,3,True,False,2,141.15239990875108,0.7352817943728926,,,,,,,,
TS2_time_sparse,10.0,count5_r140_norm_b40,5,medium,0,4,True,True,2,144.55448799674122,0.8134013328762008,144.60010804927666,0.8136028222678114,-2.6424390970025913,0.045620052535440436,0.00020148939161068746,0.06774768657259386,5.7729593925643465,
