original_path,archive_path,file_size,sha256,classification,reason
data/dataset_lankershim_clean_v1/15dB/meta_1.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_1.npz,39416,f910a6c35fc509d94fcc91a7498e99aaae247155bb067abffca0a49bb738fc02,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_10.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_10.npz,39416,c9ddc9ad380b8709b20329b9fa78406351db2f7c9d975a7436eba32ecc61163c,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_11.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_11.npz,39416,f2cb54ca09f088049830323d0d728bf41ee86718855c68ae0134968fd3209617,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_12.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_12.npz,39416,36c69f9a6039830246b5039df53ad4a4130d53d3ffe2c8150202ee9bd0e0e315,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_13.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_13.npz,39416,af4dd8cf6fe38e6160087d141bf38e804cef9fb7ccc29a7411ad0f378e55e8ef,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_14.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_14.npz,39416,badeacf40cc194ccf8292c35136157665bcc3bfc8d5cf7c8903d5c41e073b073,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_15.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_15.npz,39416,8fb8833f6283f7b6cfebde0ceeac8aff36068c05a392316ce6304618152258d0,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_16.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_16.npz,39416,7f5b791af4e2f263489bf5938a15b7667c10dbdd186aa44c3bc28c14577a3a4f,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_17.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_17.npz,33696,c8268f31bcccb4efb3ace9dcc64e50c384533497a62799569f4234e00e92cdd5,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_18.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_18.npz,39416,68037188d6a675db794d03496b97a2da2c2666951b1cc4d9df8756b37f333ba3,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_19.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_19.npz,13676,c67c838f8f43b6cd27a29d4c0218f63d579b7fe1df4e64efdf4ceab5f1dfd11d,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_2.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_2.npz,39416,c24e971c9afc52e1913e097ae50fd6f11c118f10c325043f1754a72deedf9599,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_20.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_20.npz,39416,9bcf3887077a5d6bbbc90b95fb2bd71ddfe37f6e092cd490293c1cc37a389702,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_21.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_21.npz,14820,a6091c04af16f741a86bda47b6a4adac154f0806fe5c3f501d1ddd54db47b7e8,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_3.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_3.npz,39416,e0cc861ccd9139e90d64047394aba9d3228b8817aa2fcb80f7af376ea339129c,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_4.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_4.npz,39416,6795968bc97a3d383b562c4ea9d051a26c01f1c6b3a7515717584ec9fcf5f74e,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_5.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_5.npz,39416,89d0be064b18e9918678ffd62662bc4ebd6e5788a6f49221d83c00935b38ac95,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_6.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_6.npz,39416,67bfb9091cac5fd01d9dabc003c504a4b65d31bb399d946721cb5911a80f6818,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_7.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_7.npz,39416,258929683336c99f64e683459d547d585160b2e0f92dfce27a6607bccb1f1d24,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_8.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_8.npz,39416,a81da40409ed9e9353d7780c1099afb8c4a62dc67ab556b0b65892cdac3e6102,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/meta_9.npz,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/meta_9.npz,39416,3bbb3c4fc835ae9ce9b97c9f355f893d5bddf363aeaa56c36c9a05654edf7c78,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/15dB/split_manifest.json,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/15dB/split_manifest.json,843,98b7ea27b0b550b4c50e7151bb72637960d7b5d301b3c7ba13f55d5a8fef12c3,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_0.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_0.npy,9830528,78f0a082344296c9e18b1e875aa6228af488d7f9c20753d266853f37a3888488,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_1.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_1.npy,9830528,49831987409a0cd91a681807e67416137e69c714e8d2844cd4d4f9334e6c99e3,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_10.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_10.npy,9830528,21591f9ba943df69f38b903d403a9c79227b982e3af7522232547c336afc3c65,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_11.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_11.npy,9830528,442029a9ca7b5947d9bb61323e8c25ee8afd4b1f4e83be605e671fb7a0d65dbf,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_12.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_12.npy,9830528,a56be4993de506763269f6ca39910c605a8f95c54a20925079e9a4304604bd42,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_13.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_13.npy,9830528,5c9e42d8931b7ae34a6ef9933fe8dd5fb789ce08e3160ae8734db13fda888928,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_14.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_14.npy,9830528,731dc52986478d8617a3e50078de268c18ad8b4047837e00a0167d51ab839659,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_15.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_15.npy,9830528,954425172ca5ccd119e776c4e0a613c11af4850a5e617d0a7a1a7e01aa8402cc,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_16.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_16.npy,9830528,5ceefb3883b395230cc4250b551750416ed1b0216c41e3bdb18bb6dd12a65fc3,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_17.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_17.npy,8294528,2d863cdbea4921561e9df3f966c6899d2fddf337319efd6c8967d09b6da1c928,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_18.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_18.npy,9830528,28fc7f4c10a1cf481691767bd649eb5c0b3d96725b7d5b3e5c7d00cf3ee6445f,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_19.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_19.npy,2918528,2bc6d848a53eb7327d2b53f7073b00db36b7213a118cff6bd2dd918856c2688f,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_2.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_2.npy,9830528,07728826752c6fe778c7e2a475702fc3dcaa08f1265f712dc4bb1f2e8fb5dcfc,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_20.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_20.npy,9830528,1382960ab94951a41086f6a657c832809eef5ba2240bfc16bd8c24a5921401b0,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_21.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_21.npy,3225728,b95dfce07ab38e64f73d69e4062afe1ce49895363209ee3c468cf1f4281eb837,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_3.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_3.npy,9830528,9795fde2fbbdb2b1afc1ca33f308a063e111c4cc0794ee139b51b1dcd6465b74,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_4.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_4.npy,9830528,393ddf9bab27823e11d985de2146274cbd4af0ce5421e7b199180c11e586f53b,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_5.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_5.npy,9830528,1f22fa279cca249b2d6114cf2b9eacb652277c1b037f3f399237f764e4ef31f9,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_6.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_6.npy,9830528,1c6557818bef1f2ef9483d4ff117cad75ab4737368a52c4899b04c2986c2179b,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_7.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_7.npy,9830528,c23e98258684d685f06480b182099ad3ddd99468fde88b6979a32feefa691f55,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_8.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_8.npy,9830528,0e13b045eec20d2ea71f015a5c5bc6d7d756d0c8acdcffaf8422a7d6324c2e27,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs1_feat_9.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs1_feat_9.npy,9830528,e6e3b8b323f0317e6c5ef1a9361dbd26ecc64ebc4a5e63f8100dc7a1267100b9,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_0.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_0.npy,9830528,7750ad4b91722b9fbd36a48fa968257f9e36122d6f4852b41d6d8dcceaa63b7d,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_1.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_1.npy,9830528,ff6629894377f3c557a15cbebbb1945962708b77bf5b51e5129793dd24251d62,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_10.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_10.npy,9830528,ed066f57d6c7ba42014d24842a5ef2c27ef0eeffcc7aec0cb1ce52feba6dc750,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_11.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_11.npy,9830528,efecf30fc6b04b86e5bf6c8206a9d254cad796a3d0910b40a11957862ba18e56,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_12.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_12.npy,9830528,a010aa695dd2b69b18ac7ca94db8020ddf61179bd669a542e0b453dd5fd37885,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_13.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_13.npy,9830528,4d7270cda3d1bd7250686e88d4afdb73654f3691766426f63634fb18021de17d,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_14.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_14.npy,9830528,3d9509dfbcaae816ef86a436214c5d0b08c8a47f5b4894d040991954bf8030eb,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_15.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_15.npy,9830528,b9719e6870c83f4993323d780ae24da6ec942a84b2efd077fda88459ac6d5518,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_16.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_16.npy,9830528,231d983d0bb03030ab958208df08d5e81bff7729ca8eeb3cd430f5c2ce534907,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_17.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_17.npy,8294528,b0fe98b2acc07c36bf5644383a5aae8db0e6d3e47f2e89c68c48b836e6d459c4,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_18.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_18.npy,9830528,ad54f4f907c7e005daa54fb68ca869993e9c1449a017fb07057aa7856c3057e7,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_19.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_19.npy,2918528,d6a76d4933e129064cf24105e8468de2fb68718b971e5e0278515ede65be718d,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_2.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_2.npy,9830528,acd6b6c7541f69db28a3162a9db98d93a07efe110dc6320e7145edaf3a5aee47,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_20.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_20.npy,9830528,37f0698442f3f91c1ce672973c112d7304a177ee85cef3f306404d351372eb48,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_21.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_21.npy,3225728,3b5c7847fa8e235186ee5c4c74415bb77e8395a81baa975cd16937464376578a,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_3.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_3.npy,9830528,dfba7ad933775f73669f90102721795393c5e0b9f63dd235d44b6e279737821e,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_4.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_4.npy,9830528,dc213dab09dfaceeb9f36b41462b91cbd99b571d53d487b2d3517f2d7f595338,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_5.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_5.npy,9830528,a4bfc6f4c687b4922de9d4db880b6657c0e9119252ad04879170c300967ab50d,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_6.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_6.npy,9830528,7cec11856d0b4a975b43ef9c69e564a09edaca7a55ec2a5ecb682c2978f911a7,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_7.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_7.npy,9830528,93023669a99bd21aab16a9e6d636f33b48926abe313d5f12450781e1d038adca,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_8.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_8.npy,9830528,0770caec845e4e61d9b354e18411c11e4710eff0f61b0dede5a0bf1342fe7a46,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs2_feat_9.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs2_feat_9.npy,9830528,ed4e0bed4bbbe7c8475d0916fb78f9389f9a5ed3f811d02745fbdff7e72bc08a,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_0.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_0.npy,9830528,5f88ec3dd9e96bada194f4df0e1598374faa1505f833d08e54201493e905bda3,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_1.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_1.npy,9830528,0fe1ed1f5badafa69afeeb37565162dbbe7c119f06c77c69b8d8facef07d197c,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_10.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_10.npy,9830528,0a00e9eaf1f561ea4247993cd44f87dc93112b661e2084c6d4f259334afde92f,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_11.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_11.npy,9830528,7601a1cacc92112ca81d15819d05e6b7952edb9ce77a439beeeba3b357cbfed5,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_12.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_12.npy,9830528,659f74909808c7fe506ecfaa219d5ae28b1abea89421f7d559228e9a1e7661e8,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_13.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_13.npy,9830528,972e3ad77a1d0f2854f5d04fa61987ac20182336bf4441d08626d0898fb6ee08,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_14.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_14.npy,9830528,db215a0aacf8c4d20ea383fc263d92993721a43fc2d99aa1433de64847dc4460,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_15.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_15.npy,9830528,5e6e344f32dadb62c1ce7f15368915d9964015805118670ec4bb489547c6a59f,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_16.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_16.npy,9830528,59a85dab3808bc008917305c38d87850a7af19fa610351fd3c898db831f8e763,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_17.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_17.npy,8294528,a4f124b55dc0b4c49b649072d6a1f1f5520828c3b7d71d8db8ee2e399c2a0ed6,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_18.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_18.npy,9830528,f666b60f23a098d72eef6d8f4fc20eb54edf6277df2abb024fb4fbaac9850e58,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_19.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_19.npy,2918528,83ca71f15410535800a361b2e28d12a6c1b6b11aa54d7b489198a44cd7050e91,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_2.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_2.npy,9830528,0003e4a650a2e8ddf87d648139499ab2259bbda360e4245032c312c7c6200bbc,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_20.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_20.npy,9830528,00b8e3ad0b25a8a1504b10efa74a5ebf083c75c9c8212a4ca2a9773a445d805b,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_21.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_21.npy,3225728,c250d6a9cdab38722cf4e5d73828df871f85f61a3ab3fb3e9d66ee61a84f1869,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_3.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_3.npy,9830528,ca3954b8ce668a9f0633e614a120c0d3f65adf192760c18d8f4b0fb473a31b52,B,old clean dataset; reports/exposure_manifest.json marks it legacy
data/dataset_lankershim_clean_v1/20dB/bs3_feat_4.npy,/home/dell/YrM/ICCT/archive/legacy_data_precanonical/data/dataset_lankershim_clean_v1/20dB/bs3_feat_4.npy,9830528,bfc62b579402153f0e4fe91d6ae1cce38a7ca8eed32a70bd84098fddd28a1bee,B,old clean dataset; reports/exposure_manifest.json marks it legacy
