r_gt_m,u_gt,vr_gt_mps,r_hat_m,u_hat,vr_hat_mps,e_r_m,e_u,e_vr_mps,position_error_m,x_m,y_m,pos_consistency_m,detected,peak_to_noise_db,grid_index
150.0,-0.49999999999999983,-8.923241738794678,150.003135954726,-0.4999878871946547,-8.9237256349894,0.0031359547259910414,1.2112805345132482e-05,-0.00048389619472288814,0.0037738466211355414,65.6016618142443,-181.8648610928675,0.0,True,25.21021286611045,"[186, 247, 16]"
150.0,-0.49999999999999983,-8.923241738794678,150.0024630088651,-0.49998648732573575,-8.924332982814501,0.0024630088651065307,1.3512674264082314e-05,-0.001091244019823634,0.0033977765862128013,65.60119985998202,-181.864314573915,0.0,True,25.218069041325638,"[186, 247, 16]"
150.0,0.0,-7.995554320301306,150.0023598415142,-5.632075615651823e-06,-7.996722110694946,0.002359841514191885,-5.632075615651823e-06,-0.0011677903936400114,0.002507582659888503,85.68527899688189,-106.90763079517046,0.0,True,25.149305697650387,"[186, 248, 32]"
150.0,0.0,-7.995554320301306,150.0022985581996,-1.766202782816239e-06,-7.997345143922517,0.002298558199612444,-1.766202782816239e-06,-0.0017908236212109685,0.002315028695843935,85.6852176816376,-106.90705122725493,0.0,True,25.145759032995652,"[186, 248, 32]"
150.0,0.0,-7.995554320301306,150.0027453764508,4.091527565501781e-06,-7.996831484198978,0.0027453764508038603,4.091527565501781e-06,-0.0012771638976722954,0.0028145563406590524,85.68566474729877,-106.90617304068155,0.0,True,25.136169952919495,"[186, 248, 32]"
150.0,0.49999999999999983,-4.925464578644026,150.00273491135906,0.5000136716426374,-4.925592076645077,0.0027349113590560137,1.3671642637602677e-05,-0.0001274980010510518,0.0036179272050355354,65.59908250141564,-31.945046826991387,0.0,True,25.237466392243256,"[186, 251, 48]"
150.0,0.49999999999999983,-4.925464578644026,150.00303014776298,0.5000431326339175,-4.925316952590854,0.003030147762984825,4.3132633917697394e-05,0.00014762605317208966,0.008058873893951315,65.59678809990595,-31.940482340427607,0.0,True,25.22565600071693,"[186, 251, 48]"
150.0,0.49999999999999983,-4.925464578644026,150.00266236017617,0.500006845346064,-4.925787332967562,0.002662360176174161,6.845346064154878e-06,-0.0003227543235357899,0.002915523682997218,65.59961050865238,-31.94610651739849,0.0,True,25.230103720951828,"[186, 251, 48]"
150.0,0.8660254037844385,-0.5356005807909779,150.0026011505343,0.8659178236943476,-0.5342603281770488,0.0026011505343035424,-0.00010758009009093072,0.001340252613929116,0.03235520803023611,10.753825533538603,22.91096087492879,0.0,True,23.773879770423743,"[186, 255, 60]"
150.0,0.8660254037844385,-0.5356005807909779,150.0024942008903,0.8658885430757772,-0.5342390731319735,0.002494200890311049,-0.0001368607086612572,0.0013615076590044461,0.04110184763129267,10.761370946628475,22.906478488706696,0.0,True,23.76658961168983,"[186, 255, 60]"
150.0,0.8660254037844385,-0.5356005807909779,150.00300330186946,0.8659010094608641,-0.5344681619664052,0.0030033018694552993,-0.00012439432357436164,0.0011324188245727118,0.03741078085216202,10.758390584259658,22.90878851457971,0.0,True,23.772827511762852,"[186, 255, 60]"
200.0,-0.8660254037844385,-7.461768718811,200.00192071451863,-0.8658847182070339,-7.4600739810934975,0.001920714518632849,0.00014068557740454235,0.0016947377175027256,0.05627601896379871,35.78468444145672,-280.03126746528255,0.0,True,23.384607133273647,"[248, 248, 4]"
200.0,-0.8660254037844385,-7.461768718811,200.000767001696,-0.8658910049920259,-7.459639627682774,0.0007670016960048542,0.00013439879241261554,0.0021290911282259017,0.053735790991394854,35.781931371782576,-280.03152513949243,0.0,True,23.41240225632784,"[248, 248, 4]"
200.0,-0.8660254037844385,-7.461768718811,200.00194395587783,-0.8658412941293154,-7.4596970360574035,0.001943955877834469,0.00018410965512305477,0.002071682753596704,0.07362342677357035,35.799722787771046,-280.02260541035645,0.0,True,23.39452359319022,"[248, 248, 4]"
200.00000000000003,-0.49999999999999983,-8.925412730682337,200.00110487431317,-0.5001273540337515,-8.92616600364543,0.0011048743131425454,-0.00012735403375169208,-0.000753272963091689,0.029424055785441203,108.90347363888657,-206.90154715216755,0.0,True,24.575857457458635,"[248, 247, 16]"
200.00000000000003,-0.49999999999999983,-8.925412730682337,200.00126455989104,-0.5000176892103503,-8.925813792583025,0.0012645598910125955,-1.7689210350446682e-05,-0.0004010619006873384,0.004275326778634368,108.91627353586071,-206.87970079198314,0.0,True,24.566641669676216,"[248, 247, 16]"
200.00000000000003,-0.49999999999999983,-8.925412730682337,200.00085538260834,-0.4999665723380792,-8.927289089370394,0.0008553826083073091,3.342766192065971e-05,-0.0018763586880563565,0.007764595421932209,108.92181959594944,-206.86927590924972,0.0,True,24.577052035192466,"[248, 247, 16]"
200.0,0.0,-7.997499609252881,200.00031466164137,1.0720741245805747e-05,-7.998929746341275,0.00031466164136872976,1.0720741245805747e-05,-0.0014301370883940123,0.002166467045660685,135.7040793198513,-106.90464295852743,0.0,True,24.529312054989568,"[248, 248, 32]"
200.0,0.0,-7.997499609252881,200.00047579680927,-6.921987366592824e-06,-7.999789514706153,0.00047579680926901347,-6.921987366592824e-06,-0.002289905453271679,0.0014635187927977314,135.70424051209727,-106.90817040807599,0.0,True,24.512860884781063,"[248, 248, 32]"
200.0,0.0,-7.997499609252881,200.00202835726654,1.4680935180073544e-05,-7.99898264494994,0.0020283572665391603,1.4680935180073544e-05,-0.0014830356970589875,0.0035682908622012024,135.7057935411946,-106.90385114087836,0.0,True,24.518109415563785,"[248, 248, 32]"
