scene_index,ground_truth_min_distance_m,closest_future_step,closing_gain_m,heading_angle_deg,interaction_path_length_1_m,interaction_path_length_2_m,interaction_path_length_ratio,independent_ade_m,independent_fde_m,proposed_ade_m,proposed_fde_m,independent_pair_distance_error_m,proposed_pair_distance_error_m,pair_distance_better_fraction,group_path_length_min_m,group_path_length_max_m,group_path_length_ratio,group_lateral_displacement_max_m,group_curve_deviation_max_m,group_curve_deviation_mean_m,group_spatial_extent_x_m,group_spatial_extent_y_m,group_spatial_aspect_ratio,per_target_ade_better_count,proposed_target_ade_max_m,proposed_target_fde_max_m,target_ade_gain_min_pct,target_fde_gain_min_pct,ade_gain_pct,fde_gain_pct,pair_distance_error_gain_pct
300,7.566138744354248,8,7.110965251922607,48.087860107421875,33.842411041259766,7.668911933898926,4.412935150769695,2.499422550201416,5.6448283195495605,1.4139641523361206,3.026832103729248,2.8313465118408203,2.831125259399414,0.45000001788139343,7.772656440734863,36.59490966796875,4.708159923553467,10.35508918762207,2.432485580444336,1.3317338079214096,53.99515914916992,23.509422302246094,2.296745538711548,4,3.60485577583313,7.977574348449707,25.29650115966797,15.139138221740723,43.428366995321525,46.37866853724296,0.007814389389675979
301,3.211602210998535,18,10.453385353088379,4.467737197875977,2.9314098358154297,17.29160499572754,5.898733361832204,0.779005229473114,1.614170789718628,0.5842060446739197,1.295945405960083,0.583549439907074,0.4937019348144531,0.699999988079071,2.932137966156006,17.32237434387207,5.90776252746582,17.28307342529297,0.4796733856201172,0.15970182488672435,5.657697677612305,26.68402862548828,4.716411113739014,2,0.9831005334854126,1.8409850597381592,-35.58909225463867,-281.1719970703125,25.006145970412575,19.714480387420217,15.396725444022088
304,2.859687089920044,13,4.419958114624023,179.43942260742188,0.007950367406010628,10.234068870544434,1287.2447709532623,0.5707104802131653,0.7272634506225586,0.4720841348171234,0.8481144309043884,0.4450159966945648,0.616707980632782,0.30000001192092896,0.0,10.234113693237305,10234114.0,10.211105346679688,0.005543788895010948,0.0017069540335796773,6.080150127410889,10.5936279296875,1.7423299551010132,3,1.2048156261444092,2.6091065406799316,-98.20732116699219,-232.43069458007812,17.28132719048791,-16.61722174796188,-38.58108140235178
305,6.4521989822387695,18,3.982985496520996,0.8855862021446228,32.232810974121094,24.954578399658203,1.2916592080979648,1.3460243940353394,2.594748020172119,0.4886097013950348,0.8622267246246338,1.0811489820480347,0.33057644963264465,1.0,20.126399993896484,32.29412078857422,1.604565143585205,3.163034677505493,0.878557562828064,0.5890550315380096,48.004459381103516,8.77979850769043,5.46760368347168,4,0.9658687710762024,1.9069327116012573,33.37668228149414,20.76213836669922,63.6997885357636,66.77030995219955,69.42359886364325
306,2.678053617477417,7,8.467538833618164,90.0,29.761638641357422,0.0,29761638.641357422,1.4207022190093994,2.8331165313720703,0.4080139696598053,0.7153692245483398,0.30327001214027405,0.45157691836357117,0.25,0.0,29.80263900756836,29802640.0,0.3783082962036133,0.5721648931503296,0.2574986796826124,41.78281021118164,15.047704696655273,2.7766900062561035,4,0.7609164118766785,0.9450593590736389,56.958980560302734,57.85441970825195,71.2808240741471,74.74974231992185,-48.90259514175093
308,7.758572578430176,5,6.602884292602539,176.13101196289062,29.957651138305664,20.80011558532715,1.4402636858152096,1.0348129272460938,1.9967666864395142,0.501069962978363,1.1538589000701904,0.29748302698135376,0.30279606580734253,0.550000011920929,20.824148178100586,34.3387451171875,1.64898681640625,2.5776796340942383,0.6711520552635193,0.3957805875688791,64.58759307861328,15.18195915222168,4.254232883453369,4,0.9854816794395447,1.4274264574050903,29.538923263549805,-44.221073150634766,51.57869120249198,42.213634276538045,-1.78599729870363
310,7.774443626403809,5,7.288257598876953,178.40443420410156,26.325281143188477,22.957096099853516,1.1467165110380164,1.2060461044311523,2.592069625854492,0.9130617380142212,2.016167640686035,0.665926456451416,0.9432700276374817,0.05000000074505806,13.876813888549805,27.2681884765625,1.9650179147720337,1.2138361930847168,0.36384308338165283,0.1876543303951621,36.46642303466797,21.48687171936035,1.6971490383148193,3,1.7643955945968628,3.6546151638031006,-137.82766723632812,-88.67813110351562,24.292965695131624,22.21784397394832,-41.64777784381357
312,3.0006823539733887,17,15.13614273071289,90.0,20.731840133666992,0.0,20731840.133666992,1.0268760919570923,2.046079158782959,0.47972241044044495,0.9646207094192505,0.937731921672821,0.25580158829689026,0.9000000357627869,0.0,27.934473037719727,27934474.0,3.815708875656128,0.6381230354309082,0.26503222063183784,42.175140380859375,8.689290046691895,4.853692531585693,4,0.8842170834541321,1.7581335306167603,37.32292175292969,19.81779670715332,53.28332072410446,52.85516177228341,72.72124555165345
313,5.044255256652832,8,3.381528854370117,2.794703483581543,35.87947082519531,17.166706085205078,2.0900614624093556,1.270948886871338,2.369154453277588,1.2728112936019897,2.4227371215820312,1.4190279245376587,1.504947304725647,0.30000001192092896,17.172771453857422,35.881614685058594,2.0894482135772705,1.203033208847046,0.46214184165000916,0.20659164711833,48.06643295288086,9.842679977416992,4.883470058441162,2,1.9456952810287476,4.885343074798584,-78.255126953125,-70.6121826171875,-0.14653671362319645,-2.261678981305539,-6.0548054553600235
316,5.074977874755859,5,2.0699729919433594,90.0,22.645404815673828,0.0,22645404.815673828,0.6088411211967468,1.130035638809204,0.22487054765224457,0.4972034692764282,0.9435135722160339,0.526400089263916,0.8500000238418579,0.0,22.6554012298584,22655402.0,22.641143798828125,0.22147881984710693,0.05672560096718371,8.787384033203125,22.641143798828125,2.5765509605407715,4,0.6594763994216919,1.683810830116272,23.10310173034668,27.828092575073242,63.065808168437144,56.00108065614943,44.208530246410966
317,2.335489511489868,4,4.657070159912109,5.613425254821777,0.007349546533077955,28.748580932617188,3911.612887030381,2.053774833679199,4.158031940460205,1.612937569618225,3.5378293991088867,1.1066207885742188,1.7166318893432617,0.3499999940395355,0.008612449280917645,31.760963439941406,3687.796875,31.577896118164062,0.88033127784729,0.42917943212523824,13.795248031616211,40.44514465332031,2.931817054748535,3,2.5877084732055664,5.456948280334473,-275.48773193359375,-168.16650390625,21.46473200624646,14.915771457077245,-55.12377022620254
323,3.3691775798797607,8,2.299806833267212,1.30716073513031,0.904334545135498,13.450164794921875,14.872996798885541,1.447566270828247,3.107186794281006,0.5059975981712341,1.272101640701294,1.795426607131958,0.7645583748817444,0.949999988079071,0.9087782502174377,13.489177703857422,14.84320068359375,0.6659951210021973,0.42859524488449097,0.1511993978638202,20.821063995361328,9.723670959472656,2.1412761211395264,3,0.7635627388954163,2.188183546066284,-26.406551361083984,25.04752540588379,65.04494416813678,59.05937669911942,57.4163392786597
329,7.758572578430176,8,13.40024471282959,176.85011291503906,29.650732040405273,20.88410758972168,1.4197749131975443,1.02020263671875,1.8217005729675293,0.7686325311660767,1.5663442611694336,0.6573495268821716,0.8551761507987976,0.4000000059604645,20.897781372070312,32.86416244506836,1.5726149082183838,1.998986005783081,0.6590391397476196,0.3482093680649996,55.53477478027344,15.310195922851562,3.6273066997528076,3,1.1088436841964722,2.2886953353881836,-49.673484802246094,-130.82879638671875,24.658837028866287,14.017468929162337,-30.094586795387766
336,7.816039562225342,18,5.037553310394287,0.6401079893112183,23.23684310913086,28.284162521362305,1.2172119245513222,1.0223586559295654,1.7871917486190796,0.4471636712551117,0.7975418567657471,1.1423543691635132,0.8193275332450867,0.699999988079071,22.74542999267578,28.346332550048828,1.2462430000305176,2.174041986465454,0.516048789024353,0.4407644644379616,48.022125244140625,8.58714771270752,5.592325687408447,3,0.6461477279663086,1.0228391885757446,-3.405078172683716,17.818981170654297,56.26156548275768,55.3745781681239,28.277288084866548
337,3.4817440509796143,14,10.8579740524292,90.0,18.86993408203125,0.0,18869934.08203125,1.4725027084350586,3.147467851638794,1.0072530508041382,2.387132406234741,1.4808403253555298,1.281082034111023,0.75,0.0,35.07133483886719,35071336.0,4.641526222229004,1.0835697650909424,0.42225659638643265,63.634952545166016,16.0384521484375,3.967649221420288,4,1.890119194984436,4.077962398529053,9.488517761230469,9.028507232666016,31.595843930594658,24.157051993657962,13.489522659814627
338,3.481743097305298,14,10.857975959777832,90.0,18.869935989379883,0.0,18869935.989379883,1.3713476657867432,2.8320231437683105,0.8859411478042603,2.270660400390625,1.7535079717636108,0.6567479968070984,0.699999988079071,0.0,34.6746826171875,34674684.0,1.2333905696868896,0.3689562976360321,0.17720833607017994,42.235904693603516,9.770808219909668,4.322662353515625,3,1.2674998044967651,3.4412002563476562,-38.384246826171875,-12.661720275878906,35.39631342895128,19.82196877920751,62.54662040991085
341,2.5163400173187256,10,10.899635314941406,178.64044189453125,27.193105697631836,0.10331757366657257,263.19922867516885,0.8086101412773132,1.8443071842193604,0.8932036757469177,2.1907083988189697,0.3069121539592743,0.35050904750823975,0.5,0.11918611079454422,27.222110748291016,228.4000244140625,2.429743766784668,0.5199167728424072,0.24601371346216183,27.08433723449707,8.20414924621582,3.301297426223755,2,1.7978143692016602,4.606878757476807,-113.58831024169922,-336.0592346191406,-10.461597023254882,-18.78218647975557,-14.205007193931637
342,3.698174476623535,5,2.436136245727539,0.9479131698608398,39.0054817199707,12.747769355773926,3.059788785894821,1.3513308763504028,2.8925998210906982,1.6859906911849976,3.935093879699707,1.5491873025894165,1.5685375928878784,0.5,12.788003921508789,39.249359130859375,3.069232702255249,8.393697738647461,1.6866754293441772,0.9544063732028008,47.45204544067383,13.999112129211426,3.3896467685699463,1,2.2978250980377197,5.897101402282715,-92.10262298583984,-165.26930236816406,-24.76520152772834,-36.0400374434069,-1.2490607343681768
343,5.918659210205078,12,10.24032974243164,89.59815979003906,0.05486486107110977,25.19478988647461,459.215413920759,1.1794456243515015,2.5639612674713135,0.6033521890640259,1.008882999420166,1.8282417058944702,0.623830258846283,1.0,0.3102966547012329,25.209735870361328,81.24398040771484,1.1507089138031006,0.2884732782840729,0.16648625905509107,30.878095626831055,12.44869327545166,2.480428695678711,4,0.8428892493247986,1.3423142433166504,24.05975914001465,-12.928500175476074,48.84442515984838,60.651394690717424,65.87812996306891
347,2.638944387435913,7,8.620986938476562,178.63973999023438,5.302505016326904,24.588106155395508,4.637073624576771,0.6660701632499695,1.0355277061462402,0.13975286483764648,0.1995326727628708,0.707372784614563,0.2017044574022293,1.0,0.0,24.588104248046875,24588104.0,0.5726485252380371,0.0019058071775361896,0.0006242242088774219,24.581436157226562,5.990598678588867,4.103335380554199,4,0.24150465428829193,0.45514926314353943,76.40672302246094,67.33521270751953,79.01829678787179,80.73130524866012,71.48540885522829
349,3.2981104850769043,17,14.217025756835938,4.37062931060791,20.060850143432617,0.0421082079410553,476.4118713271905,0.7332614064216614,1.221359133720398,0.3909474313259125,0.7399285435676575,1.3187144994735718,0.8623924255371094,0.45000001788139343,0.5308722853660583,20.09567642211914,37.854068756103516,20.050033569335938,0.3154330849647522,0.1880689673125744,3.8133530616760254,20.050033569335938,5.257848739624023,4,0.9430689215660095,2.330165386199951,39.966697692871094,26.37706184387207,46.6837572655367,39.41761082886804,34.603553242087294
351,5.670153617858887,13,4.210508346557617,0.5101407170295715,28.25832176208496,23.79741096496582,1.1874536185338154,1.5946348905563354,3.5213937759399414,1.6065317392349243,3.3065967559814453,1.5174332857131958,3.1356759071350098,0.0,23.8490047454834,28.332439422607422,1.1879925727844238,1.3964327573776245,0.7568662166595459,0.44950706511735916,61.5789680480957,8.571481704711914,7.184168338775635,2,2.5858263969421387,5.474495887756348,-43.925682067871094,-139.57717895507812,-0.7460547081368765,6.099772806611547,-106.64341138801616
352,3.0106019973754883,3,2.438638687133789,90.0,26.235754013061523,0.0,26235754.013061523,0.7845184803009033,1.680626392364502,0.671980082988739,1.7847566604614258,1.620437502861023,0.15535832941532135,0.9000000357627869,0.0,26.285673141479492,26285674.0,26.234725952148438,0.7340338230133057,0.23119501504697837,12.205716133117676,26.234725952148438,2.1493802070617676,2,1.6246188879013062,4.711061477661133,-107.69608306884766,-267.7556457519531,14.34490074331965,-6.19592007896658,90.41256888087182
356,2.9200074672698975,5,6.170524597167969,90.0,34.488731384277344,0.0,34488731.384277344,0.5970133543014526,1.16080904006958,0.3128281831741333,0.633631706237793,0.6834009289741516,0.1773664653301239,0.949999988079071,0.0,34.53853988647461,34538540.0,2.222899913787842,0.8899034857749939,0.22247587144374847,34.41701889038086,6.000184059143066,5.7359938621521,4,0.7813745141029358,2.1141622066497803,32.97162628173828,20.22113037109375,47.60114142837489,45.41464751172058,74.04649923488289
357,5.044255256652832,17,7.0423784255981445,0.7030433416366577,19.992393493652344,34.30035400390625,1.7156702130136012,1.2643053531646729,2.332526683807373,1.0503300428390503,2.4467110633850098,0.680188000202179,0.48630475997924805,0.800000011920929,19.020559310913086,34.3065071105957,1.8036539554595947,0.5625967979431152,0.2732253074645996,0.19357152469456196,41.10017395019531,8.97161865234375,4.581132411956787,3,2.232119083404541,5.667679786682129,-48.09996032714844,-2417.28271484375,16.924337921216786,-4.89530860977136,28.504360583441798
364,3.09039568901062,13,7.822842597961426,90.0,15.939236640930176,0.0,15939236.640930176,0.6138244867324829,0.7756171226501465,0.261963814496994,0.3618457019329071,0.6656745076179504,0.3190036416053772,1.0,0.0,15.940788269042969,15940788.0,15.907814025878906,0.07680114358663559,0.019200285896658897,6.916826248168945,15.907814025878906,2.2998719215393066,3,0.5203081369400024,0.9600318670272827,-10.836026191711426,22.53787612915039,57.322684226645535,53.34738089631849,52.07813459059747
367,4.995817184448242,11,20.87103843688965,178.17393493652344,19.363019943237305,27.176061630249023,1.4035032608506137,1.0313934087753296,2.16243052482605,0.5950198173522949,1.267824411392212,1.3028051853179932,1.1669434309005737,0.6000000238418579,0.0,27.193344116210938,27193344.0,1.0100383758544922,0.3665359616279602,0.17306809406727552,32.19607925415039,12.588150024414062,2.557649850845337,4,1.7000759840011597,3.7792086601257324,24.921009063720703,23.60966682434082,42.30913128882432,41.37039794634798,10.428401417841902
369,3.159179210662842,6,4.000119686126709,90.0,22.803180694580078,0.0,22803180.694580078,0.4957812428474426,0.6992344856262207,0.20983853936195374,0.2826560437679291,1.0043894052505493,0.38100239634513855,0.9000000357627869,0.0,22.807161331176758,22807162.0,22.799636840820312,0.08765874058008194,0.021990859881043434,6.540398597717285,22.799636840820312,3.4859704971313477,4,0.37787923216819763,0.7126989364624023,38.24632263183594,37.86467742919922,57.67517581811312,59.57635820624781,62.06626689276
370,3.1591789722442627,6,4.000120162963867,90.0,22.80318260192871,0.0,22803182.60192871,0.6957741379737854,1.0724587440490723,0.3178757429122925,0.6994327902793884,0.3426632583141327,0.9453806281089783,0.3499999940395355,0.0,22.807165145874023,22807166.0,2.757476806640625,0.08765853941440582,0.02199179017043207,22.635845184326172,8.175312042236328,2.7688050270080566,3,0.9956965446472168,2.353266954421997,-49.042518615722656,-75.96507263183594,54.313371888469206,34.78231268471203,-175.89203253367515
373,6.436765670776367,17,17.094825744628906,90.0,27.600200653076172,0.0,27600200.653076172,1.2195417881011963,2.8134946823120117,0.589562714099884,1.3081820011138916,0.6177157163619995,0.32535234093666077,0.949999988079071,0.0,30.482006072998047,30482006.0,1.2929776906967163,0.7057350873947144,0.21442776545882225,37.11962890625,9.651535034179688,3.8459818363189697,3,1.0441292524337769,3.1532957553863525,-21.521453857421875,-10.382771492004395,51.6570305460527,53.503306427475366,47.329761519942494
374,6.894965648651123,7,4.431457042694092,176.8424072265625,23.879451751708984,0.41063663363456726,58.15226844315046,0.4529685080051422,0.531038761138916,0.3480781018733978,0.5712974071502686,0.5177702307701111,0.9179658889770508,0.45000001788139343,0.0,23.879770278930664,23879770.0,0.07562252134084702,0.05492114648222923,0.014155945238599088,23.879331588745117,9.776963233947754,2.4424078464508057,3,0.9455242156982422,1.6373802423477173,-63.58130645751953,-251.02955627441406,23.156224831981838,-7.581112520865715,-77.292133541881
376,6.117685794830322,13,8.264791488647461,90.0,0.0,20.445398330688477,20445398.330688477,1.1167882680892944,1.8906466960906982,0.5234442949295044,0.9604504704475403,0.3428800404071808,0.2898150384426117,0.6000000238418579,0.0,20.472442626953125,20472442.0,1.1629621982574463,0.48274320363998413,0.1938992775976658,29.40930938720703,9.17388916015625,3.2057623863220215,4,0.6965977549552917,1.8358407020568848,26.335060119628906,39.49256896972656,53.12949554663018,49.19989692238801,15.476258665145028
379,5.021442413330078,11,2.4304351806640625,0.2776586711406708,13.668066024780273,13.337372779846191,1.0247944816713668,1.1336710453033447,2.8261210918426514,1.0739736557006836,2.705746650695801,0.8065678477287292,0.9853672981262207,0.550000011920929,0.0,27.51168441772461,27511684.0,2.0239996910095215,0.351919949054718,0.173666063696146,30.38629913330078,12.753384590148926,2.3826067447662354,3,2.860558271408081,6.592535972595215,-5.794447898864746,-6.984738349914551,5.265847606321062,4.259351854890463,-22.167936758325457
380,4.717097282409668,12,7.119762420654297,0.45756807923316956,30.81944465637207,23.55573844909668,1.3083624919240833,1.805132269859314,2.9082865715026855,1.4229036569595337,1.982313871383667,2.623913288116455,3.564945936203003,0.0,23.62610626220703,30.848413467407227,1.3056918382644653,0.3270115852355957,0.7244679927825928,0.5207919478416443,46.770103454589844,9.681318283081055,4.8309645652771,3,3.9573991298675537,5.407289505004883,-0.7734681963920593,-2.3622987270355225,21.17454877306968,31.839114796743594,-35.86370983936199
381,5.918658256530762,6,3.9280338287353516,83.09001159667969,0.1755373626947403,26.782913208007812,152.57670957825277,0.6878747344017029,1.4415392875671387,0.24409861862659454,0.623654305934906,0.5532132983207703,0.10562612861394882,0.699999988079071,0.5538136959075928,26.78544044494629,48.36543655395508,26.78155517578125,0.13137806951999664,0.07183412602171302,12.28587818145752,32.55384826660156,2.6496965885162354,3,0.32448360323905945,1.1765559911727905,-53.924076080322266,-306.1231689453125,64.51408862415833,56.736919256121226,80.90679870954521
382,3.0156478881835938,15,2.3027801513671875,0.12354069948196411,17.89122200012207,24.087203979492188,1.3463140739815225,1.0676853656768799,2.391364574432373,0.8196313977241516,1.7589781284332275,0.6037163138389587,0.3160385489463806,0.949999988079071,17.89639663696289,24.090187072753906,1.3460915088653564,2.089012861251831,0.4973159432411194,0.1728575685992837,51.76428985595703,4.70320987701416,11.0061616897583,3,1.516933798789978,3.3471603393554688,-137.22242736816406,-112.45280456542969,23.232871398913446,26.44458535350061,47.65114976987621
383,3.000936269760132,10,13.257753372192383,90.0,0.0,30.26951026916504,30269510.26916504,0.7560840845108032,1.098292589187622,0.4687521457672119,0.5427621603012085,0.804980456829071,1.089483618736267,0.3499999940395355,0.0,30.270648956298828,30270650.0,30.264511108398438,0.07078028470277786,0.017756566252501216,6.506260871887207,30.264511108398438,4.65159797668457,3,1.4609187841415405,1.6646645069122314,-44.98090362548828,5.055324077606201,38.00264344004794,50.581278099793494,-35.34286571724899
390,3.2934629917144775,11,6.589466094970703,0.5500081181526184,0.09083608537912369,17.116867065429688,188.43686398405225,0.4348691999912262,0.4369533658027649,0.28679999709129333,0.5808058977127075,0.755038857460022,0.20678310096263885,1.0,0.10545448958873749,17.121116638183594,162.35549926757812,17.115432739257812,0.1321084052324295,0.033206657695700414,6.405372619628906,17.115432739257812,2.6720433235168457,3,0.38733020424842834,1.1379858255386353,-1104.558349609375,-879.2261352539062,34.04913544185706,-32.921712742882455,72.61291933262022
393,2.7539846897125244,5,4.807899475097656,90.0,30.72355079650879,0.0,30723550.79650879,0.5093081593513489,0.8266024589538574,0.45694097876548767,0.6297922134399414,0.6329998970031738,0.7426663041114807,0.4000000059604645,0.0,37.50123596191406,37501236.0,0.7788619995117188,0.08845589309930801,0.032863787237147335,40.56523895263672,7.062811851501465,5.743496894836426,3,0.8376997113227844,1.5777736902236938,-80.30966186523438,-30.162933349609375,10.282022705576848,23.809540291350906,-17.324869660722396
396,6.18976354598999,12,3.1760382652282715,90.0,0.0,12.737679481506348,12737679.481506348,0.7826889753341675,1.4426183700561523,0.4928017556667328,0.9211861491203308,0.3259983956813812,0.486713707447052,0.25,0.0,13.099242210388184,13099242.0,12.983856201171875,0.627200722694397,0.22083209455013275,6.559905529022217,20.133255004882812,3.0691380500793457,4,0.9665185213088989,2.0742619037628174,27.374561309814453,22.987228393554688,37.037345459435905,36.144848267496094,-49.29941800166034
398,6.826949596405029,11,5.911749362945557,32.92024612426758,7.363438129425049,12.830122947692871,1.7424092824821047,1.2956980466842651,3.1581544876098633,1.5420165061950684,3.2776193618774414,1.3200453519821167,1.6876087188720703,0.20000000298023224,7.7786407470703125,17.9705867767334,2.3102476596832275,3.88901424407959,1.0192068815231323,0.7707333266735077,40.78925704956055,9.509456634521484,4.289336204528809,1,2.2023842334747314,5.782320022583008,-66.05656433105469,-54.162757873535156,-19.01048320178767,-3.7827432044969673,-27.844752935044095
400,2.951880931854248,11,4.68424129486084,177.43524169921875,13.874690055847168,0.005493211559951305,2525.7884034544923,0.4061848819255829,0.6351087093353271,0.45884138345718384,0.9577823877334595,0.6880411505699158,0.47020402550697327,0.800000011920929,0.0067139239981770515,16.93266487121582,2522.022216796875,0.9559301137924194,0.4597785472869873,0.1806168613735082,18.426733016967773,7.553352355957031,2.4395437240600586,3,0.8705176711082458,2.210510730743408,-327.9200439453125,-344.34649658203125,-12.96367833336745,-50.80605472027401,31.6604791562982
406,3.088824510574341,9,2.641874074935913,74.65580749511719,8.12065315246582,0.09814226627349854,82.7436889406603,1.0528658628463745,1.6164591312408447,0.5542829632759094,0.9067538976669312,1.0746139287948608,0.6021365523338318,0.6000000238418579,0.09819142520427704,8.143318176269531,82.93309020996094,0.935042679309845,0.1782003790140152,0.058235733791661914,8.527641296386719,9.325183868408203,1.09352445602417,4,1.3369948863983154,2.4824752807617188,33.10818099975586,-29.785602569580078,47.354835707425174,43.90492898073591,43.96717405207047
410,6.258396148681641,5,2.857973098754883,171.7839813232422,27.914058685302734,0.2975817620754242,93.80298876726094,1.2307496070861816,2.535468578338623,1.0381962060928345,1.7605595588684082,1.0086466073989868,1.185540795326233,0.4000000059604645,0.34320780634880066,37.31683349609375,108.72956085205078,8.972271919250488,1.1835989952087402,0.7668826674635056,77.14385986328125,26.33458709716797,2.9293742179870605,2,1.6635645627975464,3.4511139392852783,-69.96536254882812,-23.313013076782227,15.645213281783633,30.562753807739057,-17.53777652446638
411,5.8781328201293945,13,3.451679229736328,12.633635520935059,0.006727228406816721,3.406935691833496,506.4397231378732,1.1957429647445679,1.9822136163711548,1.284788727760315,2.0215957164764404,2.236363172531128,2.292367696762085,0.3499999940395355,0.008061678148806095,16.838268280029297,2088.68017578125,9.86324691772461,0.1483602523803711,0.05068994792236481,18.49109649658203,22.93561363220215,1.240359902381897,1,2.4459564685821533,3.9889285564422607,-17.392982482910156,-39.28812789916992,-7.446898341966732,-1.9867737654523123,-2.504267863057806
412,6.351189136505127,5,3.874457836151123,173.0507049560547,19.34867286682129,6.534979343414307,2.960785619976001,1.7251852750778198,4.185708045959473,1.066430687904358,2.0222396850585938,3.6536223888397217,2.4331905841827393,0.949999988079071,6.539438247680664,19.3658504486084,2.9613935947418213,2.201528549194336,1.031784176826477,0.3815114479511976,22.029247283935547,17.457324981689453,1.2618913650512695,3,2.9229624271392822,5.782411098480225,-47.70867919921875,7.844442844390869,38.18457047424931,51.68703447889319,33.40333714794632
414,2.9522171020507812,12,11.828466415405273,2.3575873374938965,24.157672882080078,0.0009159032488241792,26375.79123460178,0.6717150807380676,1.0539710521697998,0.32130923867225647,0.36771225929260254,0.46800491213798523,0.2557956576347351,0.5,0.0,24.18687629699707,24186876.0,2.383781671524048,0.5364810228347778,0.22849417743418599,25.631454467773438,13.357488632202148,1.9188827276229858,4,0.7979282736778259,0.7267738580703735,3.5656049251556396,25.555587768554688,52.16584413748638,65.11173067461417,45.34338187473617
415,3.3909356594085693,17,4.696950912475586,0.05233915522694588,25.807666778564453,34.200599670410156,1.3252108361386925,2.118896245956421,3.6937286853790283,1.2150050401687622,2.6515309810638428,1.096181869506836,2.0151779651641846,0.15000000596046448,25.92122459411621,35.553192138671875,1.3715860843658447,3.799625873565674,1.5661840438842773,1.0726603269577026,78.37720489501953,9.487506866455078,8.261096000671387,4,1.6476563215255737,5.037761211395264,32.18710708618164,-28.384357452392578,42.65858734294293,28.215329091184763,-83.8360970220022
416,5.757204532623291,9,6.686441898345947,133.6958465576172,6.5275397300720215,20.505542755126953,3.1413891914987557,1.239051342010498,2.4916062355041504,0.9176489114761353,2.65372371673584,0.7891871333122253,1.2021684646606445,0.5,0.019249845296144485,24.822925567626953,1289.512939453125,9.690018653869629,0.9604286551475525,0.6100346269849979,43.86283493041992,44.52294158935547,1.0150493383407593,4,1.6826391220092773,4.909042835235596,3.6072075366973877,-831.5772094726562,25.93939570033085,-6.506545011872098,-52.32996255465201
417,7.4515838623046875,19,2.680558204650879,0.6778197884559631,26.557865142822266,24.040597915649414,1.1047090108160005,1.8888574838638306,3.9349942207336426,1.1117668151855469,2.3710904121398926,0.7621001601219177,0.6512050628662109,0.4000000059604645,23.41744613647461,34.3148193359375,1.4653527736663818,1.3181254863739014,1.2707209587097168,0.7882987931370735,45.60429763793945,7.765267372131348,5.872856140136719,4,2.3753457069396973,5.3808274269104,11.214624404907227,20.879451751708984,41.14077823852934,39.74348425604993,14.551249698985266
419,3.315356731414795,4,3.2807259559631348,90.0,0.0,30.962797164916992,30962797.164916992,0.6082624197006226,0.8724197745323181,0.38529324531555176,0.5374999046325684,1.6903915405273438,1.0554674863815308,0.949999988079071,0.0,30.973445892333984,30973446.0,30.961898803710938,0.3494187295436859,0.08735468238592148,6.745224475860596,33.439300537109375,4.957477569580078,3,1.1649951934814453,1.7571011781692505,-30.02655601501465,-13.085638046264648,36.65674011141652,38.38976140577415,37.560768551157004
420,4.041324138641357,7,2.279755115509033,11.135049819946289,19.822534561157227,8.616050720214844,2.3006520278078106,1.1710172891616821,2.704709529876709,0.6039251089096069,1.499991536140442,1.217706322669983,0.10899169743061066,1.0,7.686983108520508,19.826749801635742,2.5792627334594727,1.956637978553772,0.23630298674106598,0.1541529819369316,32.763206481933594,5.84867525100708,5.601816654205322,4,1.3760753870010376,3.4865200519561768,26.589033126831055,24.69412612915039,48.42731063843216,44.541492549522786,91.04942666375979
421,5.7553582191467285,8,7.422449588775635,90.0,31.609176635742188,0.0,31609176.635742188,0.6961789131164551,1.245890498161316,1.141675591468811,2.3472604751586914,0.19718961417675018,1.9280036687850952,0.25,0.0,32.283485412597656,32283486.0,2.495887041091919,0.8961476683616638,0.40116545744240284,37.9474983215332,17.19205093383789,2.2072699069976807,1,1.74213445186615,4.028711795806885,-821.5007934570312,-1546.8812255859375,-63.99169379579217,-88.40022286250488,-877.7409813566227
424,3.204432249069214,5,4.0391387939453125,90.0,0.0,29.162944793701172,29162944.793701172,1.0911678075790405,2.3223958015441895,0.5812261700630188,1.4135425090789795,1.3483803272247314,0.321441650390625,0.949999988079071,0.0,29.91860008239746,29918600.0,29.869781494140625,1.2736976146697998,0.6422508656978607,14.557249069213867,44.183197021484375,3.0351336002349854,4,0.9405757784843445,2.384096384048462,32.59595489501953,19.384231567382812,46.733566915562,39.13429794615122,76.16090624429208
426,3.559107780456543,9,7.708044052124023,90.0,0.0,23.480056762695312,23480056.762695312,0.8330251574516296,1.5042803287506104,0.4454617202281952,1.2433772087097168,0.6867206692695618,0.18184427917003632,0.949999988079071,0.0,23.520626068115234,23520626.0,5.762814044952393,1.4558171033859253,0.5520079117268324,36.75598907470703,16.998760223388672,2.1622745990753174,3,0.9290603995323181,3.3964338302612305,-3.661245346069336,-99.9525146484375,46.52481785892987,17.344049181151515,73.5199059373796
