horizon_steps,horizon_seconds,ADE,FDE,J,ade_scenes,fde_scenes,ade_targets,fde_targets,valid_points,total_scenes,scenes_without_supervision,ADE_point_trainrule_eval,FDE_trainrule_eval,J_trainrule_eval,ADE_point_scoreable_scenes,FDE_scoreable_scenes,fixed_complete_targets,fixed_complete_scenes,fixed_ADE,fixed_FDE,model,family,checkpoint_stage,split,snr_db
20,2.0,0.4213595970339647,0.7812859768176745,0.8120025854428019,5436,5399,34342,33073,674163,5549,113,0.41449412669938196,0.7601663342653857,0.7945772938320748,0.4231103585457819,0.7812859768176745,33073,5399,0.4199035172101622,0.7812859768176745,A_latest,A,latest,train,5
1,0.1,0.048181084552286035,0.048181084552286035,0.07227162682842905,5436,5436,34342,34342,34342,5549,113,0.04719992352247735,0.04719992352247735,0.07079988528371603,0.048181084552286035,0.048181084552286035,33073,5399,0.04631636437990399,0.04631636437990399,A_latest,A,latest,train,10
2,0.2,0.07216072215853479,0.09603825707867246,0.12017985069787102,5436,5436,34342,34284,68626,5549,113,0.07062370257308087,0.0940825311731237,0.11766496815964272,0.07209178174724537,0.09603825707867246,33073,5399,0.06932271342765817,0.09232906247541232,A_latest,A,latest,train,10
3,0.30000000000000004,0.0965185013891207,0.14517008592445543,0.16910354435134842,5436,5433,34342,34216,102842,5549,113,0.09445865183799632,0.1421353535461464,0.1655263286110695,0.096422196293054,0.14517008592445543,33073,5399,0.09291646892511267,0.14010397992002172,A_latest,A,latest,train,10
4,0.4,0.12028469843656658,0.1919203433346454,0.21624487010388926,5436,5431,34342,34151,136993,5549,113,0.1177656782924143,0.18783913942160013,0.21168524800321437,0.12021371391549061,0.1919203433346454,33073,5399,0.11605584697938458,0.18547398114220026,A_latest,A,latest,train,10
5,0.5,0.14313228541255837,0.23533911284226763,0.2608018418336922,5436,5430,34342,34083,171076,5549,113,0.1401979569652863,0.2302921936805754,0.255344053805574,0.14311230007365225,0.23533911284226763,33073,5399,0.13833120501775853,0.22743263717125442,A_latest,A,latest,train,10
6,0.6000000000000001,0.16470510024713028,0.2739439345701522,0.30167706753220636,5436,5427,34342,33999,205075,5549,113,0.1613953980038706,0.26792101872629587,0.2953559073670185,0.1647503796032888,0.2739439345701522,33073,5399,0.15939286295650495,0.26470115265023697,A_latest,A,latest,train,10
7,0.7000000000000001,0.18536887260582188,0.311259170037307,0.3409984576244754,5436,5427,34342,33941,239016,5549,113,0.1817198553483661,0.3044158435380186,0.3339277771173754,0.18549732842679975,0.311259170037307,33073,5399,0.17957096759617777,0.3006395954342148,A_latest,A,latest,train,10
8,0.8,0.20524278322868766,0.3469247512971544,0.37870515887726486,5436,5424,34342,33874,272890,5549,113,0.2012756219846667,0.33910972265917555,0.37083048331425444,0.20545960750421552,0.3469247512971544,33073,5399,0.19919115265990373,0.33653244810598537,A_latest,A,latest,train,10
9,0.9,0.22442942001885902,0.38085999970207035,0.41485941986989416,5436,5422,34342,33812,306702,5549,113,0.22015721018519202,0.37214325434936485,0.4062288373598744,0.2247336937670402,0.38085999970207035,33073,5399,0.21821581236183807,0.37041308997731265,A_latest,A,latest,train,10
10,1.0,0.2431483403837883,0.41503207621873484,0.4506643784931557,5436,5421,34342,33745,340447,5549,113,0.23856255469065898,0.40545844029226186,0.44129177483678994,0.2435216364934634,0.41503207621873484,33073,5399,0.2369283883222111,0.40534157196556875,A_latest,A,latest,train,10
11,1.1,0.26150967556952204,0.4492406061979525,0.4861299786684983,5436,5418,34342,33666,374113,5549,113,0.25662006141952937,0.43863499808623296,0.47593756046264585,0.2619545108198985,0.4492406061979525,33073,5399,0.2553469238842868,0.43953227950504414,A_latest,A,latest,train,10
12,1.2000000000000002,0.2796592241986811,0.4845533297653535,0.5219358890813579,5436,5418,34342,33608,407721,5549,113,0.2744946881603528,0.473114063915784,0.5110517201182447,0.28020070356913124,0.4845533297653535,33073,5399,0.27362929354426546,0.4747353598040304,A_latest,A,latest,train,10
13,1.3,0.29751695929660915,0.5182728304783323,0.5566533745357753,5436,5415,34342,33540,441261,5549,113,0.2920938878250119,0.5057573215066082,0.544972548578316,0.29816574384492106,0.5182728304783323,33073,5399,0.2916995841078092,0.5085430708703341,A_latest,A,latest,train,10
14,1.4000000000000001,0.31515545883468066,0.5518511101599198,0.5910810139146405,5436,5413,34342,33475,474736,5549,113,0.30948274193084796,0.5383258351587035,0.5786456595101998,0.3159160660364745,0.5518511101599198,33073,5399,0.30965892745676965,0.543130390993255,A_latest,A,latest,train,10
15,1.5,0.33266768303094674,0.5862317947160547,0.6257835803889741,5436,5410,34342,33406,508142,5549,113,0.32675214738793285,0.5715469470920627,0.6125256209339642,0.33354445655916837,0.5862317947160547,33073,5399,0.32758443274639554,0.5785415068011585,A_latest,A,latest,train,10
16,1.6,0.350143604382877,0.6220717659462619,0.661179487356008,5436,5407,34342,33329,541471,5549,113,0.34399900382584647,0.6061528272610269,0.6470754174563599,0.3511498293284809,0.6220717659462619,33073,5399,0.3455525408263309,0.6150741620253611,A_latest,A,latest,train,10
17,1.7000000000000002,0.3677172696242272,0.6605098301697412,0.6979721847090978,5436,5407,34342,33272,574743,5549,113,0.3613712589751975,0.6436072538705696,0.6831748859104824,0.3688832075153369,0.6605098301697412,33073,5399,0.3636898484575908,0.6538867705577486,A_latest,A,latest,train,10
18,1.8,0.385415517987968,0.6995743322408784,0.7352026841084072,5436,5404,34342,33207,607950,5549,113,0.3788879402728807,0.6812938712253932,0.7195348758855773,0.3867640140865001,0.6995743322408784,33073,5399,0.38210778757105507,0.6952127524999491,A_latest,A,latest,train,10
19,1.9000000000000001,0.40322534266093346,0.7387736280152719,0.7726121566685694,5436,5402,34342,33140,641090,5549,113,0.39652493499926256,0.7192025839860332,0.7561262269922793,0.4047676350829485,0.7387736280152719,33073,5399,0.4007834910815184,0.7369461542698578,A_latest,A,latest,train,10
20,2.0,0.4212751107888544,0.7811497558437004,0.8118499887107046,5436,5399,34342,33073,674163,5549,113,0.41440465790029135,0.7600337956028362,0.7944215557017095,0.42301902992802,0.7811497558437004,33073,5399,0.41980180431962755,0.7811497558437004,A_latest,A,latest,train,10
1,0.1,0.04814361258628647,0.04814361258628647,0.07221541887942971,5436,5436,34342,34342,34342,5549,113,0.047163214636700895,0.047163214636700895,0.07074482195505134,0.04814361258628647,0.04814361258628647,33073,5399,0.04628362379276522,0.04628362379276522,A_latest,A,latest,train,15
2,0.2,0.07212677958973031,0.09600832533376209,0.12013094225661136,5436,5436,34342,34284,68626,5549,113,0.07059059011094243,0.09405320895915133,0.1176171945905181,0.07205798096497786,0.09600832533376209,33073,5399,0.06929376290218991,0.0923039020116146,A_latest,A,latest,train,15
3,0.30000000000000004,0.09648420160174247,0.1451354953221129,0.16905194926279893,5436,5433,34342,34216,102842,5549,113,0.0944252633388533,0.14210148604884473,0.16547600636327564,0.09638811373570581,0.1451354953221129,33073,5399,0.09288589274179086,0.14007015242099274,A_latest,A,latest,train,15
4,0.4,0.12025465137035214,0.1919050391322438,0.21620717093647404,5436,5431,34342,34151,136993,5549,113,0.11773627352558111,0.187824160664483,0.2116483538578226,0.12018369790166475,0.1919050391322438,33073,5399,0.11602951211983478,0.1854603702539665,A_latest,A,latest,train,15
5,0.5,0.14310468594177808,0.23532235130844553,0.26076586159600085,5436,5430,34342,34083,171076,5549,113,0.14017064046798572,0.23027579160296616,0.2553085362694688,0.14308441573893538,0.23532235130844553,33073,5399,0.13830814713161202,0.22742268717872108,A_latest,A,latest,train,15
6,0.6000000000000001,0.16467887189155814,0.27392476995316095,0.3016412568681386,5436,5427,34342,33999,205075,5549,113,0.1613691797949656,0.26790227546148937,0.29532031752571025,0.1647236163874658,0.27392476995316095,33073,5399,0.15937288172224162,0.2646965546753896,A_latest,A,latest,train,15
7,0.7000000000000001,0.18534292856066917,0.31123513236427197,0.34096049474280515,5436,5427,34342,33941,239016,5549,113,0.18169373443947046,0.3043923343559027,0.33388990161742177,0.18547066453359487,0.31123513236427197,33073,5399,0.17955181200672987,0.30062539371365943,A_latest,A,latest,train,15
8,0.8,0.20521622925430463,0.34689323929728755,0.37866284890294843,5436,5424,34342,33874,272890,5549,113,0.20124864408318247,0.33907892051693783,0.3707881043416514,0.20543206880382256,0.34689323929728755,33073,5399,0.19917133719630245,0.33650801352331056,A_latest,A,latest,train,15
9,0.9,0.22440183954300505,0.38082339661255676,0.41481353784928343,5436,5422,34342,33812,306702,5549,113,0.220129098929869,0.372107488995005,0.40618284342737154,0.22470499815339273,0.38082339661255676,33073,5399,0.2181948945071943,0.37038335299432873,A_latest,A,latest,train,15
10,1.0,0.2431190108921616,0.41498861075665394,0.45061331627048856,5436,5421,34342,33745,340447,5549,113,0.2385327165092898,0.40541597745752767,0.44124070523805364,0.2434911780555646,0.41498861075665394,33073,5399,0.23690569858481553,0.4053029352834069,A_latest,A,latest,train,15
11,1.1,0.2614776135430902,0.4491817295290395,0.4860684783076099,5436,5418,34342,33666,374113,5549,113,0.2565874896260024,0.4385775113693163,0.47587624531066064,0.26192126194530674,0.4491817295290395,33073,5399,0.25532134592641703,0.43947781934243185,A_latest,A,latest,train,15
12,1.2000000000000002,0.27962620487597684,0.4845099468691084,0.521881178310531,5436,5418,34342,33608,407721,5549,113,0.27446106779808793,0.4730717051967615,0.5109969203964686,0.28016638432884283,0.4845099468691084,33073,5399,0.2736026053773451,0.4746964593375541,A_latest,A,latest,train,15
13,1.3,0.2974836633952492,0.5182390559365364,0.5566031913635174,5436,5415,34342,33540,441261,5549,113,0.29206007356146163,0.5057243625691736,0.5449222548460485,0.2981312266726546,0.5182390559365364,33073,5399,0.29167272230807906,0.5085141254768865,A_latest,A,latest,train,15
14,1.4000000000000001,0.31512253055833483,0.5518264366644893,0.5910357488905795,5436,5413,34342,33475,474736,5549,113,0.30944933726432833,0.5383017663840116,0.5786002204563342,0.31588196697567295,0.5518264366644893,33073,5399,0.3096323379491134,0.5431073412825596,A_latest,A,latest,train,15
15,1.5,0.3326346947289438,0.5862013866995717,0.6257353880787296,5436,5410,34342,33406,508142,5549,113,0.3267187422643909,0.5715173007829668,0.6124773926558743,0.33351035703184423,0.5862013866995717,33073,5399,0.327557860296213,0.5785151731556065,A_latest,A,latest,train,15
16,1.6,0.35011011436479217,0.6220346344887442,0.6611274316091642,5436,5407,34342,33329,541471,5549,113,0.34396524052014926,0.6061166460048009,0.6470235635225497,0.3511153641733459,0.6220346344887442,33073,5399,0.34552543009843373,0.615038977131746,A_latest,A,latest,train,15
17,1.7000000000000002,0.3676830757205081,0.6604698765034308,0.6979180139722235,5436,5407,34342,33272,574743,5549,113,0.36133693171900877,0.6435683226264283,0.6831210930322228,0.36884816668667764,0.6604698765034308,33073,5399,0.3636621653373832,0.6538499291605749,A_latest,A,latest,train,15
18,1.8,0.3853811640587253,0.6995426963501208,0.7351525122337856,5436,5404,34342,33207,607950,5549,113,0.37885354883182515,0.6812630620068576,0.7194850798352539,0.3867289077387413,0.6995426963501208,33073,5399,0.3820799643814261,0.6951825481301553,A_latest,A,latest,train,15
19,1.9000000000000001,0.4031906933894769,0.7387406189139356,0.7725610028464447,5436,5402,34342,33140,641090,5549,113,0.39649036008152544,0.7191704493373725,0.7560755847502116,0.4047323414445152,0.7387406189139356,33073,5399,0.4007553517217941,0.7369123238484186,A_latest,A,latest,train,15
20,2.0,0.4212401875765936,0.78111874873641,0.8117995619447986,5436,5399,34342,33073,674163,5549,113,0.4143699612687966,0.7600036266764962,0.7943717746070448,0.4229836120457234,0.78111874873641,33073,5399,0.419773521572525,0.78111874873641,A_latest,A,latest,train,15
1,0.1,0.0481402056919317,0.0481402056919317,0.07221030853789755,5436,5436,34342,34342,34342,5549,113,0.04715987712044345,0.04715987712044345,0.07073981568066517,0.0481402056919317,0.0481402056919317,33073,5399,0.04627730023433285,0.04627730023433285,A_latest,A,latest,train,20
2,0.2,0.0721221692248934,0.09600351980464461,0.1201239291272157,5436,5436,34342,34284,68626,5549,113,0.07058645092124038,0.09404850128997082,0.1176107015662258,0.07205375573251709,0.09600351980464461,33073,5399,0.06928744455996647,0.09229758888560007,A_latest,A,latest,train,20
3,0.30000000000000004,0.09647928327504184,0.14512992268451427,0.16904424461729897,5436,5433,34342,34216,102842,5549,113,0.09442072407637513,0.14209602990538225,0.16546873902906625,0.09638348011401868,0.14512992268451427,33073,5399,0.09287931200452863,0.14006304689365293,A_latest,A,latest,train,20
4,0.4,0.12025045579394332,0.1919029445797407,0.21620192808381367,5436,5431,34342,34151,136993,5549,113,0.11773243269882885,0.18782211065283327,0.2116434880252455,0.12017977723432696,0.1919029445797407,33073,5399,0.11602393638620326,0.1854578095312271,A_latest,A,latest,train,20
5,0.5,0.14309980223447963,0.23531412397806856,0.2607568642235139,5436,5430,34342,34083,171076,5549,113,0.14016604425639212,0.23026774071020223,0.25529991461149326,0.14307972398431199,0.23531412397806856,33073,5399,0.13830245367416655,0.22741652282601985,A_latest,A,latest,train,20
6,0.6000000000000001,0.16467273285071632,0.2739116628237521,0.3016285642625924,5436,5427,34342,33999,205075,5549,113,0.1613632816611057,0.2678894565046861,0.29530800991344874,0.1647175956470705,0.2739116628237521,33073,5399,0.15936576766679508,0.2646823376299377,A_latest,A,latest,train,20
7,0.7000000000000001,0.1853366102034033,0.31122785481697257,0.3409505376118896,5436,5427,34342,33941,239016,5549,113,0.18168765907749407,0.30438521681234637,0.3338802674836673,0.1854644628809813,0.31122785481697257,33073,5399,0.17954412919036442,0.30061429833178044,A_latest,A,latest,train,20
8,0.8,0.20521015420131308,0.34689001716114065,0.3786551627818834,5436,5424,34342,33874,272890,5549,113,0.20124284700420095,0.339075770964503,0.3707807324864525,0.20542615121896823,0.34689001716114065,33073,5399,0.19916372777212127,0.33650091784441927,A_latest,A,latest,train,20
9,0.9,0.22439552979066046,0.38081617519946437,0.4148036173903926,5436,5422,34342,33812,306702,5549,113,0.22012312300395043,0.3721004328584422,0.4061733394331716,0.22469889800384865,0.38081617519946437,33073,5399,0.2181869238334623,0.37037249232419056,A_latest,A,latest,train,20
10,1.0,0.24311270013420874,0.4149827772502988,0.45060408875935815,5436,5421,34342,33745,340447,5549,113,0.23852675169040438,0.4054102785139431,0.44123189094737597,0.24348508924393933,0.4149827772502988,33073,5399,0.2368974940909423,0.40529262640826225,A_latest,A,latest,train,20
11,1.1,0.26147053093085715,0.44916751066481103,0.48605428626326264,5436,5418,34342,33666,374113,5549,113,0.2565807959041304,0.43856362818200506,0.47586260999513297,0.26191442907873796,0.44916751066481103,33073,5399,0.25531211877829213,0.4394583656517905,A_latest,A,latest,train,20
12,1.2000000000000002,0.2796186703804559,0.4844986645445888,0.5218680026527502,5436,5418,34342,33608,407721,5549,113,0.27445396965259533,0.4730606892237488,0.5109843142644698,0.28015913863176073,0.4844986645445888,33073,5399,0.2735925073558023,0.4746767817084141,A_latest,A,latest,train,20
13,1.3,0.2974753362583431,0.5182205260236308,0.5565855992701585,5436,5415,34342,33540,441261,5549,113,0.29205215408487584,0.5057062801257813,0.5449052941477666,0.29812314257118766,0.5182205260236308,33073,5399,0.29166154638877856,0.508490014784494,A_latest,A,latest,train,20
