kind,scene_type,scene,snr_ref_db,target,bs,range_bin,received_snr_db,peak_to_noise_db,g_emp_db,gt_rd_snr_db,peak_power,noise_floor,cfar_score
input,synthetic,count8_r40_norm_b40,20.0,0,1,150-225,10.931334062689066,,,,,,
input,synthetic,count8_r40_norm_b40,20.0,1,1,150-225,11.167641151251042,,,,,,
input,synthetic,count8_r40_norm_b40,20.0,2,1,150-225,11.203669679327335,,,,,,
input,synthetic,count8_r40_norm_b40,20.0,3,1,150-225,11.036940282820233,,,,,,
input,synthetic,count8_r40_norm_b40,20.0,4,1,150-225,10.67873344175556,,,,,,
input,synthetic,count8_r40_norm_b40,20.0,5,1,150-225,10.151677906624517,,,,,,
detection,synthetic,count8_r40_norm_b40,20.0,5,1,150-225,10.151677906624517,14.22933756938913,4.077659662764614,,10614.252229625796,400.8257803455133,2.1565974090102578
input,synthetic,count8_r40_norm_b40,20.0,6,1,150-225,9.485392839131421,,,,,,
detection,synthetic,count8_r40_norm_b40,20.0,6,1,150-225,9.485392839131421,23.15775159932295,13.672358760191528,,8305.61190706214,40.14176593136259,16.850410372993743
input,synthetic,count8_r40_norm_b40,20.0,7,1,150-225,8.711770982015581,,,,,,
detection,synthetic,count8_r40_norm_b40,20.0,7,1,150-225,8.711770982015581,24.096527022650946,15.384756040635365,,7011.874605885504,27.30118127944388,20.916452296629927
input,synthetic,count8_r40_norm_b65,-5.0,0,0,10-75,0.08445564220481838,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,0,0,10-75,0.08445564220481838,25.093826762744822,25.009371120540003,,1017.7439058393555,3.1496031364828365,26.31588612511211
input,synthetic,count8_r40_norm_b65,-5.0,1,0,10-75,3.8138397818597483,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,1,0,10-75,3.8138397818597483,25.33285114417438,21.519011362314632,,2404.4453965015537,7.042547819100946,27.80484232157092
input,synthetic,count8_r40_norm_b65,-5.0,2,0,10-75,7.656610229306384,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,2,0,10-75,7.656610229306384,23.311461898075425,15.65485166876904,,5556.79766388606,25.922590155821783,17.45747834396379
input,synthetic,count8_r40_norm_b65,-5.0,3,0,10-75,10.48864573121058,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,3,0,10-75,10.48864573121058,24.804077439580507,14.315431708369927,,11112.96242475271,36.76394451220343,24.61745009154337
input,synthetic,count8_r40_norm_b65,-5.0,6,0,10-75,3.813839781859752,,,,,,
input,synthetic,count8_r40_norm_b65,-5.0,7,0,10-75,0.08445564220481838,,,,,,
input,synthetic,count8_r40_norm_b65,-5.0,0,1,75-150,-11.22847010101086,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,0,1,75-150,-11.22847010101086,23.354506791937595,34.58297689294845,,76.3240578822771,0.352541926177919,17.63136764600731
input,synthetic,count8_r40_norm_b65,-5.0,1,1,150-225,-12.134577907776967,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,1,1,150-225,-12.134577907776967,22.446095212709686,34.58067312048665,,60.25223169493229,0.34305489152951435,14.303583099345937
input,synthetic,count8_r40_norm_b65,-5.0,2,1,150-225,-13.177391886468698,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,2,1,150-225,-13.177391886468698,21.603086927988684,34.78047881445738,,45.18357786021185,0.312371875224495,11.77996540309585
input,synthetic,count8_r40_norm_b65,-5.0,3,1,150-225,-14.303344438380957,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,3,1,150-225,-14.303344438380957,21.565253301316947,35.868597739697904,,35.4636742719759,0.2473195224541374,11.677789762392504
input,synthetic,count8_r40_norm_b65,-5.0,4,1,150-225,-15.47021326803414,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,4,1,150-225,-15.47021326803414,21.60792333250727,37.07813660054141,,28.621990148162308,0.19765485875606714,11.793091154195473
input,synthetic,count8_r40_norm_b65,-5.0,5,1,150-225,-16.64723042663792,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,5,1,150-225,-16.64723042663792,20.659449863165488,37.30668028980341,,22.797197173583783,0.1958558144522442,9.479388191610663
input,synthetic,count8_r40_norm_b65,-5.0,6,1,150-225,-17.813324752744087,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,6,1,150-225,-17.813324752744087,19.174236255283866,36.98756100802795,,15.788548982377073,0.19094952979378377,6.733780376552089
input,synthetic,count8_r40_norm_b65,-5.0,7,1,150-225,-18.954864943629318,,,,,,
detection,synthetic,count8_r40_norm_b65,-5.0,7,1,150-225,-18.954864943629318,17.814420491401528,36.769285435030845,,11.607416895573271,0.19199659815725706,4.923538874500978
input,synthetic,count8_r40_norm_b65,0.0,0,0,10-75,5.084455642204818,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,0,0,10-75,5.084455642204818,25.243022718611,20.158567076406182,,3209.763744517506,9.597780100267224,27.235640562718842
input,synthetic,count8_r40_norm_b65,0.0,1,0,10-75,8.813839781859748,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,1,0,10-75,8.813839781859748,25.411399298647687,16.59755951678794,,7598.0513940984365,21.85557802545534,28.312306554695983
input,synthetic,count8_r40_norm_b65,0.0,2,0,10-75,12.656610229306384,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,2,0,10-75,12.656610229306384,23.318859442539267,10.662249213232883,,17563.902685792094,81.79656722924886,17.48723983700479
input,synthetic,count8_r40_norm_b65,0.0,3,0,10-75,15.48864573121058,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,3,0,10-75,15.48864573121058,24.813442368646612,9.324796637436032,,35143.57443164577,116.01167422535056,24.670591318520636
input,synthetic,count8_r40_norm_b65,0.0,6,0,10-75,8.813839781859752,,,,,,
input,synthetic,count8_r40_norm_b65,0.0,7,0,10-75,5.084455642204818,,,,,,
input,synthetic,count8_r40_norm_b65,0.0,0,1,75-150,-6.228470101010859,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,0,1,75-150,-6.228470101010859,24.661055681837926,30.889525782848786,,240.81079426953485,0.8233232542383652,23.819952458152482
input,synthetic,count8_r40_norm_b65,0.0,1,1,150-225,-7.134577907776967,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,1,1,150-225,-7.134577907776967,23.69780413959503,30.832382047371993,,189.73366569801425,0.8097742891157256,19.081641672388024
input,synthetic,count8_r40_norm_b65,0.0,2,1,150-225,-8.177391886468698,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,2,1,150-225,-8.177391886468698,23.23662200513933,31.41401389160803,,143.39578568099927,0.6805721722201983,17.159219220490836
input,synthetic,count8_r40_norm_b65,0.0,3,1,150-225,-9.303344438380957,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,3,1,150-225,-9.303344438380957,23.581244532659277,32.88458897104023,,113.28647875335513,0.49665364219649966,18.576323922854524
input,synthetic,count8_r40_norm_b65,0.0,4,1,150-225,-10.47021326803414,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,4,1,150-225,-10.47021326803414,24.164842866410567,34.63505613444471,,90.92744152663815,0.34850634119430407,21.24807588898589
input,synthetic,count8_r40_norm_b65,0.0,5,1,150-225,-11.64723042663792,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,5,1,150-225,-11.64723042663792,23.512544898891164,35.15977532552908,,70.77164449218225,0.31521349138427646,18.284783061625134
input,synthetic,count8_r40_norm_b65,0.0,6,1,150-225,-12.813324752744087,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,6,1,150-225,-12.813324752744087,22.192137663968523,35.00546241671261,,50.21603638810846,0.30312982162479013,13.491153652734408
input,synthetic,count8_r40_norm_b65,0.0,7,1,150-225,-13.95486494362932,,,,,,
detection,synthetic,count8_r40_norm_b65,0.0,7,1,150-225,-13.95486494362932,20.830423187873652,34.78528813150297,,36.626010328990425,0.3025152654205638,9.860016482947536
input,synthetic,count8_r40_norm_b65,5.0,0,0,10-75,10.08445564220482,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,0,0,10-75,10.08445564220482,25.294306463891928,15.209850821687109,,10135.040106374734,29.949861972563365,27.559159515185673
input,synthetic,count8_r40_norm_b65,5.0,1,0,10-75,13.813839781859748,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,1,0,10-75,13.813839781859748,25.43946692136561,11.625627139505863,,24017.713904836302,68.6412170382654,28.495876131975496
input,synthetic,count8_r40_norm_b65,5.0,2,0,10-75,17.656610229306384,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,2,0,10-75,17.656610229306384,23.319334330429662,5.662724101123278,,55527.42950696132,258.5676190698238,17.489152118378936
input,synthetic,count8_r40_norm_b65,5.0,3,0,10-75,20.488645731210582,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,3,0,10-75,20.488645731210582,24.81584295153271,4.327197220322127,,111136.23219454652,366.6666188819832,24.68423187185686
input,synthetic,count8_r40_norm_b65,5.0,6,0,10-75,13.813839781859752,,,,,,
input,synthetic,count8_r40_norm_b65,5.0,7,0,10-75,10.08445564220482,,,,,,
input,synthetic,count8_r40_norm_b65,5.0,0,1,75-150,-1.228470101010859,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,0,1,75-150,-1.228470101010859,25.179576120703246,26.408046221714105,,760.7010080323511,2.3081093467451916,26.84064414724182
input,synthetic,count8_r40_norm_b65,5.0,1,1,150-225,-2.1345779077769667,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,1,1,150-225,-2.1345779077769667,24.184997026378454,26.31957493415542,,598.7660798340933,2.284322865165248,21.346910281343636
input,synthetic,count8_r40_norm_b65,5.0,2,1,150-225,-3.1773918864686976,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,2,1,150-225,-3.1773918864686976,23.922090904120704,27.099482790589402,,454.69381071699286,1.842934720895136,20.09298280444617
input,synthetic,count8_r40_norm_b65,5.0,3,1,150-225,-4.303344438380957,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,3,1,150-225,-4.303344438380957,24.486342433307176,28.789686871688133,,360.5049702360209,1.2831487739773182,22.880713623973982
input,synthetic,count8_r40_norm_b65,5.0,4,1,150-225,-5.47021326803414,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,4,1,150-225,-5.47021326803414,25.400462117986372,30.870675386020512,,288.4613756393766,0.8318431764667891,28.24109514512606
input,synthetic,count8_r40_norm_b65,5.0,5,1,150-225,-6.64723042663792,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,5,1,150-225,-6.64723042663792,25.02853589164847,31.675766318286392,,221.75035342954592,0.6966437281392486,25.923217956999775
input,synthetic,count8_r40_norm_b65,5.0,6,1,150-225,-7.813324752744087,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,6,1,150-225,-7.813324752744087,23.838435212694424,31.65175996543851,,159.62265085226068,0.6595549704934613,19.709646877560868
input,synthetic,count8_r40_norm_b65,5.0,7,1,150-225,-8.95486494362932,,,,,,
detection,synthetic,count8_r40_norm_b65,5.0,7,1,150-225,-8.95486494362932,22.49794097065947,31.45280591428879,,115.94005739095134,0.6522880375063601,14.475361528454416
input,synthetic,count8_r40_norm_b65,10.0,0,0,10-75,15.08445564220482,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,0,0,10-75,15.08445564220482,25.31229787671689,10.227842234512071,,32023.12978982991,94.23972017142134,27.67356498984272
input,synthetic,count8_r40_norm_b65,10.0,1,0,10-75,18.81383978185975,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,1,0,10-75,18.81383978185975,25.450025023514698,6.63618524165495,,75934.20082062834,216.48854628391078,28.56523652965562
input,synthetic,count8_r40_norm_b65,10.0,2,0,10-75,22.656610229306384,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,2,0,10-75,22.656610229306384,23.318433889612766,0.6618236603063821,,175567.4868561101,817.7126259374927,17.485526395592757
input,synthetic,count8_r40_norm_b65,10.0,3,0,10-75,25.488645731210582,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,3,0,10-75,25.488645731210582,24.816284632167054,-0.6723610990435276,,351448.2327779762,1159.398944435557,24.68674240378003
input,synthetic,count8_r40_norm_b65,10.0,6,0,10-75,18.813839781859752,,,,,,
input,synthetic,count8_r40_norm_b65,10.0,7,0,10-75,15.08445564220482,,,,,,
input,synthetic,count8_r40_norm_b65,10.0,0,1,75-150,3.771529898989141,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,0,1,75-150,3.771529898989141,25.361099855354112,21.589569956364972,,2404.271386207357,6.996381814861454,27.98628855813158
input,synthetic,count8_r40_norm_b65,10.0,1,1,150-225,2.8654220922230333,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,1,1,150-225,2.8654220922230333,24.35139851782198,21.48597642559895,,1891.4864535896613,6.94485821262424,22.180696222126134
input,synthetic,count8_r40_norm_b65,10.0,2,1,150-225,1.8226081135313024,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,2,1,150-225,1.8226081135313024,24.16926349650349,22.346655382972187,,1440.3916382920265,5.515110799414667,21.26971505523555
input,synthetic,count8_r40_norm_b65,10.0,3,1,150-225,0.6966555616190426,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,3,1,150-225,0.6966555616190426,24.825609458770103,24.12895389715106,,1144.2722461958062,3.766764064869714,24.739804764006482
input,synthetic,count8_r40_norm_b65,10.0,4,1,150-225,-0.47021326803414,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,4,1,150-225,-0.47021326803414,25.859331521871205,26.329544789905345,,914.0197494783798,2.371496169851399,31.388349112965194
input,synthetic,count8_r40_norm_b65,10.0,5,1,150-225,-1.64723042663792,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,5,1,150-225,-1.64723042663792,25.627703443734084,27.274933870372003,,697.8891385166559,1.9099240389539633,29.75813204582534
input,synthetic,count8_r40_norm_b65,10.0,6,1,150-225,-2.813324752744087,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,6,1,150-225,-2.813324752744087,24.518543244586763,27.33186799733085,,506.552284563442,1.789657620051508,23.0509934129042
input,synthetic,count8_r40_norm_b65,10.0,7,1,150-225,-3.9548649436293193,,,,,,
detection,synthetic,count8_r40_norm_b65,10.0,7,1,150-225,-3.9548649436293193,23.19557871994451,27.15044366357383,,367.1057435122133,1.7588682415298598,16.9978187565807
input,synthetic,count8_r40_norm_b65,15.0,0,0,10-75,20.08445564220482,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,0,0,10-75,20.08445564220482,25.318920648985248,5.234465006780429,,101218.79516239396,297.41926673387127,27.715797977045753
input,synthetic,count8_r40_norm_b65,15.0,1,0,10-75,23.81383978185975,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,1,0,10-75,23.81383978185975,25.45429359908381,1.6404538172240635,,240096.01955810311,683.8417316763888,28.59332641288773
input,synthetic,count8_r40_norm_b65,15.0,2,0,10-75,27.656610229306384,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,2,0,10-75,27.656610229306384,23.317558345009726,-4.339051884296659,,555147.6410853807,2586.143767415468,17.482001640889894
input,synthetic,count8_r40_norm_b65,15.0,3,0,10-75,30.488645731210582,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,3,0,10-75,30.488645731210582,24.81624565902374,-5.672400072186843,,1111385.2676048377,3666.401902793894,24.68652086846866
input,synthetic,count8_r40_norm_b65,15.0,6,0,10-75,23.813839781859752,,,,,,
input,synthetic,count8_r40_norm_b65,15.0,7,0,10-75,20.08445564220482,,,,,,
input,synthetic,count8_r40_norm_b65,15.0,0,1,75-150,8.77152989898914,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,0,1,75-150,8.77152989898914,25.4221755621506,16.65064566316146,,7600.867120874412,21.80949371542637,28.38264585884094
input,synthetic,count8_r40_norm_b65,15.0,1,1,150-225,7.865422092223033,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,1,1,150-225,7.865422092223033,24.40532936280151,16.539907270578475,,5978.086937837856,21.678503071331306,22.457854223022736
input,synthetic,count8_r40_norm_b65,15.0,2,1,150-225,6.822608113531302,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,2,1,150-225,6.822608113531302,24.254034253013273,17.43142613948197,,4559.7305701270425,17.121261327455816,21.68896098176713
input,synthetic,count8_r40_norm_b65,15.0,3,1,150-225,5.696655561619043,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,3,1,150-225,5.696655561619043,24.944670965666145,19.248015404047102,,3626.3074617168313,11.614420003348995,25.427427150239357
input,synthetic,count8_r40_norm_b65,15.0,4,1,150-225,4.52978673196586,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,4,1,150-225,4.52978673196586,26.005194701001564,21.475407969035704,,2893.8116533858465,7.26023688737847,32.460469141378525
input,synthetic,count8_r40_norm_b65,15.0,5,1,150-225,3.35276957336208,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,5,1,150-225,3.35276957336208,25.823051439831563,22.470281866469485,,2201.264306985041,5.759264808648065,31.127229386447354
input,synthetic,count8_r40_norm_b65,15.0,6,1,150-225,2.186675247255913,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,6,1,150-225,2.186675247255913,24.757002705998804,22.57032745874289,,1605.339333636039,5.36866834992539,24.352053699177382
input,synthetic,count8_r40_norm_b65,15.0,7,1,150-225,1.0451350563706807,,,,,,
detection,synthetic,count8_r40_norm_b65,15.0,7,1,150-225,1.0451350563706807,23.44292538960993,22.39779033323925,,1161.988486561754,5.259074050566521,17.99400600693731
input,synthetic,count8_r40_norm_b65,20.0,0,0,10-75,25.08445564220482,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,0,0,10-75,25.08445564220482,25.3215317739407,0.23707613173587916,,319998.1553617199,939.7109714661427,27.732466660301302
input,synthetic,count8_r40_norm_b65,20.0,1,0,10-75,28.81383978185975,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,1,0,10-75,28.81383978185975,25.456164204951335,-3.357675576908413,,759198.9932650849,2161.42018551241,28.60564486662087
input,synthetic,count8_r40_norm_b65,20.0,2,0,10-75,32.65661022930638,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,2,0,10-75,32.65661022930638,23.316949281701824,-9.339660947604557,,1755450.2065167222,8178.875305263933,17.47955010176078
input,synthetic,count8_r40_norm_b65,20.0,3,0,10-75,35.48864573121058,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,3,0,10-75,35.48864573121058,24.816132875867968,-10.672512855342614,,3514523.8692587623,11594.531629011475,24.685879785587648
input,synthetic,count8_r40_norm_b65,20.0,6,0,10-75,28.813839781859752,,,,,,
input,synthetic,count8_r40_norm_b65,20.0,7,0,10-75,25.08445564220482,,,,,,
input,synthetic,count8_r40_norm_b65,20.0,0,1,75-150,13.77152989898914,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,0,1,75-150,13.77152989898914,25.442817115282004,11.671287216292864,,24032.469473727477,68.63042492179596,28.51786663526957
input,synthetic,count8_r40_norm_b65,20.0,1,1,150-225,12.865422092223033,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,1,1,150-225,12.865422092223033,24.422471191226617,11.557049099003583,,18898.668972620166,68.26280011407451,22.546671706599515
input,synthetic,count8_r40_norm_b65,20.0,2,1,150-225,11.822608113531302,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,2,1,150-225,11.822608113531302,24.283279222508977,12.460671108977674,,14428.016358219504,53.81194675338904,21.83550519644729
input,synthetic,count8_r40_norm_b65,20.0,3,1,150-225,10.696655561619043,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,3,1,150-225,10.696655561619043,24.986607514181735,14.289951952562692,,11481.49680822217,36.4198168953241,25.674149962225602
input,synthetic,count8_r40_norm_b65,20.0,4,1,150-225,9.52978673196586,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,4,1,150-225,9.52978673196586,26.046867599529797,16.517080867563937,,9157.313292489605,22.755234357438994,32.77344403506155
input,synthetic,count8_r40_norm_b65,20.0,5,1,150-225,8.35276957336208,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,5,1,150-225,8.35276957336208,25.87892590685652,17.52615633349444,,6951.249970931534,17.954375985886145,31.53028619979299
input,synthetic,count8_r40_norm_b65,20.0,6,1,150-225,7.186675247255913,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,6,1,150-225,7.186675247255913,24.835118389093967,17.648443141838055,,5083.030757894393,16.695940900218325,24.79403221058055
input,synthetic,count8_r40_norm_b65,20.0,7,1,150-225,6.045135056370681,,,,,,
detection,synthetic,count8_r40_norm_b65,20.0,7,1,150-225,6.045135056370681,23.52496233430521,17.479827277934533,,3676.743594963199,16.329282823984613,18.337138093732438
input,synthetic,count8_r140_norm_b0,-5.0,0,0,150-225,-12.446823128046908,,,,,,
input,synthetic,count8_r140_norm_b0,-5.0,1,0,75-150,-11.699122322737036,,,,,,
input,synthetic,count8_r140_norm_b0,-5.0,2,0,75-150,-11.162320317312295,,,,,,
input,synthetic,count8_r140_norm_b0,-5.0,3,0,75-150,-10.880943226874312,,,,,,
input,synthetic,count8_r140_norm_b0,-5.0,4,0,75-150,-10.880943226874312,,,,,,
input,synthetic,count8_r140_norm_b0,-5.0,5,0,75-150,-11.162320317312295,,,,,,
input,synthetic,count8_r140_norm_b0,-5.0,6,0,75-150,-11.699122322737036,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,6,0,75-150,-11.699122322737036,11.822543634938123,23.52166595767516,,131.722273854189,8.657746303689182,1.2390524354125336
input,synthetic,count8_r140_norm_b0,-5.0,7,0,150-225,-12.446823128046908,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,7,0,150-225,-12.446823128046908,20.793768311786984,33.24059143983389,,104.82794016629674,0.873172844872861,9.777147190537097
input,synthetic,count8_r140_norm_b0,-5.0,4,1,75-150,-5.904395843859374,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,4,1,75-150,-5.904395843859374,25.044238261793012,30.94863410565239,,264.07944635854966,0.8266292615431483,26.017115702660277
input,synthetic,count8_r140_norm_b0,-5.0,5,1,75-150,-2.9489333391137134,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,5,1,75-150,-2.9489333391137134,24.371536004632752,27.320469343746467,,490.86978578077503,1.7939597738514723,22.283783101993954
input,synthetic,count8_r140_norm_b0,-5.0,6,1,10-75,0.4425501258582756,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,6,1,10-75,0.4425501258582756,23.866684808080194,23.42413468222192,,1031.9701181459077,4.236416405586738,19.838270284664915
input,synthetic,count8_r140_norm_b0,-5.0,7,1,10-75,4.270270340094598,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,7,1,10-75,4.270270340094598,25.84880345703099,21.57853311693639,,2725.2398772274873,7.088011107410845,31.312350368575963
input,synthetic,count8_r140_norm_b0,-5.0,1,2,225-300,-23.748799607135652,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,1,2,225-300,-23.748799607135652,14.298545703444745,38.0473453105804,,4.078540100371404,0.15158288423422858,2.191239724304969
input,synthetic,count8_r140_norm_b0,-5.0,2,2,225-300,-22.79624678372512,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,2,2,225-300,-22.79624678372512,15.764604073616173,38.56085085734129,,5.998419344761006,0.15906565432531275,3.071112527259345
input,synthetic,count8_r140_norm_b0,-5.0,3,2,225-300,-21.807879811999467,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,3,2,225-300,-21.807879811999467,16.08815667832606,37.89603649032553,,6.827474555355356,0.1680522852023311,3.308651230533981
input,synthetic,count8_r140_norm_b0,-5.0,4,2,225-300,-20.784363524767535,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,4,2,225-300,-20.784363524767535,16.54295716449076,37.32732068925829,,8.200921798875926,0.18178872940175161,3.67393136408544
input,synthetic,count8_r140_norm_b0,-5.0,5,2,225-300,-19.727820238011773,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,5,2,225-300,-19.727820238011773,18.024631766877906,37.752452004889676,,10.785665488528942,0.16997449911920626,5.167714340637426
input,synthetic,count8_r140_norm_b0,-5.0,6,2,150-225,-18.642544403396208,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,6,2,150-225,-18.642544403396208,18.226077393116682,36.86862179651289,,12.194554049452282,0.18346709465914854,5.41306274837894
input,synthetic,count8_r140_norm_b0,-5.0,7,2,150-225,-17.535988133199144,,,,,,
detection,synthetic,count8_r140_norm_b0,-5.0,7,2,150-225,-17.535988133199144,19.168956197728782,36.70494433092793,,17.01638887866716,0.2060496030709863,6.725598567930269
input,synthetic,count8_r140_norm_b0,0.0,0,0,150-225,-7.446823128046908,,,,,,
input,synthetic,count8_r140_norm_b0,0.0,1,0,75-150,-6.699122322737035,,,,,,
input,synthetic,count8_r140_norm_b0,0.0,2,0,75-150,-6.162320317312295,,,,,,
input,synthetic,count8_r140_norm_b0,0.0,3,0,75-150,-5.8809432268743125,,,,,,
input,synthetic,count8_r140_norm_b0,0.0,4,0,75-150,-5.8809432268743125,,,,,,
input,synthetic,count8_r140_norm_b0,0.0,5,0,75-150,-6.162320317312295,,,,,,
input,synthetic,count8_r140_norm_b0,0.0,6,0,75-150,-6.699122322737035,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,6,0,75-150,-6.699122322737035,11.913242416862449,18.612364739599485,,419.6579429634379,27.012899687422518,1.2652011087913604
input,synthetic,count8_r140_norm_b0,0.0,7,0,150-225,-7.446823128046908,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,7,0,150-225,-7.446823128046908,21.238650816713008,28.685473944759917,,332.6019943467518,2.5006894813387817,10.831794295916366
input,synthetic,count8_r140_norm_b0,0.0,4,1,75-150,-0.9043958438593748,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,4,1,75-150,-0.9043958438593748,25.61824732394318,26.522643167802556,,831.2415197433465,2.279830163345019,29.6934086045352
input,synthetic,count8_r140_norm_b0,0.0,5,1,75-150,2.0510666608862866,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,5,1,75-150,2.0510666608862866,24.58518597865468,22.534119317768393,,1550.4582186830153,5.394379169293517,23.407440064210572
input,synthetic,count8_r140_norm_b0,0.0,6,1,10-75,5.442550125858276,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,6,1,10-75,5.442550125858276,23.97530899278957,18.532758866931296,,3270.43049272586,13.094050879280681,20.34071531033521
input,synthetic,count8_r140_norm_b0,0.0,7,1,10-75,9.270270340094598,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,7,1,10-75,9.270270340094598,25.906270102645,16.6359997625504,,8605.8335958979,22.08848522163387,31.729434536579664
input,synthetic,count8_r140_norm_b0,0.0,1,2,225-300,-18.748799607135652,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,1,2,225-300,-18.748799607135652,18.244421984327076,36.99322159146273,,12.553142776421192,0.1880659923739706,5.435975874257535
input,synthetic,count8_r140_norm_b0,0.0,2,2,225-300,-17.79624678372512,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,2,2,225-300,-17.79624678372512,19.748007871163367,37.54425465488849,,17.92231805834549,0.1899299234252712,7.684862639941564
input,synthetic,count8_r140_norm_b0,0.0,3,2,225-300,-16.807879811999467,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,3,2,225-300,-16.807879811999467,20.111172658564065,36.91905247056353,,21.343792297106297,0.20804358080108423,8.355118003283131
input,synthetic,count8_r140_norm_b0,0.0,4,2,225-300,-15.784363524767533,,,,,,
detection,synthetic,count8_r140_norm_b0,0.0,4,2,225-300,-15.784363524767533,20.506562426894078,36.29092595166161,,26.018543382768904,0.23154037735783894,9.151484845037691
