origin,slot,all_ADE_rank,moving_ADE_rank,passes_motion,true_displacement_2s_m,average_displacement_speed_mps,valid_future_frames,qgnn_ADE,qgnn_FDE,gnn_ADE,gnn_FDE
142,6,1266,,False,0.6614185282901013,0.33070926414505064,20,0.09992917776107788,0.22378315031528473,0.1900347352027893,0.5499030947685242
140,5,1267,,False,0.03483265281886924,0.01741632640943462,20,0.10124412775039673,0.24621477723121643,0.0786682903766632,0.21094276010990143
205,0,1268,,False,0.2995376155588909,0.14976880777944546,20,0.10197341442108154,0.29924461245536804,0.09957336783409118,0.28853604197502136
398,5,1269,,False,0.21275585838270175,0.10637792919135088,20,0.10276840925216675,0.18347536027431488,0.0981902003288269,0.17796394228935242
151,6,1270,,False,0.047019290114587275,0.023509645057293638,20,0.10312494039535522,0.14588703215122223,0.3637310266494751,0.6773235201835632
139,3,1271,,False,4.073045319582899,2.0365226597914496,20,0.10528868436813354,0.2820667624473572,0.4722757339477539,1.2875471115112305
356,1,1272,,False,0.0012567225946986589,0.0006283612973493294,20,0.10549836158752442,0.18456535041332245,0.09419191479682923,0.16928409039974213
23,0,1273,,False,0.5740054100021239,0.28700270500106195,20,0.1099196195602417,0.5757322311401367,0.10832037925720214,0.5782485604286194
368,1,1274,,False,0.0018287999999984095,0.0009143999999992047,20,0.1099769115447998,0.2321234941482544,0.10557669401168823,0.14430613815784454
334,1,1275,,False,4.654219809356727,2.3271099046783634,20,0.11021015644073487,0.19375073909759521,0.21915040016174317,0.3174646496772766
141,6,1276,,False,1.4100270701224669,0.7050135350612334,20,0.11151487827301025,0.15447886288166046,0.1670060634613037,0.3508347272872925
144,4,1277,,False,0.8400133718466959,0.42000668592334794,20,0.11152099370956421,0.3629346489906311,0.08626129627227783,0.24097782373428345
143,3,1278,,False,0.3536979102716951,0.17684895513584756,20,0.11353471279144287,0.08926813304424286,0.3647963523864746,0.7680063247680664
233,3,1279,,False,0.06187515073437696,0.03093757536718848,20,0.11438156366348266,0.029569966718554497,0.11584100723266602,0.03730148822069168
326,7,1280,,False,0.08473659277738488,0.04236829638869244,20,0.11463643312454223,0.3486960232257843,0.5067168712615967,0.9064206480979919
344,4,1281,2,True,24.551619505928134,12.275809752964067,20,0.1148746132850647,0.27702847123146057,0.564019775390625,1.2171558141708374
146,3,1282,,False,0.0,0.0,20,0.11539156436920166,0.3405033051967621,0.03291692137718201,0.045548293739557266
356,5,1283,,False,1.2068972355238035,0.6034486177619017,20,0.1171367883682251,0.2537181079387665,0.19070868492126464,0.512082576751709
351,2,1284,3,True,17.668755927958898,8.834377963979449,20,0.11764049530029297,0.2685486674308777,0.09177393317222596,0.3545641005039215
306,6,1285,4,True,31.531889915915382,15.765944957957691,20,0.11833596229553223,0.22772805392742157,0.29859931468963624,0.6549901366233826
120,3,1286,,False,0.45348545126334294,0.22674272563167147,20,0.12142074108123779,0.2771807909011841,0.08919040560722351,0.17161856591701508
206,0,1287,,False,0.5011661892793461,0.25058309463967304,20,0.12806503772735595,0.25368285179138184,0.12610511779785155,0.24031567573547363
1,3,1288,,False,0.9877582358727282,0.4938791179363641,20,0.12819879055023192,0.9741405248641968,0.129304838180542,0.98172926902771
66,1,1289,,False,0.9907686572731661,0.49538432863658305,20,0.12856650352478027,0.07388431578874588,0.33819239139556884,0.8085984587669373
362,5,1290,,False,0.9627907843614241,0.48139539218071203,20,0.1307262063026428,0.8885576128959656,0.12900822162628173,0.8950363993644714
376,7,1291,,False,3.3864977756540413,1.6932488878270207,20,0.13279153108596803,0.22972434759140015,0.3673267364501953,1.0543944835662842
138,3,1292,,False,4.033578754826466,2.016789377413233,20,0.13356904983520507,0.34746986627578735,0.33925304412841795,0.814733624458313
0,0,1293,,False,1.4500749083128361,0.7250374541564181,20,0.1361790657043457,1.4082835912704468,0.138297700881958,1.4123276472091675
115,5,1294,,False,0.621223452421687,0.3106117262108435,20,0.13710442781448365,0.4702757000923157,0.6863198757171631,1.3113726377487183
41,0,1295,5,True,26.217299711113487,13.108649855556743,20,0.13939656019210817,0.10689263790845871,0.26125123500823977,0.5677933096885681
1,1,1296,,False,1.4048392037274524,0.7024196018637262,20,0.14068253040313722,1.361082673072815,0.14553120136260986,1.3683836460113525
368,5,1297,,False,0.1828050546434673,0.09140252732173365,20,0.1424974799156189,0.3867475986480713,0.14765037298202516,0.38961201906204224
364,4,1298,,False,1.0276023149741336,0.5138011574870668,20,0.14337223768234253,0.8739233016967773,0.12939844131469727,0.7394728064537048
87,2,1299,6,True,21.529619467250257,10.764809733625128,20,0.14383459091186523,0.36074572801589966,1.3878864288330077,3.3680059909820557
68,0,1300,7,True,9.057158089775635,4.528579044887818,20,0.14810783863067628,0.5787476301193237,0.5414458274841308,1.7057641744613647
347,0,1301,8,True,20.208310067100232,10.104155033550116,20,0.14848718643188477,0.41102054715156555,0.5468435764312745,1.0894968509674072
381,6,1302,,False,1.2106125734610782,0.6053062867305391,20,0.1519720435142517,0.3675444722175598,0.15226285457611083,0.3702433109283447
243,7,1303,9,True,14.96788878964559,7.483944394822795,20,0.1537211537361145,0.4387665092945099,0.6304187297821044,1.2729233503341675
83,4,1304,10,True,18.53234853277266,9.26617426638633,20,0.1540237307548523,0.7582266926765442,0.26451988220214845,0.7610304355621338
234,3,1305,,False,0.026884673165214954,0.013442336582607477,20,0.15474408864974976,0.4630715250968933,0.15940905809402467,0.4708526134490967
122,3,1306,,False,0.09075570351399337,0.045377851756996684,20,0.1558835506439209,0.36235320568084717,0.1595108151435852,0.37390074133872986
369,4,1307,,False,0.007924800000012056,0.003962400000006028,20,0.15639095306396483,0.053498752415180206,0.3640425443649292,0.5715531706809998
141,3,1308,,False,3.258944405756322,1.629472202878161,20,0.15651695728302,0.41416147351264954,0.40625567436218263,1.1212373971939087
321,1,1309,11,True,23.830252520985244,11.915126260492622,20,0.15721237659454346,0.21604809165000916,0.27047119140625,0.7950335144996643
62,3,1310,12,True,17.861943395803074,8.930971697901537,20,0.15950132608413697,0.10063226521015167,0.8622955322265625,1.781717300415039
354,4,1311,13,True,6.020403990702088,3.010201995351044,20,0.16106122732162476,0.2604793608188629,0.6640179634094239,1.9663431644439697
397,5,1312,,False,0.3055005397541543,0.15275026987707715,20,0.16161024570465088,0.3104620575904846,0.16363990306854248,0.3154181241989136
357,7,1313,,False,0.5250213399603119,0.26251066998015593,20,0.16279287338256837,0.3458510637283325,0.1077770471572876,0.30897316336631775
337,3,1314,14,True,22.402326767083395,11.201163383541697,20,0.16364583969116211,0.48228350281715393,0.26145765781402586,0.5715050101280212
355,1,1315,,False,0.244879059163173,0.1224395295815865,20,0.16621478796005248,0.4980033338069916,0.2199932813644409,0.631292462348938
357,5,1316,,False,0.2433795076796702,0.1216897538398351,20,0.16746907234191893,0.4056500196456909,0.29656243324279785,0.5670519471168518
139,6,1317,,False,3.7187907414312322,1.8593953707156161,20,0.16924021244049073,0.28411146998405457,0.3752017021179199,0.6775286197662354
38,4,1318,15,True,27.30343960945573,13.651719804727865,20,0.17009626626968383,0.03131384775042534,0.37346615791320803,0.39697566628456116
199,3,1319,,False,0.3271008173627302,0.1635504086813651,20,0.1702922463417053,0.33843183517456055,0.16925325393676757,0.33013686537742615
322,0,1320,16,True,11.26409308153942,5.63204654076971,20,0.17122453451156616,0.47064855694770813,0.19177743196487426,0.43122598528862
81,2,1321,17,True,18.284717466607184,9.142358733303592,20,0.17196074724197388,0.06254816055297852,0.7365139961242676,1.1862081289291382
145,6,1322,18,True,9.217756827735034,4.608878413867517,20,0.17309224605560303,0.21710240840911865,0.8955770492553711,1.7993463277816772
4,0,1323,19,True,15.72771005762244,7.86385502881122,20,0.17402161359786988,0.7631471753120422,0.4046170234680176,1.3540962934494019
87,4,1324,20,True,21.103455675714795,10.551727837857397,20,0.17454341650009156,0.487042635679245,0.9425960540771484,2.199352741241455
104,0,1325,,False,1.0668916537770832,0.5334458268885416,20,0.1749456763267517,0.5262754559516907,0.17602169513702393,0.529280960559845
354,5,1326,21,True,6.143616947131451,3.0718084735657256,20,0.176107656955719,0.28605204820632935,0.257033109664917,0.5713655948638916
59,0,1327,22,True,27.353235453904496,13.676617726952248,20,0.17645901441574097,0.33686283230781555,0.3107884645462036,1.077659010887146
138,6,1328,,False,4.414353537713089,2.2071767688565447,20,0.17838417291641234,0.5137649178504944,0.3388194561004639,0.7405997514724731
99,4,1329,23,True,24.252973566561334,12.126486783280667,20,0.1787332534790039,0.39394092559814453,1.998261070251465,4.4582366943359375
43,5,1330,24,True,27.353235453904496,13.676617726952248,20,0.17882702350616456,0.7533842325210571,0.2509599208831787,0.6026179790496826
81,1,1331,25,True,18.32120214861126,9.16060107430563,20,0.18068528175354004,0.6356109380722046,0.3153582811355591,1.1234898567199707
396,0,1332,26,True,7.216201667825235,3.6081008339126175,20,0.1826420545578003,0.6874465346336365,1.6182369232177733,3.787522554397583
218,7,1333,,False,0.15718935243329835,0.07859467621664917,20,0.18333566188812256,0.22873352468013763,0.18543678522109985,0.23757366836071014
355,5,1334,,False,3.3979459570798363,1.6989729785399181,20,0.18504090309143068,0.4459470808506012,0.21375594139099122,0.3257809281349182
279,3,1335,27,True,25.96005113726546,12.98002556863273,20,0.1858138084411621,0.2452845424413681,0.27255470752716066,0.4877713918685913
149,6,1336,,False,1.5182396713183612,0.7591198356591806,20,0.18593058586120606,0.40174195170402527,0.22747457027435303,0.4712131917476654
356,4,1337,,False,1.9904533609159436,0.9952266804579718,20,0.18624881505966187,0.28550267219543457,0.2270185947418213,0.3456512987613678
354,7,1338,,False,3.0724446116640975,1.5362223058320488,20,0.18645763397216797,0.5482586622238159,0.18312978744506836,0.7057694792747498
34,4,1339,28,True,26.341437785366665,13.170718892683333,20,0.18668509721755983,0.21161288022994995,0.28040685653686526,0.8527655601501465
11,2,1340,29,True,21.215280461999654,10.607640230999827,20,0.18720885515213012,0.4163188636302948,0.21049163341522217,0.23293045163154602
64,0,1341,,False,2.1598158540198793,1.0799079270099396,20,0.18912768363952637,1.0222506523132324,0.20684714317321778,0.9720644950866699
342,5,1342,30,True,23.454376733296193,11.727188366648097,20,0.18925422430038452,0.4108712375164032,0.2927695274353027,0.7799966335296631
65,1,1343,,False,3.446990962162987,1.7234954810814935,20,0.18992559909820556,0.46203604340553284,0.2946911096572876,0.5164648294448853
88,4,1344,31,True,21.731054550024297,10.865527275012148,20,0.19010845422744752,0.2746927738189697,0.7023039817810058,1.9000837802886963
23,1,1345,,False,1.7938953700549696,0.8969476850274848,20,0.19262032508850097,1.1233569383621216,0.19192192554473878,1.1240278482437134
256,7,1346,32,True,25.670158032779085,12.835079016389543,20,0.19264196157455443,0.07576366513967514,1.038590145111084,2.2702767848968506
345,6,1347,,False,0.010363199999999573,0.005181599999999786,20,0.1944754719734192,0.39894047379493713,0.10091798305511475,0.19431208074092865
37,7,1348,33,True,30.203210331623094,15.101605165811547,20,0.19568312168121338,0.2654571831226349,0.40129909515380857,0.5922528505325317
271,5,1349,,False,0.0,0.0,20,0.19655648469924927,0.4945981800556183,0.015045297145843507,0.017101218923926353
268,4,1350,34,True,17.066490823235593,8.533245411617797,20,0.1978307247161865,0.5048869848251343,0.8826850891113281,1.8859484195709229
324,7,1351,,False,3.237764896748731,1.6188824483743656,20,0.19859195947647096,0.23506423830986023,0.6841237068176269,1.703263282775879
263,6,1352,35,True,19.767174416186542,9.883587208093271,20,0.19887160062789916,0.5526226162910461,0.5840780735015869,0.9097977876663208
313,6,1353,36,True,32.48589164692754,16.24294582346377,20,0.19903804063796998,0.6904942393302917,0.779959774017334,2.331197500228882
143,6,1354,,False,0.13440297615989266,0.06720148807994633,20,0.20372207164764405,0.3768053948879242,0.19854679107666015,0.36057621240615845
82,0,1355,37,True,17.779438672910675,8.889719336455338,20,0.20448048114776612,0.5426452159881592,0.8503647804260254,1.2489465475082397
311,0,1356,38,True,16.717410416604462,8.358705208302231,20,0.20492348670959473,0.37309232354164124,0.5632419586181641,1.140098214149475
376,6,1357,,False,1.5576693587515955,0.7788346793757978,20,0.205025577545166,0.47448602318763733,0.11833220720291138,0.23551836609840393
240,2,1358,,False,1.1880940182554858,0.5940470091277429,20,0.20525336265563965,0.9868700504302979,0.2245786666870117,1.0607203245162964
141,7,1359,,False,2.0674051952463466,1.0337025976231733,20,0.20562262535095216,0.18961967527866364,0.15891101360321044,0.5923062562942505
267,5,1360,,False,0.005791200000004437,0.0028956000000022186,20,0.2057028293609619,0.6713255643844604,0.0646455705165863,0.08915115892887115
112,1,1361,,False,0.10362213835430983,0.05181106917715492,20,0.2073573350906372,0.48906639218330383,0.18857111930847167,0.4103621542453766
278,3,1362,39,True,25.283183950397323,12.641591975198661,20,0.20848722457885743,0.2871009409427643,0.5280237197875977,1.6501823663711548
26,0,1363,40,True,7.137169080796881,3.5685845403984406,20,0.21038804054260254,0.17849642038345337,0.5028224468231202,1.0649795532226562
276,6,1364,41,True,22.899371373242506,11.449685686621253,20,0.21226089000701903,0.4537009298801422,0.6062530040740967,1.0222923755645752
244,1,1365,42,True,18.14609462385302,9.07304731192651,20,0.21242477893829345,0.3836287260055542,0.8490700721740723,1.721244215965271
271,1,1366,43,True,20.096236442572643,10.048118221286321,20,0.21245529651641845,0.3473341763019562,0.2966789245605469,0.8012946248054504
144,2,1367,,False,0.20158896862678258,0.10079448431339129,20,0.21276001930236815,0.7015955448150635,0.02379729151725769,0.04530664160847664
54,4,1368,44,True,29.42618366267557,14.713091831337785,20,0.21314234733581544,0.32893869280815125,0.5436891555786133,0.7952583432197571
142,3,1369,,False,1.6724382943683866,0.8362191471841933,20,0.21349031925201417,0.4966905415058136,0.43472967147827146,1.2095873355865479
257,7,1370,45,True,25.53137384557263,12.765686922786315,20,0.21427602767944337,0.12621864676475525,0.2555421829223633,0.16021575033664703
138,2,1371,,False,0.008860195754028091,0.004430097877014046,20,0.21438515186309814,0.36932024359703064,0.18150291442871094,0.304496169090271
149,3,1372,,False,0.0,0.0,20,0.2146430253982544,0.701476514339447,0.004997891932725906,0.013058517128229141
42,0,1373,46,True,25.752938330831604,12.876469165415802,20,0.21501083374023439,0.1053539589047432,0.40836105346679685,0.9963357448577881
313,0,1374,47,True,14.679932654045944,7.339966327022972,20,0.21510918140411378,0.49944600462913513,0.3817754745483398,0.892750084400177
356,2,1375,,False,0.37749316955643103,0.18874658477821551,20,0.21583812236785888,0.2683594822883606,0.34090094566345214,0.6336252689361572
69,0,1376,48,True,6.297740764852107,3.1488703824260535,20,0.21620965003967285,0.6220991015434265,0.6562919616699219,1.8562982082366943
45,3,1377,49,True,27.447423234790968,13.723711617395484,20,0.2163694381713867,0.11093412339687347,0.3719115018844604,0.5200320482254028
241,5,1378,,False,1.1729376473445283,0.5864688236722642,20,0.2175987958908081,1.1741312742233276,0.22158606052398683,1.183432936668396
355,6,1379,,False,0.0,0.0,20,0.21760110855102538,0.4427907466888428,0.015317101776599885,0.019680632278323174
304,0,1380,50,True,22.003308964432414,11.001654482216207,20,0.2188169002532959,0.24964815378189087,0.3986429929733276,1.0823005437850952
27,1,1381,51,True,9.478551999877933,4.739275999938966,20,0.22203438282012938,0.6828638315200806,0.8581645011901855,2.0228521823883057
65,6,1382,52,True,22.783664992568553,11.391832496284277,20,0.22268428802490234,0.5818936824798584,0.42409563064575195,1.1572623252868652
312,1,1383,53,True,14.651713569568843,7.325856784784421,20,0.22292399406433105,0.587583065032959,0.8447816848754883,1.4581365585327148
42,5,1384,54,True,27.519920109583712,13.759960054791856,20,0.22565279006958008,0.6267256140708923,0.10759625434875489,0.2440575659275055
270,5,1385,,False,0.0,0.0,20,0.2266017436981201,0.5613313913345337,0.018244965374469756,0.024760527536273003
266,5,1386,,False,1.0186505378422916,0.5093252689211458,20,0.22946157455444335,0.3807767927646637,0.11339985132217408,0.17613175511360168
333,1,1387,55,True,6.637541981843543,3.3187709909217715,20,0.23139443397521972,0.4177454113960266,0.6172121047973633,1.410833477973938
107,0,1388,,False,0.2538824825742808,0.1269412412871404,20,0.232948637008667,0.44172239303588867,0.221267032623291,0.42116665840148926
248,0,1389,56,True,25.174846757774933,12.587423378887467,20,0.23370532989501952,0.6299073100090027,0.47766785621643065,0.4661577045917511
320,4,1390,57,True,22.825463805642766,11.412731902821383,20,0.2376778841018677,0.7765297889709473,0.6715808868408203,1.1913665533065796
105,0,1391,,False,0.9354691378426091,0.46773456892130455,20,0.2395318031311035,0.18615370988845825,0.23556032180786132,0.17599542438983917
141,4,1392,,False,1.0528821774766624,0.5264410887383312,20,0.24177374839782714,0.40147170424461365,0.443705415725708,1.1115001440048218
66,7,1393,,False,3.0359697294269554,1.5179848647134777,20,0.24183361530303954,0.3665863275527954,0.16079046726226806,0.18501858413219452
240,1,1394,,False,1.7308195413284428,0.8654097706642214,20,0.242024827003479,1.6046563386917114,0.26276559829711915,1.7169667482376099
377,6,1395,,False,0.9712568577050242,0.4856284288525121,20,0.24241697788238525,0.6627829670906067,0.16160742044448853,0.37691640853881836
10,2,1396,58,True,19.544197286862936,9.772098643431468,20,0.24348273277282714,0.07145573198795319,0.4771727085113525,0.5909716486930847
281,5,1397,59,True,25.944249874125113,12.972124937062556,20,0.24481289386749266,0.46866753697395325,0.3380767583847046,0.7239423990249634
241,4,1398,,False,1.117544991482631,0.5587724957413155,20,0.24689943790435792,1.1249804496765137,0.2464860200881958,1.1209760904312134
36,4,1399,60,True,27.713578360862915,13.856789180431457,20,0.24695291519165039,0.3079209327697754,0.7323930263519287,1.4476629495620728
93,2,1400,61,True,23.849656729544037,11.924828364772019,20,0.24705984592437744,0.5400955080986023,0.7221368312835693,1.5836665630340576
353,4,1401,62,True,10.188196931533616,5.094098465766808,20,0.2490450620651245,0.2514132857322693,1.0857355117797851,3.173426628112793
258,3,1402,63,True,30.311574329124245,15.155787164562122,20,0.24916200637817382,0.9169532656669617,0.670642900466919,1.110564947128296
9,5,1403,64,True,19.13473223943409,9.567366119717045,20,0.2491983652114868,0.04826633259654045,0.7530604839324951,1.1809098720550537
85,4,1404,65,True,19.54052116184403,9.770260580922015,20,0.25017075538635253,0.7447788119316101,0.31863410472869874,0.8877437710762024
68,6,1405,66,True,22.986411346985765,11.493205673492882,20,0.2523176193237305,0.3708174526691437,0.5237610816955567,1.288002848625183
53,4,1406,67,True,29.02300477101966,14.51150238550983,20,0.2524067163467407,0.7344503402709961,0.6723289489746094,1.490781307220459
22,1,1407,,False,0.5231903320115939,0.26159516600579696,20,0.25294854640960696,0.5723486542701721,0.2537925481796265,0.5765856504440308
289,3,1408,68,True,23.40449914998836,11.70224957499418,20,0.2547307968139648,0.6016107797622681,0.33599536418914794,0.5270036458969116
30,5,1409,69,True,18.351042954337423,9.175521477168711,20,0.2556407690048218,0.6616283655166626,0.9662956237792969,1.6396855115890503
336,3,1410,70,True,22.23238916193015,11.116194580965075,20,0.25578534603118896,0.40410178899765015,0.19688165187835693,0.4117456376552582
342,1,1411,71,True,25.081548582270763,12.540774291135381,20,0.25631251335144045,0.6598054766654968,0.3460990428924561,0.9474145174026489
374,6,1412,72,True,5.933241693144983,2.9666208465724915,20,0.2569869041442871,0.7423912882804871,0.4342663288116455,0.681079626083374
34,7,1413,73,True,30.091808171102098,15.045904085551049,20,0.2570091962814331,0.32804328203201294,0.45498180389404297,1.0747652053833008
343,2,1414,74,True,29.04290209305235,14.521451046526176,20,0.2575185775756836,0.3326420187950134,0.36790330410003663,0.9883627891540527
112,2,1415,,False,0.06721168291302539,0.03360584145651269,20,0.2598575592041016,0.5299445390701294,0.29633824825286864,0.6189191937446594
71,6,1416,75,True,22.43463151951632,11.21731575975816,20,0.2601736783981323,0.45932722091674805,0.08225334882736206,0.24182817339897156
1,5,1417,,False,1.48742290696681,0.743711453483405,20,0.260283088684082,1.5338945388793945,0.256744384765625,1.5173064470291138
303,7,1418,76,True,24.94075670264696,12.47037835132348,20,0.26262736320495605,0.7757132053375244,0.23678174018859863,0.44049111008644104
249,0,1419,77,True,27.3117448546203,13.65587242731015,20,0.26334352493286134,0.728623628616333,0.7199984550476074,1.5081143379211426
345,0,1420,78,True,24.883633542512527,12.441816771256264,20,0.265163779258728,0.2831817865371704,0.216652512550354,0.7430117130279541
133,4,1421,79,True,9.847147074901597,4.923573537450799,20,0.2656937837600708,0.48856455087661743,2.388388252258301,5.217409610748291
47,4,1422,,False,1.5599795317149878,0.7799897658574939,20,0.2662869215011597,0.6274535059928894,0.132594096660614,0.28694960474967957
311,4,1423,80,True,18.302588627510264,9.151294313755132,20,0.2664363861083984,0.36072516441345215,0.8272836685180665,2.0557069778442383
92,7,1424,81,True,23.042887749014596,11.521443874507298,20,0.26813158988952634,0.8633082509040833,0.3781028985977173,0.48135802149772644
89,7,1425,82,True,21.82838535996683,10.914192679983415,20,0.2703208923339844,0.881540060043335,0.30679683685302733,0.7955763339996338
283,6,1426,83,True,26.165429288178252,13.082714644089126,20,0.27051947116851804,0.7658714652061462,0.3249754667282104,1.0111826658248901
67,1,1427,,False,0.0323102377038611,0.01615511885193055,20,0.2714582920074463,0.7589094042778015,0.5472064018249512,1.4244173765182495
269,5,1428,,False,0.0,0.0,20,0.27210543155670164,0.7036032676696777,0.021421593427658082,0.031459979712963104
341,3,1429,84,True,26.321536246610975,13.160768123305488,20,0.27235443592071534,0.7079347968101501,0.444840145111084,0.6650767922401428
150,6,1430,,False,0.4442261065185641,0.22211305325928205,20,0.27295937538146975,0.4003763794898987,0.49742350578308103,1.0170921087265015
23,7,1431,,False,2.0528881897635096,1.0264440948817548,20,0.2755272388458252,1.252987265586853,0.27143619060516355,1.2515074014663696
128,2,1432,85,True,22.456531977446268,11.228265988723134,20,0.2759547233581543,0.4979272186756134,0.5297150135040283,0.40509769320487976
322,1,1433,86,True,23.975201198719734,11.987600599359867,20,0.27630136013031004,0.047328248620033264,0.7344968795776368,1.1093850135803223
264,7,1434,87,True,25.78667818107595,12.893339090537975,20,0.27726171016693113,0.582950234413147,0.6150027751922608,2.292861223220825
129,6,1435,88,True,19.370566610981594,9.685283305490797,20,0.2791635274887085,0.32683998346328735,0.3811588525772095,0.7820541262626648
90,0,1436,89,True,30.040651807498868,15.020325903749434,20,0.2808412790298462,0.7457712292671204,0.3888650178909302,0.8010744452476501
39,3,1437,90,True,21.899127377113384,10.949563688556692,20,0.28143892288208006,0.29809799790382385,0.45999984741210936,0.7389823198318481
43,2,1438,91,True,20.07753145880572,10.03876572940286,20,0.2817852973937988,0.8005441427230835,0.22384953498840332,0.6746745705604553
298,7,1439,92,True,18.50524013649962,9.25262006824981,20,0.281952953338623,0.6449559330940247,0.3312048435211182,0.939815878868103
87,7,1440,93,True,21.64511331010384,10.82255665505192,20,0.28236148357391355,0.7226619124412537,0.5538801670074462,1.4897323846817017
284,5,1441,94,True,26.403300775854536,13.201650387927268,20,0.282500696182251,0.4511025846004486,0.8197519302368164,2.0525693893432617
140,3,1442,,False,4.127124025362352,2.063562012681176,20,0.28385334014892577,0.398671954870224,0.7323150634765625,1.4621535539627075
37,5,1443,95,True,26.996557494467257,13.498278747233629,20,0.2840134859085083,0.2954489290714264,0.7524855613708497,1.3488701581954956
243,1,1444,96,True,13.834032773990947,6.917016386995473,20,0.2848949432373047,0.3369130790233612,0.2776958703994751,0.47786766290664673
339,6,1445,97,True,13.00847422794714,6.50423711397357,20,0.28534712791442873,0.7034705877304077,0.8173990249633789,1.9691890478134155
272,6,1446,98,True,25.348097575306603,12.674048787653302,20,0.2854123830795288,0.5010632276535034,1.1731107711791993,2.0322747230529785
352,7,1447,99,True,8.363451588555215,4.181725794277607,20,0.2877302646636963,0.5250298976898193,0.7789713382720947,1.961938738822937
357,4,1448,,False,1.1730117812915766,0.5865058906457883,20,0.28850646018981935,0.8042275905609131,0.18228003978729249,0.29096680879592896
279,5,1449,100,True,26.08466910318233,13.042334551591164,20,0.28970248699188234,0.49311932921409607,0.2612443923950195,0.3433361053466797
242,0,1450,101,True,7.881962308931306,3.940981154465653,20,0.29027361869812013,0.7770211696624756,0.6915035724639893,1.859902262687683
269,6,1451,102,True,20.32796230520236,10.16398115260118,20,0.2909914255142212,0.3382111191749573,0.7122980117797851,1.7207324504852295
80,4,1452,103,True,15.60829554249569,7.804147771247845,20,0.29117369651794434,0.6909376978874207,0.9691296577453613,1.8509516716003418
82,7,1453,104,True,16.804932106675267,8.402466053337633,20,0.29198243618011477,0.2837318778038025,0.7142346858978271,1.6009552478790283
25,3,1454,,False,2.1168534672281867,1.0584267336140933,20,0.2940510272979736,0.19517818093299866,0.4121108055114746,2.048386573791504
241,6,1455,,False,0.5613562925418266,0.2806781462709133,20,0.2948718309402466,0.6003303527832031,0.2966904878616333,0.6070093512535095
314,7,1456,105,True,16.943666675761182,8.471833337880591,20,0.29869344234466555,0.5212570428848267,0.4875619411468506,1.0657694339752197
96,3,1457,106,True,26.0122427160976,13.0061213580488,20,0.2997438430786133,1.032592535018921,0.9451488494873047,2.7203967571258545
240,0,1458,,False,1.2045919661891187,0.6022959830945593,20,0.2997962713241577,0.9826322793960571,0.3521728038787842,1.123397707939148
2,6,1459,107,True,11.258727674821383,5.629363837410692,20,0.3013434648513794,0.6578212976455688,0.5362876892089844,0.981579601764679
338,4,1460,108,True,21.303184157722594,10.651592078861297,20,0.30255587100982667,0.6627308130264282,0.16067081689834595,0.11941847205162048
140,6,1461,,False,2.4927523082752194,1.2463761541376097,20,0.3026489973068237,0.7904490232467651,0.1732778549194336,0.374697208404541
86,7,1462,109,True,21.0129934920613,10.50649674603065,20,0.30288827419281006,0.6202735304832458,0.7322741508483886,1.8737586736679077
86,0,1463,110,True,28.112704772480168,14.056352386240084,20,0.3034006118774414,0.4441647231578827,0.479335880279541,1.6227556467056274
15,4,1464,111,True,25.740595221873765,12.870297610936882,20,0.30408535003662107,0.6182453632354736,0.4800556182861328,0.9757584929466248
55,0,1465,112,True,28.030101383250575,14.015050691625287,20,0.30538063049316405,0.26624035835266113,0.16744855642318726,0.14830635488033295
149,7,1466,,False,0.002743199999997614,0.001371599999998807,20,0.3059055805206299,0.3416130542755127,0.2760653257369995,0.39458590745925903
70,6,1467,113,True,22.943912717320455,11.471956358660227,20,0.3059203624725342,0.4708801507949829,0.42639575004577634,0.6877702474594116
133,1,1468,114,True,9.931846001512845,4.965923000756423,20,0.3076711416244507,0.6868377327919006,1.093217658996582,2.4418046474456787
356,0,1469,,False,0.7785512074053517,0.38927560370267583,20,0.30817060470581054,0.7551224827766418,0.165415358543396,0.6334691047668457
63,6,1470,115,True,32.343303101138936,16.171651550569468,20,0.3086915254592896,0.9356606602668762,0.4362618446350098,0.7477756142616272
54,0,1471,116,True,27.37576042224866,13.68788021112433,20,0.30873470306396483,0.6613510847091675,0.20817267894744873,0.36046716570854187
72,6,1472,117,True,21.026395387954494,10.513197693977247,20,0.30928726196289064,0.5931929349899292,0.428665828704834,1.346606731414795
145,4,1473,,False,0.49706151892966965,0.24853075946483483,20,0.30969934463500975,0.587902307510376,0.30676755905151365,0.5826424360275269
244,0,1474,118,True,15.150024444152159,7.575012222076079,20,0.30989484786987304,0.11026271432638168,0.8127084732055664,1.131847620010376
395,0,1475,119,True,6.532390409492694,3.266195204746347,20,0.31060061454772947,0.7558289766311646,0.3382058382034302,0.8729555010795593
293,7,1476,120,True,16.893268460475323,8.446634230237661,20,0.31096367835998534,1.2288521528244019,0.40057101249694826,0.09814579039812088
354,6,1477,,False,0.0,0.0,20,0.3110168218612671,0.5338732004165649,0.01061961054801941,0.012646807357668877
372,7,1478,121,True,15.858591479174317,7.929295739587158,20,0.3153329610824585,0.6645006537437439,0.4411479949951172,0.7926012277603149
304,3,1479,,False,0.06827111773509971,0.034135558867549855,20,0.31559505462646487,0.6427738666534424,0.043524742126464844,0.12907466292381287
