================================================================================
📡 SNR ROBUSTNESS | Target SNR: 0dB | Grid: 61 | Smooth: 7 | Temp: 0.3
[Cache] loaded localized trajectories from ./logs/localized_cache_dataset_lankershim_v3_localize_snr0_g61_s7_t0p3_e0_sl72_pl20.npz
[SoftToken] Global Uncertainty Calibration (train-only): low=1.5424, high=1.9961

[gpt2_soft_snr0] Params: 84,833,003 | Trainable: 2,920,427
[gpt2_soft_snr0] Ep   1/120 [313s] Loss=0.7313/2.6696 | Train_ADE=2.298m | Val_ADE=2.042m FDE=3.331m (best=2.042) | S1=0.875m S5=1.399m S10=1.931m S15=2.582m S20=3.331m | L_cls=0.683 L_reg=0.0048 | Acc=78.60%/36.86%
[gpt2_soft_snr0] Ep  91/120 [308s] Loss=0.2881/1.8792 | Train_ADE=1.092m | Val_ADE=1.360m FDE=1.962m (best=1.347) | S1=0.868m S5=1.094m S10=1.292m S15=1.582m S20=1.962m | L_cls=0.273 L_reg=0.0015 | Acc=87.47%/49.63%
[gpt2_soft_snr0] Ep  92/120 [309s] Loss=0.2902/1.9671 | Train_ADE=1.100m | Val_ADE=1.357m FDE=1.948m (best=1.347) | S1=0.854m S5=1.108m S10=1.279m S15=1.579m S20=1.948m | L_cls=0.274 L_reg=0.0016 | Acc=87.41%/48.43%
[gpt2_soft_snr0] Ep  93/120 [308s] Loss=0.2886/2.0660 | Train_ADE=1.087m | Val_ADE=1.357m FDE=1.915m (best=1.347) | S1=0.849m S5=1.116m S10=1.304m S15=1.574m S20=1.915m | L_cls=0.273 L_reg=0.0015 | Acc=87.46%/47.36%
[gpt2_soft_snr0] Ep  94/120 [308s] Loss=0.2883/1.9874 | Train_ADE=1.087m | Val_ADE=1.380m FDE=1.948m (best=1.347) | S1=0.852m S5=1.113m S10=1.333m S15=1.612m S20=1.948m | L_cls=0.273 L_reg=0.0015 | Acc=87.45%/48.12%
[gpt2_soft_snr0] Ep  95/120 [316s] Loss=0.2880/1.9428 | Train_ADE=1.090m | Val_ADE=1.336m FDE=1.879m (best=1.336) | S1=0.858m S5=1.084m S10=1.279m S15=1.546m S20=1.879m | L_cls=0.273 L_reg=0.0015 | Acc=87.46%/48.67%
[gpt2_soft_snr0] Ep  96/120 [308s] Loss=0.2877/1.9238 | Train_ADE=1.082m | Val_ADE=1.354m FDE=1.933m (best=1.336) | S1=0.857m S5=1.093m S10=1.295m S15=1.567m S20=1.933m | L_cls=0.273 L_reg=0.0015 | Acc=87.45%/49.08%
[gpt2_soft_snr0] Ep  97/120 [308s] Loss=0.2868/2.0124 | Train_ADE=1.082m | Val_ADE=1.357m FDE=1.917m (best=1.336) | S1=0.858m S5=1.096m S10=1.305m S15=1.578m S20=1.917m | L_cls=0.272 L_reg=0.0015 | Acc=87.51%/48.06%
[gpt2_soft_snr0] Ep  98/120 [308s] Loss=0.2870/1.8772 | Train_ADE=1.084m | Val_ADE=1.356m FDE=1.939m (best=1.336) | S1=0.856m S5=1.086m S10=1.301m S15=1.574m S20=1.939m | L_cls=0.272 L_reg=0.0015 | Acc=87.47%/49.23%
[gpt2_soft_snr0] Ep  99/120 [307s] Loss=0.2864/1.9912 | Train_ADE=1.082m | Val_ADE=1.361m FDE=1.929m (best=1.336) | S1=0.851m S5=1.100m S10=1.311m S15=1.579m S20=1.929m | L_cls=0.271 L_reg=0.0015 | Acc=87.47%/47.68%
[gpt2_soft_snr0] Ep 100/120 [309s] Loss=0.2867/1.8893 | Train_ADE=1.081m | Val_ADE=1.379m FDE=1.948m (best=1.336) | S1=0.864m S5=1.103m S10=1.332m S15=1.617m S20=1.948m | L_cls=0.272 L_reg=0.0015 | Acc=87.48%/48.77%
[gpt2_soft_snr0] Ep 101/120 [307s] Loss=0.2864/1.8969 | Train_ADE=1.081m | Val_ADE=1.357m FDE=1.904m (best=1.336) | S1=0.869m S5=1.121m S10=1.297m S15=1.561m S20=1.904m | L_cls=0.271 L_reg=0.0015 | Acc=87.49%/49.59%
[gpt2_soft_snr0] Ep 102/120 [309s] Loss=0.2860/1.9908 | Train_ADE=1.079m | Val_ADE=1.358m FDE=1.972m (best=1.336) | S1=0.857m S5=1.089m S10=1.291m S15=1.574m S20=1.972m | L_cls=0.271 L_reg=0.0015 | Acc=87.50%/47.06%
[gpt2_soft_snr0] Ep 103/120 [308s] Loss=0.2854/1.9229 | Train_ADE=1.074m | Val_ADE=1.364m FDE=1.978m (best=1.336) | S1=0.854m S5=1.085m S10=1.300m S15=1.586m S20=1.978m | L_cls=0.271 L_reg=0.0015 | Acc=87.52%/48.57%
[gpt2_soft_snr0] Ep 104/120 [307s] Loss=0.2858/1.9002 | Train_ADE=1.077m | Val_ADE=1.345m FDE=1.929m (best=1.336) | S1=0.857m S5=1.082m S10=1.289m S15=1.556m S20=1.929m | L_cls=0.271 L_reg=0.0015 | Acc=87.49%/49.91%
[gpt2_soft_snr0] Ep 105/120 [308s] Loss=0.2850/1.9439 | Train_ADE=1.072m | Val_ADE=1.341m FDE=1.886m (best=1.336) | S1=0.855m S5=1.083m S10=1.290m S15=1.559m S20=1.886m | L_cls=0.270 L_reg=0.0015 | Acc=87.51%/48.70%
[gpt2_soft_snr0] Ep 106/120 [309s] Loss=0.2849/1.9771 | Train_ADE=1.072m | Val_ADE=1.337m FDE=1.903m (best=1.336) | S1=0.854m S5=1.067m S10=1.281m S15=1.554m S20=1.903m | L_cls=0.270 L_reg=0.0015 | Acc=87.51%/48.77%
[gpt2_soft_snr0] Ep 107/120 [307s] Loss=0.2843/1.9432 | Train_ADE=1.067m | Val_ADE=1.359m FDE=1.967m (best=1.336) | S1=0.857m S5=1.090m S10=1.302m S15=1.567m S20=1.967m | L_cls=0.270 L_reg=0.0015 | Acc=87.50%/48.48%
[gpt2_soft_snr0] Ep 108/120 [315s] Loss=0.2843/1.9051 | Train_ADE=1.072m | Val_ADE=1.334m FDE=1.913m (best=1.334) | S1=0.852m S5=1.068m S10=1.268m S15=1.545m S20=1.913m | L_cls=0.270 L_reg=0.0015 | Acc=87.52%/49.22%
[gpt2_soft_snr0] Ep 109/120 [307s] Loss=0.2841/1.9684 | Train_ADE=1.069m | Val_ADE=1.359m FDE=1.932m (best=1.334) | S1=0.859m S5=1.097m S10=1.306m S15=1.569m S20=1.932m | L_cls=0.269 L_reg=0.0015 | Acc=87.53%/47.59%
[gpt2_soft_snr0] Ep 110/120 [308s] Loss=0.2838/1.9015 | Train_ADE=1.068m | Val_ADE=1.341m FDE=1.894m (best=1.334) | S1=0.855m S5=1.087m S10=1.284m S15=1.549m S20=1.894m | L_cls=0.269 L_reg=0.0015 | Acc=87.50%/48.63%
[gpt2_soft_snr0] Ep 111/120 [308s] Loss=0.2844/2.0809 | Train_ADE=1.070m | Val_ADE=1.381m FDE=1.918m (best=1.334) | S1=0.857m S5=1.113m S10=1.345m S15=1.615m S20=1.918m | L_cls=0.270 L_reg=0.0015 | Acc=87.51%/45.41%
[gpt2_soft_snr0] Ep 112/120 [307s] Loss=0.2838/1.9477 | Train_ADE=1.071m | Val_ADE=1.341m FDE=1.899m (best=1.334) | S1=0.853m S5=1.084m S10=1.294m S15=1.550m S20=1.899m | L_cls=0.269 L_reg=0.0015 | Acc=87.52%/48.82%
[gpt2_soft_snr0] Ep 113/120 [309s] Loss=0.2832/1.9456 | Train_ADE=1.065m | Val_ADE=1.362m FDE=1.950m (best=1.334) | S1=0.856m S5=1.093m S10=1.306m S15=1.580m S20=1.950m | L_cls=0.269 L_reg=0.0015 | Acc=87.54%/48.81%
[gpt2_soft_snr0] Ep 114/120 [306s] Loss=0.2841/1.9488 | Train_ADE=1.069m | Val_ADE=1.376m FDE=1.946m (best=1.334) | S1=0.866m S5=1.107m S10=1.330m S15=1.598m S20=1.946m | L_cls=0.269 L_reg=0.0015 | Acc=87.51%/48.86%
[gpt2_soft_snr0] Ep 115/120 [307s] Loss=0.2828/2.1096 | Train_ADE=1.062m | Val_ADE=1.352m FDE=1.916m (best=1.334) | S1=0.859m S5=1.089m S10=1.299m S15=1.572m S20=1.916m | L_cls=0.268 L_reg=0.0014 | Acc=87.53%/46.80%
[gpt2_soft_snr0] Ep 116/120 [315s] Loss=0.2822/2.0262 | Train_ADE=1.061m | Val_ADE=1.332m FDE=1.909m (best=1.332) | S1=0.862m S5=1.060m S10=1.281m S15=1.542m S20=1.909m | L_cls=0.268 L_reg=0.0014 | Acc=87.57%/46.85%
[gpt2_soft_snr0] Ep 117/120 [308s] Loss=0.2818/2.0421 | Train_ADE=1.057m | Val_ADE=1.349m FDE=1.939m (best=1.332) | S1=0.847m S5=1.084m S10=1.295m S15=1.559m S20=1.939m | L_cls=0.268 L_reg=0.0014 | Acc=87.55%/47.34%
[gpt2_soft_snr0] Ep 118/120 [309s] Loss=0.2820/1.9840 | Train_ADE=1.055m | Val_ADE=1.347m FDE=1.930m (best=1.332) | S1=0.854m S5=1.071m S10=1.289m S15=1.570m S20=1.930m | L_cls=0.268 L_reg=0.0014 | Acc=87.55%/48.86%
[gpt2_soft_snr0] Ep 119/120 [309s] Loss=0.2814/1.9252 | Train_ADE=1.055m | Val_ADE=1.357m FDE=1.906m (best=1.332) | S1=0.854m S5=1.084m S10=1.316m S15=1.581m S20=1.906m | L_cls=0.267 L_reg=0.0014 | Acc=87.54%/49.17%
[gpt2_soft_snr0] Ep 120/120 [308s] Loss=0.2818/1.9517 | Train_ADE=1.055m | Val_ADE=1.338m FDE=1.902m (best=1.332) | S1=0.850m S5=1.062m S10=1.290m S15=1.561m S20=1.902m | L_cls=0.267 L_reg=0.0014 | Acc=87.56%/47.80%
[gpt2_soft_snr0] Best-checkpoint eval | ADE=1.332 | Turn=5.001
