split,scene_id,frame,station_id,target_snr_db,timestamp,vehicle_id,range_gt_m,radial_velocity_gt_mps,bearing_gt_deg,crowded_gt,nearest_rd_window_dbearing_deg,per_target_share_db,per_target_frame_snr_db,predicted_peak_margin_db
train,0,634,2,0.0,63.46346346346347,30,70.63195717248715,7.078828296943011,-56.06311804240256,True,5.962006220049911,-18.314735131047748,-18.314735131047748,6.328238994075619
train,0,634,2,5.0,63.46346346346347,23,61.91241635451184,0.01119226146568128,-47.289245383085266,True,5.140157647900867,-16.025795681785013,-11.025795681785013,13.617178443338354
train,0,634,2,5.0,63.46346346346347,28,57.01170595049509,4.33125412463089,-12.173806000460358,True,2.1966066132471296,-14.593246972339834,-9.593246972339834,15.049727152783532
train,0,634,2,5.0,63.46346346346347,29,70.27100710785322,3.486847187558398,-62.025124262452465,True,4.577248444168409,-18.225732623534856,-13.225732623534856,11.41724150158851
train,0,634,2,5.0,63.46346346346347,30,70.63195717248715,7.078828296943011,-56.06311804240256,True,5.962006220049911,-18.314735131047748,-13.314735131047748,11.328238994075619
train,0,634,2,10.0,63.46346346346347,23,61.91241635451184,0.01119226146568128,-47.289245383085266,True,5.140157647900867,-16.025795681785013,-6.025795681785013,18.617178443338354
train,0,634,2,10.0,63.46346346346347,28,57.01170595049509,4.33125412463089,-12.173806000460358,True,2.1966066132471296,-14.593246972339834,-4.593246972339834,20.049727152783532
train,0,634,2,10.0,63.46346346346347,29,70.27100710785322,3.486847187558398,-62.025124262452465,True,4.577248444168409,-18.225732623534856,-8.225732623534856,16.417241501588506
train,0,634,2,10.0,63.46346346346347,30,70.63195717248715,7.078828296943011,-56.06311804240256,True,5.962006220049911,-18.314735131047748,-8.314735131047748,16.32823899407562
train,0,634,2,15.0,63.46346346346347,23,61.91241635451184,0.01119226146568128,-47.289245383085266,True,5.140157647900867,-16.025795681785013,-1.025795681785013,23.617178443338354
train,0,634,2,15.0,63.46346346346347,28,57.01170595049509,4.33125412463089,-12.173806000460358,True,2.1966066132471296,-14.593246972339834,0.40675302766016586,25.049727152783532
train,0,634,2,15.0,63.46346346346347,29,70.27100710785322,3.486847187558398,-62.025124262452465,True,4.577248444168409,-18.225732623534856,-3.2257326235348565,21.417241501588506
train,0,634,2,15.0,63.46346346346347,30,70.63195717248715,7.078828296943011,-56.06311804240256,True,5.962006220049911,-18.314735131047748,-3.3147351310477475,21.32823899407562
train,0,635,0,-10.0,63.56356356356357,20,31.361000239614036,0.10010073573155004,-40.47216605780207,False,,-24.104255041809623,-34.10425504180962,-9.461280916686256
train,0,635,0,-10.0,63.56356356356357,22,91.95424565051516,-16.648078537202355,-49.7901475387593,False,,-42.79153025013872,-52.79153025013872,-28.148556125015354
train,0,635,0,-10.0,63.56356356356357,24,69.60024935927545,-16.395200187016428,-49.46675090705435,False,,-37.95309063339508,-47.95309063339508,-23.31011650827171
train,0,635,0,-10.0,63.56356356356357,26,42.27514097989938,-15.943835103553608,-48.04826431339422,False,,-29.292061392982262,-39.29206139298226,-14.649087267858896
train,0,635,0,-10.0,63.56356356356357,28,32.108988028792496,14.311352765901969,-33.05218295433165,False,,-24.51372353949598,-34.513723539495984,-9.870749414372618
train,0,635,0,-10.0,63.56356356356357,31,50.857765505556614,3.377372365227778,3.5042572334609314,False,,-32.502949811617086,-42.502949811617086,-17.85997568649372
train,0,635,0,-10.0,63.56356356356357,32,58.38785480355789,15.348462951388742,-42.03322060291612,False,,-34.90155958504734,-44.90155958504734,-20.25858545992397
train,0,635,0,-10.0,63.56356356356357,33,73.43323666094179,-7.263021125818864,20.959033390729655,False,,-38.88436563826784,-48.88436563826784,-24.24139151314447
train,0,635,0,-10.0,63.56356356356357,35,80.27877090786332,15.03369010359936,-44.89585345207165,False,,-40.43268739785938,-50.43268739785938,-25.789713272736016
train,0,635,0,-5.0,63.56356356356357,20,31.361000239614036,0.10010073573155004,-40.47216605780207,False,,-24.104255041809623,-29.104255041809623,-4.461280916686256
train,0,635,0,-5.0,63.56356356356357,22,91.95424565051516,-16.648078537202355,-49.7901475387593,False,,-42.79153025013872,-47.79153025013872,-23.148556125015354
train,0,635,0,-5.0,63.56356356356357,24,69.60024935927545,-16.395200187016428,-49.46675090705435,False,,-37.95309063339508,-42.95309063339508,-18.31011650827171
train,0,635,0,-5.0,63.56356356356357,26,42.27514097989938,-15.943835103553608,-48.04826431339422,False,,-29.292061392982262,-34.29206139298226,-9.649087267858896
train,0,635,0,-5.0,63.56356356356357,28,32.108988028792496,14.311352765901969,-33.05218295433165,False,,-24.51372353949598,-29.51372353949598,-4.870749414372614
train,0,635,0,-5.0,63.56356356356357,31,50.857765505556614,3.377372365227778,3.5042572334609314,False,,-32.502949811617086,-37.502949811617086,-12.85997568649372
train,0,635,0,-5.0,63.56356356356357,32,58.38785480355789,15.348462951388742,-42.03322060291612,False,,-34.90155958504734,-39.90155958504734,-15.258585459923971
train,0,635,0,-5.0,63.56356356356357,33,73.43323666094179,-7.263021125818864,20.959033390729655,False,,-38.88436563826784,-43.88436563826784,-19.24139151314447
train,0,635,0,-5.0,63.56356356356357,35,80.27877090786332,15.03369010359936,-44.89585345207165,False,,-40.43268739785938,-45.43268739785938,-20.789713272736016
train,0,635,0,0.0,63.56356356356357,22,91.95424565051516,-16.648078537202355,-49.7901475387593,False,,-42.79153025013872,-42.79153025013872,-18.148556125015354
train,0,635,0,0.0,63.56356356356357,24,69.60024935927545,-16.395200187016428,-49.46675090705435,False,,-37.95309063339508,-37.95309063339508,-13.310116508271712
train,0,635,0,0.0,63.56356356356357,26,42.27514097989938,-15.943835103553608,-48.04826431339422,False,,-29.292061392982262,-29.292061392982262,-4.649087267858896
train,0,635,0,0.0,63.56356356356357,28,32.108988028792496,14.311352765901969,-33.05218295433165,False,,-24.51372353949598,-24.51372353949598,0.12925058562738556
train,0,635,0,0.0,63.56356356356357,31,50.857765505556614,3.377372365227778,3.5042572334609314,False,,-32.502949811617086,-32.502949811617086,-7.859975686493719
train,0,635,0,0.0,63.56356356356357,32,58.38785480355789,15.348462951388742,-42.03322060291612,False,,-34.90155958504734,-34.90155958504734,-10.258585459923971
train,0,635,0,0.0,63.56356356356357,33,73.43323666094179,-7.263021125818864,20.959033390729655,False,,-38.88436563826784,-38.88436563826784,-14.241391513144471
train,0,635,0,0.0,63.56356356356357,35,80.27877090786332,15.03369010359936,-44.89585345207165,False,,-40.43268739785938,-40.43268739785938,-15.789713272736016
train,0,635,0,5.0,63.56356356356357,22,91.95424565051516,-16.648078537202355,-49.7901475387593,False,,-42.79153025013872,-37.79153025013872,-13.148556125015354
train,0,635,0,5.0,63.56356356356357,24,69.60024935927545,-16.395200187016428,-49.46675090705435,False,,-37.95309063339508,-32.95309063339508,-8.310116508271712
train,0,635,0,5.0,63.56356356356357,31,50.857765505556614,3.377372365227778,3.5042572334609314,False,,-32.502949811617086,-27.502949811617086,-2.859975686493719
train,0,635,0,5.0,63.56356356356357,32,58.38785480355789,15.348462951388742,-42.03322060291612,False,,-34.90155958504734,-29.901559585047337,-5.258585459923971
train,0,635,0,5.0,63.56356356356357,33,73.43323666094179,-7.263021125818864,20.959033390729655,False,,-38.88436563826784,-33.88436563826784,-9.241391513144471
train,0,635,0,5.0,63.56356356356357,35,80.27877090786332,15.03369010359936,-44.89585345207165,False,,-40.43268739785938,-35.43268739785938,-10.789713272736016
train,0,635,0,10.0,63.56356356356357,22,91.95424565051516,-16.648078537202355,-49.7901475387593,False,,-42.79153025013872,-32.79153025013872,-8.148556125015354
train,0,635,0,10.0,63.56356356356357,24,69.60024935927545,-16.395200187016428,-49.46675090705435,False,,-37.95309063339508,-27.953090633395078,-3.3101165082717117
train,0,635,0,10.0,63.56356356356357,32,58.38785480355789,15.348462951388742,-42.03322060291612,False,,-34.90155958504734,-24.901559585047337,-0.258585459923971
train,0,635,0,10.0,63.56356356356357,33,73.43323666094179,-7.263021125818864,20.959033390729655,False,,-38.88436563826784,-28.884365638267838,-4.241391513144471
train,0,635,0,10.0,63.56356356356357,35,80.27877090786332,15.03369010359936,-44.89585345207165,False,,-40.43268739785938,-30.432687397859382,-5.789713272736016
train,0,635,0,15.0,63.56356356356357,22,91.95424565051516,-16.648078537202355,-49.7901475387593,False,,-42.79153025013872,-27.79153025013872,-3.1485561250153538
train,0,635,0,15.0,63.56356356356357,35,80.27877090786332,15.03369010359936,-44.89585345207165,False,,-40.43268739785938,-25.432687397859382,-0.7897132727360159
train,0,635,1,-10.0,63.56356356356357,21,59.61285925556327,-0.11029768045329333,45.81583268171552,True,0.8151161394156206,-15.60249800132544,-25.60249800132544,-0.9595238762020735
train,0,635,1,-10.0,63.56356356356357,23,65.21240045732534,-0.04775864497105311,45.0007165422999,True,0.8151161394156206,-17.162107364990224,-27.162107364990224,-2.519133239866857
train,0,635,1,-10.0,63.56356356356357,25,73.63449164316064,-15.530125584416405,41.29391125255924,True,59.69947459302822,-19.272151608267375,-29.272151608267375,-4.629177483144009
train,0,635,1,-10.0,63.56356356356357,29,83.21319979947701,6.130461573311405,43.14680072105534,False,,-21.396588783447925,-31.396588783447925,-6.753614658324558
train,0,635,1,-10.0,63.56356356356357,30,76.83247875684098,15.481906926037162,46.7652143131814,False,,-20.010693674754787,-30.010693674754787,-5.3677195496314205
train,0,635,1,-10.0,63.56356356356357,33,66.32185415625952,-10.159208845358423,-18.405563340468976,True,59.69947459302822,-17.45516626300471,-27.45516626300471,-2.8121921378813433
train,0,635,1,-10.0,63.56356356356357,34,91.91211863589281,15.485839735268373,44.34284878565568,False,,-23.123810972605398,-33.1238109726054,-8.480836847482031
train,0,635,1,-10.0,63.56356356356357,36,124.65822010159074,14.667719575931,41.56947787785991,False,,-28.41773675848944,-38.41773675848944,-13.774762633366073
train,0,635,1,-5.0,63.56356356356357,29,83.21319979947701,6.130461573311405,43.14680072105534,False,,-21.396588783447925,-26.396588783447925,-1.7536146583245582
train,0,635,1,-5.0,63.56356356356357,30,76.83247875684098,15.481906926037162,46.7652143131814,False,,-20.010693674754787,-25.010693674754787,-0.3677195496314205
train,0,635,1,-5.0,63.56356356356357,34,91.91211863589281,15.485839735268373,44.34284878565568,False,,-23.123810972605398,-28.123810972605398,-3.4808368474820313
train,0,635,1,-5.0,63.56356356356357,36,124.65822010159074,14.667719575931,41.56947787785991,False,,-28.41773675848944,-33.41773675848944,-8.774762633366073
train,0,635,1,0.0,63.56356356356357,36,124.65822010159074,14.667719575931,41.56947787785991,False,,-28.41773675848944,-28.41773675848944,-3.7747626333660733
train,0,635,2,-10.0,63.56356356356357,22,98.13700809827972,-12.825235129842632,22.468451518422356,False,,-23.832850637989043,-33.83285063798904,-9.189876512865673
train,0,635,2,-10.0,63.56356356356357,23,61.91422299553867,0.005243341132371789,-47.298407914269525,True,5.137610667821678,-15.83115517861393,-25.83115517861393,-1.1881810534905632
train,0,635,2,-10.0,63.56356356356357,24,82.21410610225362,-10.623433996353487,12.403858024923036,False,,-20.757391663549726,-30.757391663549726,-6.114417538426359
train,0,635,2,-10.0,63.56356356356357,25,62.2391752385077,-7.388251363024827,-56.1495072464551,True,8.851099332185582,-15.92209125625386,-25.92209125625386,-1.2791171311304943
train,0,635,2,-10.0,63.56356356356357,26,67.50734657581606,-6.199215353536132,-5.542348551362088,True,8.839443721244026,-17.33357962018858,-27.33357962018858,-2.6906054950652134
train,0,635,2,-10.0,63.56356356356357,27,55.18828536621278,-2.0856306489699463,-35.94082805213506,True,6.219969194312782,-13.833414147997251,-23.833414147997253,0.8095599771261135
train,0,635,2,-10.0,63.56356356356357,28,56.59456669280221,3.9361956626331325,-13.662799280647427,True,0.7189929919586864,-14.270527663876587,-24.270527663876585,0.37244646124678127
train,0,635,2,-10.0,63.56356356356357,29,69.9279428563394,3.3555467050868346,-61.59452005337499,True,4.064252645708167,-17.945568190604114,-27.945568190604114,-3.302594065480747
train,0,635,2,-10.0,63.56356356356357,30,69.93387560603645,6.818279930286971,-54.90411051627905,True,6.690409537095949,-17.947041965497547,-27.947041965497547,-3.3040678403741808
train,0,635,2,-10.0,63.56356356356357,32,69.16544021630524,9.696399907425594,8.722892290791654,True,63.6270028070707,-17.755103914609297,-27.755103914609297,-3.1121297894859303
train,0,635,2,-10.0,63.56356356356357,34,77.13869396896554,9.07913971902653,-65.65877269908316,True,4.064252645708167,-19.650429360374623,-29.650429360374623,-5.007455235251257
train,0,635,2,-10.0,63.56356356356357,35,84.658301924343,11.804318976768407,20.66512259334488,True,86.32389529242803,-21.266320223315432,-31.266320223315432,-6.623346098192066
train,0,635,2,-5.0,63.56356356356357,22,98.13700809827972,-12.825235129842632,22.468451518422356,False,,-23.832850637989043,-28.832850637989043,-4.189876512865677
train,0,635,2,-5.0,63.56356356356357,23,61.91422299553867,0.005243341132371789,-47.298407914269525,True,5.137610667821678,-15.83115517861393,-20.83115517861393,3.8118189465094368
train,0,635,2,-5.0,63.56356356356357,24,82.21410610225362,-10.623433996353487,12.403858024923036,False,,-20.757391663549726,-25.757391663549726,-1.114417538426359
train,0,635,2,-5.0,63.56356356356357,27,55.18828536621278,-2.0856306489699463,-35.94082805213506,True,6.219969194312782,-13.833414147997251,-18.833414147997253,5.8095599771261135
train,0,635,2,-5.0,63.56356356356357,28,56.59456669280221,3.9361956626331325,-13.662799280647427,True,0.7189929919586864,-14.270527663876587,-19.270527663876585,5.372446461246781
train,0,635,2,-5.0,63.56356356356357,29,69.9279428563394,3.3555467050868346,-61.59452005337499,True,4.064252645708167,-17.945568190604114,-22.945568190604114,1.697405934519253
train,0,635,2,-5.0,63.56356356356357,30,69.93387560603645,6.818279930286971,-54.90411051627905,True,6.690409537095949,-17.947041965497547,-22.947041965497547,1.6959321596258192
train,0,635,2,-5.0,63.56356356356357,35,84.658301924343,11.804318976768407,20.66512259334488,True,86.32389529242803,-21.266320223315432,-26.266320223315432,-1.6233460981920658
train,0,635,2,0.0,63.56356356356357,23,61.91422299553867,0.005243341132371789,-47.298407914269525,True,5.137610667821678,-15.83115517861393,-15.83115517861393,8.811818946509437
train,0,635,2,0.0,63.56356356356357,27,55.18828536621278,-2.0856306489699463,-35.94082805213506,True,6.219969194312782,-13.833414147997251,-13.833414147997251,10.809559977126113
train,0,635,2,0.0,63.56356356356357,28,56.59456669280221,3.9361956626331325,-13.662799280647427,True,0.7189929919586864,-14.270527663876587,-14.270527663876587,10.372446461246781
train,0,635,2,0.0,63.56356356356357,29,69.9279428563394,3.3555467050868346,-61.59452005337499,True,4.064252645708167,-17.945568190604114,-17.945568190604114,6.697405934519253
train,0,635,2,0.0,63.56356356356357,30,69.93387560603645,6.818279930286971,-54.90411051627905,True,6.690409537095949,-17.947041965497547,-17.947041965497547,6.695932159625819
train,0,635,2,5.0,63.56356356356357,23,61.91422299553867,0.005243341132371789,-47.298407914269525,True,5.137610667821678,-15.83115517861393,-10.83115517861393,13.811818946509433
train,0,635,2,5.0,63.56356356356357,27,55.18828536621278,-2.0856306489699463,-35.94082805213506,True,6.219969194312782,-13.833414147997251,-8.833414147997251,15.809559977126113
train,0,635,2,5.0,63.56356356356357,28,56.59456669280221,3.9361956626331325,-13.662799280647427,True,0.7189929919586864,-14.270527663876587,-9.270527663876587,15.372446461246781
train,0,635,2,5.0,63.56356356356357,29,69.9279428563394,3.3555467050868346,-61.59452005337499,True,4.064252645708167,-17.945568190604114,-12.945568190604114,11.697405934519253
train,0,635,2,5.0,63.56356356356357,30,69.93387560603645,6.818279930286971,-54.90411051627905,True,6.690409537095949,-17.947041965497547,-12.947041965497547,11.69593215962582
train,0,635,2,10.0,63.56356356356357,23,61.91422299553867,0.005243341132371789,-47.298407914269525,True,5.137610667821678,-15.83115517861393,-5.83115517861393,18.811818946509433
train,0,635,2,10.0,63.56356356356357,27,55.18828536621278,-2.0856306489699463,-35.94082805213506,True,6.219969194312782,-13.833414147997251,-3.833414147997251,20.809559977126113
train,0,635,2,10.0,63.56356356356357,28,56.59456669280221,3.9361956626331325,-13.662799280647427,True,0.7189929919586864,-14.270527663876587,-4.270527663876587,20.37244646124678
train,0,635,2,10.0,63.56356356356357,29,69.9279428563394,3.3555467050868346,-61.59452005337499,True,4.064252645708167,-17.945568190604114,-7.945568190604114,16.697405934519253
train,0,635,2,10.0,63.56356356356357,30,69.93387560603645,6.818279930286971,-54.90411051627905,True,6.690409537095949,-17.947041965497547,-7.947041965497547,16.69593215962582
train,0,635,2,15.0,63.56356356356357,23,61.91422299553867,0.005243341132371789,-47.298407914269525,True,5.137610667821678,-15.83115517861393,-0.8311551786139297,23.811818946509433
train,0,635,2,15.0,63.56356356356357,27,55.18828536621278,-2.0856306489699463,-35.94082805213506,True,6.219969194312782,-13.833414147997251,1.1665858520027488,25.809559977126113
train,0,635,2,15.0,63.56356356356357,28,56.59456669280221,3.9361956626331325,-13.662799280647427,True,0.7189929919586864,-14.270527663876587,0.729472336123413,25.37244646124678
train,0,635,2,15.0,63.56356356356357,29,69.9279428563394,3.3555467050868346,-61.59452005337499,True,4.064252645708167,-17.945568190604114,-2.9455681906041136,21.697405934519253
train,0,635,2,15.0,63.56356356356357,30,69.93387560603645,6.818279930286971,-54.90411051627905,True,6.690409537095949,-17.947041965497547,-2.9470419654975473,21.69593215962582
train,0,636,0,-10.0,63.66366366366367,20,31.347406720066076,0.09886706752067626,-40.45811519769751,False,,-24.22171695549489,-34.22171695549489,-9.578742830371525
train,0,636,0,-10.0,63.66366366366367,22,93.6201101657581,-16.666465580242953,-49.81095449518087,False,,-43.22841811983484,-53.22841811983484,-28.585443994711476
train,0,636,0,-10.0,63.66366366366367,24,71.24021691293783,-16.415689800392492,-49.501448597112145,False,,-38.482661531740455,-48.482661531740455,-23.839687406617088
train,0,636,0,-10.0,63.66366366366367,26,43.879950976093596,-15.989286530974523,-48.17091000828887,False,,-30.064297554122213,-40.06429755412221,-15.421323428998846
train,0,636,0,-10.0,63.66366366366367,28,30.681097949040012,14.231887286510759,-32.12532337949253,False,,-23.84848809225701,-33.848488092257014,-9.205513967133648
train,0,636,0,-10.0,63.66366366366367,31,50.521227891404315,3.3174570144223194,3.043976192838568,False,,-32.512608098501616,-42.512608098501616,-17.86963397337825
train,0,636,0,-10.0,63.66366366366367,32,56.85201349743826,15.351930976459784,-41.74071382432669,False,,-34.56348622512746,-44.56348622512746,-19.920512100004096
train,0,636,0,-10.0,63.66366366366367,33,74.17325822115734,-7.351140215401101,21.522913067134617,False,,-39.18354647653639,-49.18354647653639,-24.540572351413026
train,0,636,0,-10.0,63.66366366366367,35,78.77347964476881,15.046704930094638,-44.733542150344086,False,,-40.22885340200762,-50.22885340200762,-25.585879276884256
train,0,636,0,-10.0,63.66366366366367,37,98.55724774074771,14.342464826815824,-46.52650657495196,False,,-44.12119489041266,-54.12119489041266,-29.478220765289294
train,0,636,0,-5.0,63.66366366366367,20,31.347406720066076,0.09886706752067626,-40.45811519769751,False,,-24.22171695549489,-29.22171695549489,-4.5787428303715245
train,0,636,0,-5.0,63.66366366366367,22,93.6201101657581,-16.666465580242953,-49.81095449518087,False,,-43.22841811983484,-48.22841811983484,-23.585443994711476
train,0,636,0,-5.0,63.66366366366367,24,71.24021691293783,-16.415689800392492,-49.501448597112145,False,,-38.482661531740455,-43.482661531740455,-18.839687406617088
train,0,636,0,-5.0,63.66366366366367,26,43.879950976093596,-15.989286530974523,-48.17091000828887,False,,-30.064297554122213,-35.06429755412221,-10.421323428998846
train,0,636,0,-5.0,63.66366366366367,28,30.681097949040012,14.231887286510759,-32.12532337949253,False,,-23.84848809225701,-28.84848809225701,-4.205513967133644
train,0,636,0,-5.0,63.66366366366367,31,50.521227891404315,3.3174570144223194,3.043976192838568,False,,-32.512608098501616,-37.512608098501616,-12.86963397337825
train,0,636,0,-5.0,63.66366366366367,32,56.85201349743826,15.351930976459784,-41.74071382432669,False,,-34.56348622512746,-39.56348622512746,-14.920512100004096
train,0,636,0,-5.0,63.66366366366367,33,74.17325822115734,-7.351140215401101,21.522913067134617,False,,-39.18354647653639,-44.18354647653639,-19.540572351413026
train,0,636,0,-5.0,63.66366366366367,35,78.77347964476881,15.046704930094638,-44.733542150344086,False,,-40.22885340200762,-45.22885340200762,-20.585879276884256
train,0,636,0,-5.0,63.66366366366367,37,98.55724774074771,14.342464826815824,-46.52650657495196,False,,-44.12119489041266,-49.12119489041266,-24.478220765289294
train,0,636,0,0.0,63.66366366366367,22,93.6201101657581,-16.666465580242953,-49.81095449518087,False,,-43.22841811983484,-43.22841811983484,-18.585443994711476
train,0,636,0,0.0,63.66366366366367,24,71.24021691293783,-16.415689800392492,-49.501448597112145,False,,-38.482661531740455,-38.482661531740455,-13.839687406617088
train,0,636,0,0.0,63.66366366366367,26,43.879950976093596,-15.989286530974523,-48.17091000828887,False,,-30.064297554122213,-30.064297554122213,-5.421323428998846
train,0,636,0,0.0,63.66366366366367,31,50.521227891404315,3.3174570144223194,3.043976192838568,False,,-32.512608098501616,-32.512608098501616,-7.869633973378249
train,0,636,0,0.0,63.66366366366367,32,56.85201349743826,15.351930976459784,-41.74071382432669,False,,-34.56348622512746,-34.56348622512746,-9.920512100004096
train,0,636,0,0.0,63.66366366366367,33,74.17325822115734,-7.351140215401101,21.522913067134617,False,,-39.18354647653639,-39.18354647653639,-14.540572351413026
train,0,636,0,0.0,63.66366366366367,35,78.77347964476881,15.046704930094638,-44.733542150344086,False,,-40.22885340200762,-40.22885340200762,-15.585879276884256
train,0,636,0,0.0,63.66366366366367,37,98.55724774074771,14.342464826815824,-46.52650657495196,False,,-44.12119489041266,-44.12119489041266,-19.478220765289294
train,0,636,0,5.0,63.66366366366367,22,93.6201101657581,-16.666465580242953,-49.81095449518087,False,,-43.22841811983484,-38.22841811983484,-13.585443994711476
train,0,636,0,5.0,63.66366366366367,24,71.24021691293783,-16.415689800392492,-49.501448597112145,False,,-38.482661531740455,-33.482661531740455,-8.839687406617088
train,0,636,0,5.0,63.66366366366367,26,43.879950976093596,-15.989286530974523,-48.17091000828887,False,,-30.064297554122213,-25.064297554122213,-0.42132342899884634
train,0,636,0,5.0,63.66366366366367,31,50.521227891404315,3.3174570144223194,3.043976192838568,False,,-32.512608098501616,-27.512608098501616,-2.8696339733782494
train,0,636,0,5.0,63.66366366366367,32,56.85201349743826,15.351930976459784,-41.74071382432669,False,,-34.56348622512746,-29.563486225127463,-4.920512100004096
train,0,636,0,5.0,63.66366366366367,33,74.17325822115734,-7.351140215401101,21.522913067134617,False,,-39.18354647653639,-34.18354647653639,-9.540572351413026
train,0,636,0,5.0,63.66366366366367,35,78.77347964476881,15.046704930094638,-44.733542150344086,False,,-40.22885340200762,-35.22885340200762,-10.585879276884256
train,0,636,0,5.0,63.66366366366367,37,98.55724774074771,14.342464826815824,-46.52650657495196,False,,-44.12119489041266,-39.12119489041266,-14.478220765289294
train,0,636,0,10.0,63.66366366366367,22,93.6201101657581,-16.666465580242953,-49.81095449518087,False,,-43.22841811983484,-33.22841811983484,-8.585443994711476
train,0,636,0,10.0,63.66366366366367,24,71.24021691293783,-16.415689800392492,-49.501448597112145,False,,-38.482661531740455,-28.482661531740455,-3.839687406617088
train,0,636,0,10.0,63.66366366366367,32,56.85201349743826,15.351930976459784,-41.74071382432669,False,,-34.56348622512746,-24.563486225127463,0.07948789999590389
train,0,636,0,10.0,63.66366366366367,33,74.17325822115734,-7.351140215401101,21.522913067134617,False,,-39.18354647653639,-29.183546476536392,-4.540572351413026
train,0,636,0,10.0,63.66366366366367,35,78.77347964476881,15.046704930094638,-44.733542150344086,False,,-40.22885340200762,-30.228853402007623,-5.585879276884256
train,0,636,0,10.0,63.66366366366367,37,98.55724774074771,14.342464826815824,-46.52650657495196,False,,-44.12119489041266,-34.12119489041266,-9.478220765289294
train,0,636,0,15.0,63.66366366366367,22,93.6201101657581,-16.666465580242953,-49.81095449518087,False,,-43.22841811983484,-28.228418119834842,-3.5854439947114756
train,0,636,0,15.0,63.66366366366367,35,78.77347964476881,15.046704930094638,-44.733542150344086,False,,-40.22885340200762,-25.228853402007623,-0.5858792768842562
train,0,636,0,15.0,63.66366366366367,37,98.55724774074771,14.342464826815824,-46.52650657495196,False,,-44.12119489041266,-29.12119489041266,-4.478220765289294
train,0,636,1,-10.0,63.66366366366367,21,59.62528240978281,-0.10769983268935099,45.81285910365729,True,0.8161503858565918,-15.331886939399148,-25.331886939399148,-0.6889128142757812
train,0,636,1,-10.0,63.66366366366367,23,65.22472174269542,-0.06172538785428512,44.99670871780069,True,0.8161503858565918,-16.89115837814514,-26.89115837814514,-2.2481842530217726
train,0,636,1,-10.0,63.66366366366367,25,75.19109368061447,-15.549124486718929,41.2085496732922,True,59.737055518198034,-19.361325050844222,-29.361325050844222,-4.718350925720856
train,0,636,1,-10.0,63.66366366366367,29,82.6084418705362,5.956286424306918,43.19569921713174,False,,-20.995646207005812,-30.995646207005812,-6.352672081882446
train,0,636,1,-10.0,63.66366366366367,30,75.2837963885404,15.511925916723817,46.99648479198187,False,,-19.38272943510244,-29.38272943510244,-4.739755309979074
train,0,636,1,-10.0,63.66366366366367,33,67.3460280761265,-10.174422101036512,-18.528505844905837,True,59.737055518198034,-17.447148459805852,-27.447148459805852,-2.804174334682486
train,0,636,1,-10.0,63.66366366366367,34,90.36181336455057,15.524273284630382,44.51117226683239,False,,-22.55406648456876,-32.554066484568764,-7.911092359445398
train,0,636,1,-10.0,63.66366366366367,36,123.19787575996365,14.656196337546938,41.66540033806587,False,,-27.938797760129546,-37.938797760129546,-13.29582363500618
train,0,636,1,-5.0,63.66366366366367,29,82.6084418705362,5.956286424306918,43.19569921713174,False,,-20.995646207005812,-25.995646207005812,-1.3526720818824458
train,0,636,1,-5.0,63.66366366366367,30,75.2837963885404,15.511925916723817,46.99648479198187,False,,-19.38272943510244,-24.38272943510244,0.2602446900209259
train,0,636,1,-5.0,63.66366366366367,34,90.36181336455057,15.524273284630382,44.51117226683239,False,,-22.55406648456876,-27.55406648456876,-2.9110923594453944
train,0,636,1,-5.0,63.66366366366367,36,123.19787575996365,14.656196337546938,41.66540033806587,False,,-27.938797760129546,-32.938797760129546,-8.29582363500618
train,0,636,1,0.0,63.66366366366367,36,123.19787575996365,14.656196337546938,41.66540033806587,False,,-27.938797760129546,-27.938797760129546,-3.2958236350061796
train,0,636,2,-10.0,63.66366366366367,22,99.42601841135115,-12.954150763004286,23.082685799082224,False,,-23.853781989725114,-33.853781989725114,-9.210807864601747
train,0,636,2,-10.0,63.66366366366367,23,61.915851807239946,0.00155994679277482,-47.31053910248269,True,5.137657948597796,-15.625854149264267,-25.625854149264267,-0.9828800241409006
train,0,636,2,-10.0,63.66366366366367,24,83.28548589372585,-10.826613502653032,13.268290277375,False,,-20.776553016593205,-30.776553016593205,-6.133578891469838
train,0,636,2,-10.0,63.66366366366367,25,62.99521036434256,-7.701029796723947,-57.40515838729821,True,10.09461928481552,-15.926081286683996,-25.926081286683996,-1.283107161560629
train,0,636,2,-10.0,63.66366366366367,26,68.14774094163295,-6.547998365208237,-4.28406390326506,True,10.110387834104953,-17.291838616885947,-27.291838616885947,-2.6488644917625805
train,0,636,2,-10.0,63.66366366366367,27,55.421241136965456,-2.515703001242149,-37.526502909398715,True,4.646378244486179,-13.700829961382958,-23.700829961382958,0.9421441637404087
train,0,636,2,-10.0,63.66366366366367,28,56.219877471627036,3.529237349253347,-15.175994096643734,True,0.7815423592737194,-13.949375854978395,-23.949375854978395,0.693598270144971
train,0,636,2,-10.0,63.66366366366367,29,69.5971315366248,3.226020474158323,-61.17300144496257,True,3.5179153330687396,-17.657433681893693,-27.657433681893693,-3.0144595567703263
train,0,636,2,-10.0,63.66366366366367,30,69.26546615319248,6.5466295732089845,-53.72132252779789,True,6.410783425315197,-17.574450518875967,-27.574450518875967,-2.9314763937526003
